Edge Name,partner1,partner2
Rps27_T1<==>Rpl36_T5,Rps27_T1,Rpl36_T5
Rps27_T1<==>Malat1_T3,Rps27_T1,Malat1_T3
Rps27_T1<==>Fau_T2,Rps27_T1,Fau_T2
Rps27_T1<==>Fkbp2_B3,Rps27_T1,Fkbp2_B3
Rps27_T1<==>Ms4a7_M1,Rps27_T1,Ms4a7_M1
Rps27_T1<==>Rpl39_B2,Rps27_T1,Rpl39_B2
Rps27_T1<==>Rpl39_B5,Rps27_T1,Rpl39_B5
Rps27_T1<==>mt-Co2_T2,Rps27_T1,mt-Co2_T2
Rps27_T1<==>mt-Co2_T6,Rps27_T1,mt-Co2_T6
Rps27_T1<==>mt-Atp8_B1,Rps27_T1,mt-Atp8_B1
Rps27_T1<==>mt-Atp6_B5,Rps27_T1,mt-Atp6_B5
Rps27_T1<==>mt-Atp6_T2,Rps27_T1,mt-Atp6_T2
Rps27_T1<==>mt-Cytb_T2,Rps27_T1,mt-Cytb_T2
Rps27_T2<==>Rpl34_T2,Rps27_T2,Rpl34_T2
Rps27_T2<==>Selplg_M4,Rps27_T2,Selplg_M4
Rps27_T2<==>Rpl6_B1,Rps27_T2,Rpl6_B1
Rps27_T2<==>Rpl6_B2,Rps27_T2,Rpl6_B2
Rps27_T2<==>Hmgb1_T1,Rps27_T2,Hmgb1_T1
Rps27_T2<==>Igkv4-70_B3,Rps27_T2,Igkv4-70_B3
Rps27_T2<==>Coro1a_M3,Rps27_T2,Coro1a_M3
Rps27_T2<==>Rab8b_T4,Rps27_T2,Rab8b_T4
Rps27_T2<==>Rpl41_M3,Rps27_T2,Rpl41_M3
Rps27_T2<==>Sec61g_B3,Rps27_T2,Sec61g_B3
Rps27_T2<==>Rps7_B1,Rps27_T2,Rps7_B1
Rps27_T2<==>Rps29_T1,Rps27_T2,Rps29_T1
Rps27_T2<==>Rps29_T2,Rps27_T2,Rps29_T2
Rps27_T2<==>Rps29_T6_2,Rps27_T2,Rps29_T6_2
Rps27_T2<==>Ndufb1-ps_M3,Rps27_T2,Ndufb1-ps_M3
Rps27_T2<==>Itm2b_M1,Rps27_T2,Itm2b_M1
Rps27_T2<==>Rpl37_T1,Rps27_T2,Rpl37_T1
Rps27_T2<==>Rpl37_T2,Rps27_T2,Rpl37_T2
Rps27_T2<==>Rpl37_T5,Rps27_T2,Rpl37_T5
Rps27_T2<==>Ly6e_M0,Rps27_T2,Ly6e_M0
Rps27_T2<==>Rps28_M3,Rps27_T2,Rps28_M3
Rps27_T2<==>Rps28_T1,Rps27_T2,Rps28_T1
Rps27_T2<==>Rps28_T2,Rps27_T2,Rps28_T2
Rps27_T2<==>Rpl36_T5,Rps27_T2,Rpl36_T5
Rps27_T2<==>Calm2_T2,Rps27_T2,Calm2_T2
Rps27_T2<==>Malat1_T3,Rps27_T2,Malat1_T3
Rps27_T2<==>Fau_T2,Rps27_T2,Fau_T2
Rps27_T2<==>Fth1_B1,Rps27_T2,Fth1_B1
Rps27_T2<==>Ms4a7_M1,Rps27_T2,Ms4a7_M1
Rps27_T2<==>Rpl39_B1,Rps27_T2,Rpl39_B1
Rps27_T2<==>Rpl39_B2,Rps27_T2,Rpl39_B2
Rps27_T2<==>Rpl39_B5,Rps27_T2,Rpl39_B5
Rps27_T2<==>P2ry10_M4,Rps27_T2,P2ry10_M4
Rps27_T2<==>Rpl36a_T5,Rps27_T2,Rpl36a_T5
Rps27_T2<==>mt-Co2_B3,Rps27_T2,mt-Co2_B3
Rps27_T2<==>mt-Co2_T6,Rps27_T2,mt-Co2_T6
Rps27_T2<==>mt-Atp6_T4,Rps27_T2,mt-Atp6_T4
Rps27_T2<==>mt-Cytb_T2,Rps27_T2,mt-Cytb_T2
Rps27_T6_2<==>Selplg_M4,Rps27_T6_2,Selplg_M4
Rps27_T6_2<==>Igkv12-44_B2,Rps27_T6_2,Igkv12-44_B2
Rps27_T6_2<==>Rps29_T6_2,Rps27_T6_2,Rps29_T6_2
Rps27_T6_2<==>Ighv2-9_B2,Rps27_T6_2,Ighv2-9_B2
Rps27_T6_2<==>Csf2rb_M4,Rps27_T6_2,Csf2rb_M4
Rps27_T6_2<==>Samsn1_T7,Rps27_T6_2,Samsn1_T7
S100a4_M3<==>Cd47_M3,S100a4_M3,Cd47_M3
S100a4_T2<==>Ighv5-6_B5,S100a4_T2,Ighv5-6_B5
S100a4_T4<==>Mkrn1_M3,S100a4_T4,Mkrn1_M3
S100a4_T4<==>Eif5_M3,S100a4_T4,Eif5_M3
S100a4_T5<==>S100a6_T5,S100a4_T5,S100a6_T5
S100a4_T5<==>Atp5d_M3,S100a4_T5,Atp5d_M3
S100a4_T5<==>Rbx1_B4,S100a4_T5,Rbx1_B4
S100a4_T7<==>Prkar1a_M1,S100a4_T7,Prkar1a_M1
S100a4_T7<==>Fem1c_M1,S100a4_T7,Fem1c_M1
S100a6_M0<==>Tpm4_B1,S100a6_M0,Tpm4_B1
S100a6_M0<==>Malat1_T4,S100a6_M0,Malat1_T4
S100a6_M1<==>Txn1_M1,S100a6_M1,Txn1_M1
S100a6_M1<==>C1qc_M1,S100a6_M1,C1qc_M1
S100a6_M1<==>Dnajb6_T1,S100a6_M1,Dnajb6_T1
S100a6_M1<==>Rpl6_B2,S100a6_M1,Rpl6_B2
S100a6_M1<==>Igkv1-117_B1,S100a6_M1,Igkv1-117_B1
S100a6_M1<==>Igkv4-70_B3,S100a6_M1,Igkv4-70_B3
S100a6_M1<==>Cd81_M1,S100a6_M1,Cd81_M1
S100a6_M1<==>Rpl13_B1,S100a6_M1,Rpl13_B1
S100a6_M1<==>Rpl41_M3,S100a6_M1,Rpl41_M3
S100a6_M1<==>Rpl19_M1,S100a6_M1,Rpl19_M1
S100a6_M1<==>Rps29_T1,S100a6_M1,Rps29_T1
S100a6_M1<==>Rps29_T6_2,S100a6_M1,Rps29_T6_2
S100a6_M1<==>Rps29_T7,S100a6_M1,Rps29_T7
S100a6_M1<==>Ndufb1-ps_B5,S100a6_M1,Ndufb1-ps_B5
S100a6_M1<==>Ndufb1-ps_M3,S100a6_M1,Ndufb1-ps_M3
S100a6_M1<==>Ndufb1-ps_T2,S100a6_M1,Ndufb1-ps_T2
S100a6_M1<==>Lgmn_M1,S100a6_M1,Lgmn_M1
S100a6_M1<==>Rpl37_T1,S100a6_M1,Rpl37_T1
S100a6_M1<==>Ly6e_B3,S100a6_M1,Ly6e_B3
S100a6_M1<==>Ly6e_M0,S100a6_M1,Ly6e_M0
S100a6_M1<==>Msrb1_M1,S100a6_M1,Msrb1_M1
S100a6_M1<==>Unc93b1_M1,S100a6_M1,Unc93b1_M1
S100a6_M1<==>Ms4a7_M1,S100a6_M1,Ms4a7_M1
S100a6_M1<==>Rpl39_B2,S100a6_M1,Rpl39_B2
S100a6_M1<==>Rpl39_B5,S100a6_M1,Rpl39_B5
S100a6_M1<==>P2ry10_M4,S100a6_M1,P2ry10_M4
S100a6_M1<==>mt-Nd1_T6,S100a6_M1,mt-Nd1_T6
S100a6_M1<==>mt-Co2_T6,S100a6_M1,mt-Co2_T6
S100a6_M1<==>mt-Atp6_T4,S100a6_M1,mt-Atp6_T4
S100a6_M1<==>mt-Atp6_T5,S100a6_M1,mt-Atp6_T5
S100a6_M3<==>Sec61b_M3,S100a6_M3,Sec61b_M3
S100a6_M3<==>Elk3_O10,S100a6_M3,Elk3_O10
S100a6_M3<==>Ighv2-9-1_B3,S100a6_M3,Ighv2-9-1_B3
S100a6_M3<==>Ighv8-5_B3,S100a6_M3,Ighv8-5_B3
S100a6_M3<==>Ighv1-25_B3,S100a6_M3,Ighv1-25_B3
S100a6_M5<==>Pkm_M3,S100a6_M5,Pkm_M3
S100a6_M5<==>Skap1_T5,S100a6_M5,Skap1_T5
S100a6_M5<==>Rps29_M2,S100a6_M5,Rps29_M2
S100a6_M5<==>Rps2_B5,S100a6_M5,Rps2_B5
S100a6_M5<==>Gm42418_M1,S100a6_M5,Gm42418_M1
S100a6_T4<==>Hmgb2_M0,S100a6_T4,Hmgb2_M0
S100a6_T4<==>Ighg1_B4,S100a6_T4,Ighg1_B4
S100a6_T4<==>Sdf2l1_T5,S100a6_T4,Sdf2l1_T5
S100a6_T4<==>Ranbp1_M3,S100a6_T4,Ranbp1_M3
S100a6_T4<==>Cox17_T4,S100a6_T4,Cox17_T4
S100a6_T4<==>Ifnar2_B3,S100a6_T4,Ifnar2_B3
S100a6_T4<==>Grk2_M4,S100a6_T4,Grk2_M4
S100a6_T4<==>Rps4x_T3,S100a6_T4,Rps4x_T3
S100a6_T5<==>Naaa_M4,S100a6_T5,Naaa_M4
S100a9_M2<==>Mxd1_M3,S100a9_M2,Mxd1_M3
S100a9_M2<==>Rnh1_M5,S100a9_M2,Rnh1_M5
S100a9_M2<==>Bcl2a1b_M2,S100a9_M2,Bcl2a1b_M2
S100a9_M2<==>Atp2b1_M2,S100a9_M2,Atp2b1_M2
S100a9_M2<==>Retnlg_M2,S100a9_M2,Retnlg_M2
S100a11_B1<==>Eif4e_M3,S100a11_B1,Eif4e_M3
S100a11_B1<==>Lyn_M7,S100a11_B1,Lyn_M7
S100a11_B1<==>Cd52_B1,S100a11_B1,Cd52_B1
S100a11_B1<==>Bri3_B5,S100a11_B1,Bri3_B5
S100a11_B1<==>Pomp_B4,S100a11_B1,Pomp_B4
S100a11_B1<==>Foxp1_B2,S100a11_B1,Foxp1_B2
S100a11_B1<==>Srgn_T4,S100a11_B1,Srgn_T4
S100a11_B1<==>Hsp90b1_B1,S100a11_B1,Hsp90b1_B1
S100a11_B1<==>Snf8_T5,S100a11_B1,Snf8_T5
S100a11_B1<==>Calm1_T6,S100a11_B1,Calm1_T6
S100a11_B1<==>Basp1_M5,S100a11_B1,Basp1_M5
S100a11_B1<==>H2-K1_B2,S100a11_B1,H2-K1_B2
S100a11_B1<==>Cebpz_B1,S100a11_B1,Cebpz_B1
S100a11_B1<==>Crem_T3,S100a11_B1,Crem_T3
S100a11_B1<==>Ostf1_T7,S100a11_B1,Ostf1_T7
S100a11_B1<==>Got1_T2,S100a11_B1,Got1_T2
S100a11_B3<==>Tgoln1_M0,S100a11_B3,Tgoln1_M0
S100a11_M1<==>Rps20_M1,S100a11_M1,Rps20_M1
S100a11_M1<==>Prdx1_M0,S100a11_M1,Prdx1_M0
S100a11_M1<==>Eif3f_M1,S100a11_M1,Eif3f_M1
S100a11_M1<==>Jmjd1c_M1,S100a11_M1,Jmjd1c_M1
S100a11_M1<==>Ifi27l2a_B4,S100a11_M1,Ifi27l2a_B4
S100a11_M1<==>Ly6e_M1,S100a11_M1,Ly6e_M1
S100a11_M3<==>Rilpl2_M3,S100a11_M3,Rilpl2_M3
S100a11_M3<==>Igkc_B6_0,S100a11_M3,Igkc_B6_0
S100a11_M3<==>Iqgap1_M3,S100a11_M3,Iqgap1_M3
S100a11_M3<==>Srsf2_B5,S100a11_M3,Srsf2_B5
S100a11_M3<==>Laptm4a_M0,S100a11_M3,Laptm4a_M0
S100a11_M3<==>Calm1_B2,S100a11_M3,Calm1_B2
S100a11_M3<==>Ighv1-50_B3,S100a11_M3,Ighv1-50_B3
S100a11_M3<==>Mycbp2_B1,S100a11_M3,Mycbp2_B1
S100a11_M3<==>Csf2rb_M5,S100a11_M3,Csf2rb_M5
S100a11_M3<==>Iglc2_B6_0,S100a11_M3,Iglc2_B6_0
S100a11_M3<==>Ptprcap_B1,S100a11_M3,Ptprcap_B1
S100a11_M4<==>Ptp4a2_B3,S100a11_M4,Ptp4a2_B3
S100a11_M4<==>Rpl5_T2,S100a11_M4,Rpl5_T2
S100a11_M4<==>Ramp3_T7,S100a11_M4,Ramp3_T7
S100a11_M4<==>Stat3_T5,S100a11_M4,Stat3_T5
S100a11_M4<==>Prkar1a_T3,S100a11_M4,Prkar1a_T3
S100a11_M4<==>Npc2_M3,S100a11_M4,Npc2_M3
S100a11_M4<==>Iglv1_B0,S100a11_M4,Iglv1_B0
S100a11_M7<==>Akr1a1_M0,S100a11_M7,Akr1a1_M0
S100a11_M7<==>Igkv6-13_B3,S100a11_M7,Igkv6-13_B3
S100a11_M7<==>Rpsa_B2,S100a11_M7,Rpsa_B2
S100a11_T1<==>Cdc42_T1,S100a11_T1,Cdc42_T1
S100a11_T1<==>Ighv1-74_B1,S100a11_T1,Ighv1-74_B1
S100a11_T1<==>Emilin2_M1,S100a11_T1,Emilin2_M1
S100a11_T1<==>Smchd1_B4,S100a11_T1,Smchd1_B4
S100a10_B1<==>Gadd45b_M3,S100a10_B1,Gadd45b_M3
S100a10_B1<==>Npm1_M3,S100a10_B1,Npm1_M3
S100a10_B1<==>Ighv1-50_B3,S100a10_B1,Ighv1-50_B3
S100a10_B1<==>Gdi2_M3,S100a10_B1,Gdi2_M3
S100a10_B3<==>Cdc42_B3,S100a10_B3,Cdc42_B3
S100a10_B3<==>Arpc3_M2,S100a10_B3,Arpc3_M2
S100a10_B3<==>Bola3_T5,S100a10_B3,Bola3_T5
S100a10_B3<==>Cd9_M3,S100a10_B3,Cd9_M3
S100a10_B3<==>Hspa8_M3,S100a10_B3,Hspa8_M3
S100a10_B3<==>Man1a_B3,S100a10_B3,Man1a_B3
S100a10_B3<==>Pttg1ip_M4,S100a10_B3,Pttg1ip_M4
S100a10_B3<==>Tbc1d15_B3,S100a10_B3,Tbc1d15_B3
S100a10_B3<==>Nfkbia_O10,S100a10_B3,Nfkbia_O10
S100a10_B3<==>Ighv9-2_B3,S100a10_B3,Ighv9-2_B3
S100a10_B3<==>Basp1_B3,S100a10_B3,Basp1_B3
S100a10_T1<==>Ube2d3_T2,S100a10_T1,Ube2d3_T2
S100a10_T1<==>Sh3bgrl3_T1,S100a10_T1,Sh3bgrl3_T1
S100a10_T1<==>Alox5ap_M5,S100a10_T1,Alox5ap_M5
S100a10_T1<==>Arhgdib_T1,S100a10_T1,Arhgdib_T1
S100a10_T2<==>Micos10_M0,S100a10_T2,Micos10_M0
S100a10_T2<==>Ifitm2_M3,S100a10_T2,Ifitm2_M3
S100a10_T2<==>Hexa_M4,S100a10_T2,Hexa_M4
S100a10_T2<==>AW112010_M4,S100a10_T2,AW112010_M4
Psmb4_M0<==>Capg_M0,Psmb4_M0,Capg_M0
Psmb4_M0<==>Cox6b1_M0,Psmb4_M0,Cox6b1_M0
Psmb4_M0<==>Atp5g1_M0,Psmb4_M0,Atp5g1_M0
Psmb4_M0<==>Tmem14c_M0,Psmb4_M0,Tmem14c_M0
Psmb4_M0<==>Rbx1_M0,Psmb4_M0,Rbx1_M0
Psmb4_M3<==>H2afz_B3,Psmb4_M3,H2afz_B3
Psmb4_M3<==>Tspan13_B3,Psmb4_M3,Tspan13_B3
Psmb4_T5<==>Pnisr_B1,Psmb4_T5,Pnisr_B1
Psmb4_T5<==>Rpl6_M3,Psmb4_T5,Rpl6_M3
Psmb4_T5<==>Chchd2_T5,Psmb4_T5,Chchd2_T5
Psmb4_T5<==>Ndufa13_B1,Psmb4_T5,Ndufa13_B1
Psmb4_T5<==>Eef1a1_B4,Psmb4_T5,Eef1a1_B4
Psmb4_T5<==>Fyn_M4,Psmb4_T5,Fyn_M4
Psmb4_T5<==>Rpl24_M3,Psmb4_T5,Rpl24_M3
Psmb4_T5<==>Usp9x_M4,Psmb4_T5,Usp9x_M4
Psmd4_M0<==>Igkc_M0,Psmd4_M0,Igkc_M0
Psmd4_M3<==>Rpl30_M3,Psmd4_M3,Rpl30_M3
Psmd4_M4<==>Selenop_M1,Psmd4_M4,Selenop_M1
Cdc42se1_M4<==>Mkrn1_M3,Cdc42se1_M4,Mkrn1_M3
Ctss_B1<==>Rheb_M3,Ctss_B1,Rheb_M3
Ctss_B1<==>Arpc1b_B2,Ctss_B1,Arpc1b_B2
Ctss_B1<==>Igkv3-1_B7,Ctss_B1,Igkv3-1_B7
Ctss_B1<==>Rps19_M3,Ctss_B1,Rps19_M3
Ctss_B1<==>Rpl18_M3,Ctss_B1,Rpl18_M3
Ctss_B1<==>Tm6sf1_M3,Ctss_B1,Tm6sf1_M3
Ctss_B1<==>Hspa8_B5,Ctss_B1,Hspa8_B5
Ctss_B1<==>Rpl4_T3,Ctss_B1,Rpl4_T3
Ctss_B1<==>Plekho2_M1,Ctss_B1,Plekho2_M1
Ctss_B1<==>Manf_M0,Ctss_B1,Manf_M0
Ctss_B1<==>Gpx1_M0,Ctss_B1,Gpx1_M0
Ctss_B1<==>Cd164_M0,Ctss_B1,Cd164_M0
Ctss_B1<==>Rpl19_M3,Ctss_B1,Rpl19_M3
Ctss_B1<==>Pdia6_O7,Ctss_B1,Pdia6_O7
Ctss_B1<==>Id2_T2,Ctss_B1,Id2_T2
Ctss_B1<==>Hnrnpc_M5,Ctss_B1,Hnrnpc_M5
Ctss_B1<==>Dad1_B5,Ctss_B1,Dad1_B5
Ctss_B1<==>Scara5_O7,Ctss_B1,Scara5_O7
Ctss_B1<==>Igfbp6_O7,Ctss_B1,Igfbp6_O7
Ctss_B1<==>Rps14_T5,Ctss_B1,Rps14_T5
Ctss_B1<==>Rpl17_T3,Ctss_B1,Rpl17_T3
Ctss_B2<==>Tax1bp1_B2,Ctss_B2,Tax1bp1_B2
Ctss_B2<==>Cox7a2_T4,Ctss_B2,Cox7a2_T4
Ctss_B2<==>Uqcr11_M0,Ctss_B2,Uqcr11_M0
Ctss_B2<==>Rack1_B1,Ctss_B2,Rack1_B1
Ctss_B2<==>Rbm3_T2,Ctss_B2,Rbm3_T2
Ctss_B2<==>mt-Nd4l_B3,Ctss_B2,mt-Nd4l_B3
Ctss_B3<==>Txn1_T1,Ctss_B3,Txn1_T1
Ctss_B3<==>Itgax_M3,Ctss_B3,Itgax_M3
Ctss_B3<==>Rpl23_M2,Ctss_B3,Rpl23_M2
Ctss_B3<==>Gm42418_M1,Ctss_B3,Gm42418_M1
Ctss_B5<==>Arap2_T5,Ctss_B5,Arap2_T5
Ctss_B5<==>Dock2_M4,Ctss_B5,Dock2_M4
Ctss_B5<==>Atp6ap2_M0,Ctss_B5,Atp6ap2_M0
Ctss_M0<==>Bhlhe40_T3,Ctss_M0,Bhlhe40_T3
Ctss_M0<==>Rps26_M0,Ctss_M0,Rps26_M0
Ctss_M0<==>Pld4_M0,Ctss_M0,Pld4_M0
Ctss_M0<==>Lst1_M0,Ctss_M0,Lst1_M0
Ctss_M0<==>Unc93b1_M0,Ctss_M0,Unc93b1_M0
Ctss_M1<==>C1qc_M1,Ctss_M1,C1qc_M1
Ctss_M1<==>C1qa_M1,Ctss_M1,C1qa_M1
Ctss_M1<==>Apoe_M0,Ctss_M1,Apoe_M0
Ctss_M1<==>Rpl36al_B4,Ctss_M1,Rpl36al_B4
Ctss_M1<==>Ighv1-78_B3,Ctss_M1,Ighv1-78_B3
Ctss_M1<==>H2-DMb1_M1,Ctss_M1,H2-DMb1_M1
Ctss_M3<==>Gimap6_B4,Ctss_M3,Gimap6_B4
Ctss_M3<==>Rpl32_B2,Ctss_M3,Rpl32_B2
Ctss_M3<==>Ndufb1-ps_T2,Ctss_M3,Ndufb1-ps_T2
Ctss_M3<==>mt-Atp6_B1,Ctss_M3,mt-Atp6_B1
Ctss_M4<==>H2-D1_O10,Ctss_M4,H2-D1_O10
Ctss_M5<==>Psma5_M5,Ctss_M5,Psma5_M5
Ctss_M5<==>Zyx_M5,Ctss_M5,Zyx_M5
Ctss_M5<==>Napsa_M4,Ctss_M5,Napsa_M4
Ctss_M5<==>Lamp1_M5,Ctss_M5,Lamp1_M5
Ctss_M5<==>Cyba_M5,Ctss_M5,Cyba_M5
Ctss_M5<==>Cd3d_M5,Ctss_M5,Cd3d_M5
Ctss_M5<==>Mif_M5,Ctss_M5,Mif_M5
Ctss_M5<==>Npc2_M5,Ctss_M5,Npc2_M5
Mcl1_B1<==>Akr1a1_B4,Mcl1_B1,Akr1a1_B4
Mcl1_B1<==>Pomp_B4,Mcl1_B1,Pomp_B4
Mcl1_B1<==>Aebp2_T2,Mcl1_B1,Aebp2_T2
Mcl1_B1<==>Fus_M0,Mcl1_B1,Fus_M0
Mcl1_B1<==>Rab1a_M3,Mcl1_B1,Rab1a_M3
Mcl1_B1<==>Crip1_T4,Mcl1_B1,Crip1_T4
Mcl1_B1<==>Myl12b_T5,Mcl1_B1,Myl12b_T5
Mcl1_B1<==>Csnk1a1_T2,Mcl1_B1,Csnk1a1_T2
Mcl1_B1<==>Mbd2_T4,Mcl1_B1,Mbd2_T4
Mcl1_B1<==>Got1_T2,Mcl1_B1,Got1_T2
Mcl1_B1<==>Ssr4_B1,Mcl1_B1,Ssr4_B1
Mcl1_B3<==>Pim1_B3,Mcl1_B3,Pim1_B3
Mcl1_M2<==>Txn1_M0,Mcl1_M2,Txn1_M0
Mcl1_M2<==>Rhoa_M0,Mcl1_M2,Rhoa_M0
Mcl1_M2<==>Atp5g1_M0,Mcl1_M2,Atp5g1_M0
Mcl1_M2<==>Atp6v0c_M5,Mcl1_M2,Atp6v0c_M5
Mcl1_M2<==>Psmb8_T5,Mcl1_M2,Psmb8_T5
Mcl1_M2<==>Pgk1_M0,Mcl1_M2,Pgk1_M0
Mcl1_M3<==>Fyn_M4,Mcl1_M3,Fyn_M4
Mcl1_M3<==>Adam19_M4,Mcl1_M3,Adam19_M4
Mcl1_M4<==>Prdx1_M0,Mcl1_M4,Prdx1_M0
Mcl1_M4<==>Arih2_M1,Mcl1_M4,Arih2_M1
Mcl1_M4<==>Igha_M2,Mcl1_M4,Igha_M2
Mcl1_M4<==>Ablim1_M7,Mcl1_M4,Ablim1_M7
Mcl1_T1<==>Cd47_T1,Mcl1_T1,Cd47_T1
Mcl1_T1<==>Rps2_B4,Mcl1_T1,Rps2_B4
Mcl1_T1<==>Myl12b_T5,Mcl1_T1,Myl12b_T5
Mcl1_T1<==>AW112010_T3,Mcl1_T1,AW112010_T3
Mcl1_T2<==>Gng10_B4,Mcl1_T2,Gng10_B4
Mcl1_T2<==>Bst2_B3,Mcl1_T2,Bst2_B3
Mcl1_T2<==>Rps15_T3,Mcl1_T2,Rps15_T3
Mcl1_T2<==>Ltb_B1,Mcl1_T2,Ltb_B1
Mcl1_T2<==>Ms4a4b_T0,Mcl1_T2,Ms4a4b_T0
Mcl1_T3<==>Clta_M4,Mcl1_T3,Clta_M4
Mcl1_T3<==>Capns1_M0,Mcl1_T3,Capns1_M0
Mcl1_T3<==>Clint1_T2,Mcl1_T3,Clint1_T2
Mcl1_T3<==>Tapbp_M0,Mcl1_T3,Tapbp_M0
Mcl1_T3<==>AY036118_B1,Mcl1_T3,AY036118_B1
Mcl1_T3<==>Cox8a_B2,Mcl1_T3,Cox8a_B2
Mcl1_T4<==>Cox4i1_B1,Mcl1_T4,Cox4i1_B1
Mcl1_T4<==>Rpl29_M0,Mcl1_T4,Rpl29_M0
Mcl1_T4<==>Eif3e_B1,Mcl1_T4,Eif3e_B1
Mcl1_T4<==>Ifnar2_M3,Mcl1_T4,Ifnar2_M3
Mcl1_T5<==>Clec2d_M1,Mcl1_T5,Clec2d_M1
Mcl1_T5<==>Uba52_M3,Mcl1_T5,Uba52_M3
Mcl1_T5<==>Rab8b_M5,Mcl1_T5,Rab8b_M5
Mcl1_T5<==>Itgb2_M5,Mcl1_T5,Itgb2_M5
Mcl1_T5<==>mt-Nd1_B3,Mcl1_T5,mt-Nd1_B3
BC028528_M4<==>Gabarapl2_B3,BC028528_M4,Gabarapl2_B3
BC028528_M4<==>H2-D1_M4,BC028528_M4,H2-D1_M4
Anp32e_M4<==>H2-Q7_T5,Anp32e_M4,H2-Q7_T5
Plekho1_B4<==>Scp2_M3,Plekho1_B4,Scp2_M3
Plekho1_B4<==>Arpc4_B4,Plekho1_B4,Arpc4_B4
Plekho1_B4<==>Wnk1_T1,Plekho1_B4,Wnk1_T1
Plekho1_B4<==>Map1lc3b_B1,Plekho1_B4,Map1lc3b_B1
Plekho1_B4<==>Spag9_B5,Plekho1_B4,Spag9_B5
Plekho1_B4<==>Sumo2_B5,Plekho1_B4,Sumo2_B5
Plekho1_B4<==>Pak2_T1,Plekho1_B4,Pak2_T1
Plekho1_B4<==>Son_B2,Plekho1_B4,Son_B2
Plekho1_M3<==>Rpl32_M3,Plekho1_M3,Rpl32_M3
Plekho1_M3<==>Kras_B2,Plekho1_M3,Kras_B2
Plekho1_M3<==>Arf1_T1,Plekho1_M3,Arf1_T1
Plekho1_M3<==>Npc2_M3,Plekho1_M3,Npc2_M3
Plekho1_M3<==>Il7r_T4,Plekho1_M3,Il7r_T4
Plekho1_M3<==>Pgk1_M5,Plekho1_M3,Pgk1_M5
Plekho1_M4<==>Ahr_M1,Plekho1_M4,Ahr_M1
Plekho1_M4<==>Ndufb8_M0,Plekho1_M4,Ndufb8_M0
Plekho1_M4<==>mt-Nd2_M3,Plekho1_M4,mt-Nd2_M3
Txnip_M2<==>Pfn1_T0,Txnip_M2,Pfn1_T0
Txnip_M2<==>Lgals1_T2,Txnip_M2,Lgals1_T2
Phgdh_B3<==>Rpl6_M3,Phgdh_B3,Rpl6_M3
Phgdh_B3<==>Polr1d_T4,Phgdh_B3,Polr1d_T4
Phgdh_B3<==>Selenow_T4,Phgdh_B3,Selenow_T4
Phgdh_B3<==>Tmsb4x_T7,Phgdh_B3,Tmsb4x_T7
Tent5c_M5<==>Chchd2_T2,Tent5c_M5,Chchd2_T2
Tent5c_M5<==>Grn_M5,Tent5c_M5,Grn_M5
Tent5c_M5<==>Igha_B2,Tent5c_M5,Igha_B2
Tent5c_M5<==>Dnajc15_T5,Tent5c_M5,Dnajc15_T5
Tent5c_M5<==>Tmbim6_M2,Tent5c_M5,Tmbim6_M2
Cd2_T1<==>Tnfrsf4_T1,Cd2_T1,Tnfrsf4_T1
Cd2_T1<==>Ptms_M4,Cd2_T1,Ptms_M4
Cd2_T1<==>Kras_T1,Cd2_T1,Kras_T1
Cd2_T1<==>Ubl5_T5,Cd2_T1,Ubl5_T5
Cd2_T1<==>Sept7_T1,Cd2_T1,Sept7_T1
Cd2_T1<==>Rpsa_M3,Cd2_T1,Rpsa_M3
Cd2_T1<==>Eif4a1_B5,Cd2_T1,Eif4a1_B5
Cd2_T1<==>Nme2_B5,Cd2_T1,Nme2_B5
Cd2_T1<==>Sumo2_B5,Cd2_T1,Sumo2_B5
Cd2_T1<==>Srsf2_B5,Cd2_T1,Srsf2_B5
Cd2_T1<==>Hif1a_T1,Cd2_T1,Hif1a_T1
Cd2_T1<==>Uqcrb_B1,Cd2_T1,Uqcrb_B1
Cd2_T1<==>Ly6e_M4,Cd2_T1,Ly6e_M4
Cd2_T1<==>Rpl3_M3,Cd2_T1,Rpl3_M3
Cd2_T1<==>Prr13_M3,Cd2_T1,Prr13_M3
Cd2_T1<==>Rpl10a_M3,Cd2_T1,Rpl10a_M3
Cd2_T1<==>Srsf3_B2,Cd2_T1,Srsf3_B2
Cd2_T1<==>H2-K1_B2,Cd2_T1,H2-K1_B2
Cd2_T1<==>H2-Ob_B1,Cd2_T1,H2-Ob_B1
Cd2_T1<==>Vapa_M0,Cd2_T1,Vapa_M0
Cd2_T2<==>Gng5_B4,Cd2_T2,Gng5_B4
Cd2_T2<==>Akr1a1_M0,Cd2_T2,Akr1a1_M0
Cd2_T2<==>Pomp_B4,Cd2_T2,Pomp_B4
Cd2_T2<==>Rgs10_T6,Cd2_T2,Rgs10_T6
Cd2_T2<==>Cotl1_M0,Cd2_T2,Cotl1_M0
Cd2_T2<==>Atp5l_O10,Cd2_T2,Atp5l_O10
Cd2_T2<==>Uqcrq_M4,Cd2_T2,Uqcrq_M4
Cd2_T2<==>Sypl_B4,Cd2_T2,Sypl_B4
Cd2_T2<==>Card19_M1,Cd2_T2,Card19_M1
Cd2_T2<==>Ndufa1_T4,Cd2_T2,Ndufa1_T4
