celltype,gene,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_FCmedian,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_sign,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_expr_Salmonella_infNonTLSwk3,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_expr_IL10_KOnonTLS,Salmonella_infTLSwk6_vs_IL10_KOTLS_FCmedian,Salmonella_infTLSwk6_vs_IL10_KOTLS_sign,Salmonella_infTLSwk6_vs_IL10_KOTLS_expr_Salmonella_infTLSwk6,Salmonella_infTLSwk6_vs_IL10_KOTLS_expr_IL10_KOTLS,Salmonella_infTLSwk3_vs_IL10_KOTLS_FCmedian,Salmonella_infTLSwk3_vs_IL10_KOTLS_sign,Salmonella_infTLSwk3_vs_IL10_KOTLS_expr_Salmonella_infTLSwk3,Salmonella_infTLSwk3_vs_IL10_KOTLS_expr_IL10_KOTLS,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_FCmedian,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_sign,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_expr_Salmonella_infNonTLSwk6,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_expr_IL10_KOnonTLS
B0,Neurl3,-0.3855996181916518,negative,0.82893194421781,0.616816600864875,30.21811877468876,positive,0.0,1.2587000861325888,30.221168811876005,positive,0.0,1.257723419289044,-0.1211819360530497,negative,0.7207801777314224,0.6176648489736275
B0,Ighd,-0.1347532545854634,negative,1.65759755480314,1.506990348823397,-0.0577427826670563,negative,1.6482470025244325,1.58540191124307,0.0265085672390695,positive,1.5586579925557351,1.58470605634387,-0.1207569156195738,negative,1.64673387091928,1.5060545713906688
B0,Satb1,-0.0401934187432555,negative,2.098850616922375,2.0430847152111675,0.0287226350980237,positive,2.046299115258157,2.089395667416848,0.1076158592259558,positive,1.9316810127270951,2.089135228724384,-0.0786915783680544,negative,2.1556474751642627,2.0408634578157074
B0,Scd1,0.3436102136105748,positive,1.18100702950466,1.5069923503459826,0.0573440585227114,positive,1.44517793309778,1.50229149132361,0.131425377197027,positive,1.3722440765759152,1.502492997243816,-0.1520861039125796,negative,1.672837859991315,1.5073792707752451
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T7,Litaf,0.3964409564898454,positive,1.2480566995368274,1.592188677056905,-0.0749812596750443,negative,1.6732137027757377,1.5818291211105586,0.5577026284645579,positive,1.0671511004920395,1.5771673540568574,0.2892333273161618,positive,1.3685448983817698,1.59511323479446
T7,Klf4,-0.5784151369135078,negative,1.46390590780479,0.9453982488803816,-27.933246464922437,negative,0.5688876557580722,0.0,-29.711696579965245,negative,0.9957161515780124,0.0,-0.716399685352211,negative,1.4114515757059598,0.9329003150028424
T7,Idi1,27.701564387871382,positive,0.0,0.2978738903270525,1.412017841220894,positive,0.300005172363175,1.0651598791702577,-0.471822342253695,negative,1.4111439744103924,1.0621043889994377,-1.0585222063327182,negative,0.62898290025962,0.2978738903270525
T7,Fam110a,0.0040938781902966,positive,1.346272793196785,1.283311309533434,0.5458125341715203,positive,1.0412700987812995,1.522130536996605,0.219386086507925,positive,1.341641156570272,1.520743440100914,30.110746032041487,positive,0.0,1.2827332757658412
T7,Irs2,0.905713122742296,positive,0.986547848084385,1.8198818097519152,0.2689193452233957,positive,1.6468601908207623,1.9820520051177748,0.5736472799285248,positive,1.3238559491667323,1.9832542791536336,0.186406952415229,positive,1.5400483585882498,1.815876290856975
T7,Lmna,30.182986668767565,positive,0.0,1.4357846431489727,30.229574182758352,positive,0.0,1.28243493139971,30.25555462374156,positive,0.0,1.2828832060179098,30.310194604296555,positive,0.0,1.435712642133735
T7,Bst2,-0.1471046565719453,negative,1.590060125873735,1.4290223577488987,0.0757695017770977,positive,1.441301835909084,1.516957846546775,-0.2904636147614461,negative,1.8650386700981476,1.5161485133921475,0.1018712968331501,positive,1.36975445446,1.4339264645472063
T8,Il17rb,29.994675364933176,positive,0.0,1.091434890000875,-0.5527723472621053,negative,1.7056787574909649,0.9161747790242688,29.7733842186104,positive,0.0,0.9176598354778012,30.02542609620024,positive,0.0,1.092833217249645
T8,Il4,29.944159704502496,positive,0.0,1.0816995580777151,-1.156854983680068,negative,2.893897339816355,1.15000784703212,30.091799328688065,positive,0.0,1.14428504237337,30.009504315186117,positive,0.0,1.08083920926674
T8,Calca,30.585337929586917,positive,0.0,1.66463722156297,30.72457093383499,positive,0.0,1.774260788836825,30.72425051640843,positive,0.0,1.7738667755952702,0.5001791219190079,positive,1.24468977971183,1.6664073142869638
T8,Ptpn13,0.2056946682532636,positive,1.58709764564894,1.833133562251765,0.9474514040145708,positive,0.62727577888781,1.454464893570885,-0.2911940582179237,negative,1.78471105495709,1.4585113474393232,30.776535939177727,positive,0.0,1.83933349708146
T8,Gata3,-0.1134139331455267,negative,2.21496021298198,2.001306347710337,-0.1350080736789298,negative,2.17601106417015,1.9472741562663725,0.0370250992218313,positive,1.94779823749812,1.9439844385419212,-0.0252756522299032,negative,2.03920426922444,2.003789064740195
T8,Socs2,30.03664306475968,positive,0.0,1.101363123678005,1.5565050438614376,positive,0.0,0.33408222306116,28.3156279804995,positive,0.0,0.33408222306116,30.045133521283145,positive,0.0,1.1078664285418656
T8,Lmo4,-0.6969713766124677,negative,3.19200698369885,1.985396244169825,-0.7593477625748908,negative,3.55818780464777,2.1210193010620726,-0.1741288306678985,negative,2.39020362325896,2.118443567993073,-0.7129666248636529,negative,3.24995932925857,1.985396244169825
T8,Fos,0.4157973375400725,positive,1.31381726728361,1.8734146669796372,0.7662772301882592,positive,0.7485391306049749,1.524044305424015,1.0251143315355409,positive,0.79447834618641,1.529122423120155,0.3482516789782591,positive,1.53450102219499,1.87625020375806
T8,Hlf,30.54012269212477,positive,0.0,1.5613238898839437,30.355015963158465,positive,0.0,1.3733155053129826,30.352922895722077,positive,0.0,1.37132453856873,30.527594290900105,positive,0.0,1.5620965264280071
T8,Serp1,0.1254393557947037,positive,2.3443839857594,2.465941527038088,0.3390948953678699,positive,2.17601106417015,2.554120851390299,0.5316014724680904,positive,1.78471105495709,2.5481153097247136,0.5415695726281322,positive,1.78471105495709,2.46774344026148
T8,Fgl2,-0.2969664356895151,negative,2.01651672173313,1.5855695579211213,1.854835018845776,positive,0.40332225208405,1.587444759316044,30.56043348291573,positive,0.0,1.5834602242436626,0.1391379160155668,positive,1.46839172330709,1.586357131601235
T8,Ahr,0.8537415382130027,positive,0.83396183206015,1.585116339214616,-0.0143610998310482,negative,1.82254103350467,1.7049977444207314,30.66785518365141,positive,0.0,1.7058636410595776,0.162089935579329,positive,1.51040875805983,1.577951441504709
T8,Areg,-1.112104554273355,negative,3.34027046471017,1.534173496361885,-0.4865013479920008,negative,2.6931058542933557,1.8325472227305948,1.168512675917886,positive,0.93108861040366,1.847453124447716,-0.3858973147241085,negative,1.644055188400865,1.5338111402047223
T8,Gadd45b,0.1101222203113287,positive,2.51929765574251,2.724765209624997,2.4296120984154177,positive,0.4875089391393125,2.463780469543085,31.20116108753568,positive,0.0,2.468797050758619,0.0981723178066343,positive,2.4779685171541,2.720850404466288
T8,Samsn1,-0.3542772068211653,negative,3.12512699353343,2.41025713751308,-0.0840310860431377,negative,2.836614211261745,2.48917011732894,0.0381745527842346,positive,2.56698253592636,2.482210220322155,-0.0686219091057657,negative,2.520784941236555,2.4095066134268874
T8,Tent5a,0.3330028752354005,positive,1.287675319970575,1.4729302882723838,2.16437745074796,positive,0.40332225208405,1.3611262055464362,-0.1366281777224529,negative,1.94779823749812,1.31564753331919,0.0035260715290559,positive,1.46839172330709,1.4843131709949011
T8,Nr3c1,0.1497707076553322,positive,2.15330137276579,2.27147383287799,0.088545797419224,positive,2.2693847940309158,2.3807077926972013,0.2934062145490107,positive,1.94779823749812,2.38708585904049,0.2277557517190757,positive,2.03920426922444,2.271242440875195
T8,Nrip1,-0.1554366229279634,negative,2.68114076974527,2.4072906592504726,-0.1634173381656895,negative,2.73378590283664,2.45230534103735,0.6013126256017414,positive,1.54747591874701,2.4538799428397224,0.175694664842597,positive,2.11168655381106,2.4077359463167576
T8,Fosb,-0.3689089348314291,negative,1.61136068181353,1.292306155727195,0.9648361473567014,positive,0.7055732374447774,1.365355362481925,30.34596198876826,positive,0.0,1.364723926065855,-0.589351964491601,negative,1.88947194369809,1.292314501184952
T8,Selenot,0.713747212127231,positive,0.977786029983525,1.6030495700899263,-0.0549992364629171,negative,1.55559430252281,1.5049256964999214,30.485040165952483,positive,0.0,1.5028357223793498,0.0923794354582008,positive,1.46839172330709,1.6036262193944777
T8,Junb,-0.0053151129106828,negative,3.40727485559565,3.408952868100162,-0.2097798577992508,negative,3.89860257680456,3.37513720447586,-0.0729293124307397,negative,3.57529094328525,3.375945114392265,-0.1102949007027006,negative,3.70531528387813,3.41092653393078
T8,Tiparp,30.008598942787657,positive,0.0,1.080161202974615,0.327078934462494,positive,1.172378564049505,1.2998952922388662,30.2892084815142,positive,0.0,1.3120801959676671,-0.0337340013204605,negative,1.05499405084934,1.111783380608562
T8,Uhrf2,30.800079531924226,positive,0.0,1.8695961723825625,1.4143676603769182,positive,0.7485391306049749,1.9718879476134077,30.87790275371658,positive,0.0,1.9732173790595549,1.270869451376345,positive,0.77214009355077,1.8721923704419976
T8,Nr4a1,-0.6912256561326555,negative,2.21496021298198,1.4326810548732225,0.6747451723943498,positive,0.8983880605150925,1.34710404488234,-0.3194561064414188,negative,1.54747591874701,1.3467048137357025,-0.726287401034538,negative,2.37650584267401,1.4258243310083425
T8,Wls,28.42389430143905,positive,0.0,0.5088739723863813,-0.9989068162943562,negative,1.15804487740659,0.5916788253568925,0.0,zero,0.0,0.6069301666813942,28.17789076428734,positive,0.0,0.5088739723863813
T8,Dusp1,-0.1688704957133499,negative,1.76880011373128,1.5667692727061402,-0.7851953018266192,negative,1.598623176720565,0.9095591251592058,0.0818219073733212,positive,1.087220777328115,0.9313490233735526,0.0962605036333259,positive,1.46839172330709,1.5697092840557176
T8,Ar,29.890216661550408,positive,0.0,0.9950657807803148,-1.7229617180146288,negative,0.4875089391393125,0.0,-1.2296627790378354,negative,1.54747591874701,0.0,-0.4631216637530373,negative,1.53450102219499,1.015131826030725
T8,Ppp1r15a,30.44200572757068,positive,0.0,1.575585723537075,-0.3086291165647984,negative,1.2887500451228786,1.117743706040075,30.05768795173281,positive,0.0,1.1175466991614342,30.51625722682952,positive,0.0,1.5768821331383749
T8,Nfkbiz,-0.4422835721014634,negative,2.1764020674553,1.635281775291235,-0.3138805375134149,negative,2.256264994041413,1.6384047693702275,-0.1516837422730411,negative,1.87515212172843,1.6355867406599875,0.4557519308775591,positive,1.27540716446145,1.63460738552429
T8,Rgs2,0.7354741475059302,positive,1.05965297925439,1.70423720961924,30.673856337397996,positive,0.0,1.71297427144036,0.1408089684374539,positive,1.54747591874701,1.7097491910715577,-0.1635062029686948,negative,1.88947194369809,1.70424472656648
O10,Myct1,-28.823727742266385,negative,0.709121553111552,0.0,27.835942009596245,positive,0.0,0.4673866362350277,-1.163206127291904,negative,1.0873391523245046,0.4673866362350277,-27.52056645340558,negative,0.676941926613366,0.0
O10,Cdh5,-0.0714976589988211,negative,2.071389911106255,1.9744014344962413,-0.0333851870461309,negative,1.98849174055718,1.96051766869924,-0.2307132984405324,negative,2.3009231482903787,1.9606129297071373,0.0008062789293496,positive,1.972184549911705,1.974869129559524
O10,Adgrl4,0.0384248597130631,positive,1.1358851517801227,1.155818032342509,30.11428684490038,positive,0.0,1.1918857852450335,2.0365713490979056,positive,0.2890694695315125,1.205786635542076,0.2639816458535192,positive,0.980485248485398,1.16223553341221
O10,Ptprb,-0.0664200332495057,negative,1.9326412783586773,1.8450177348578576,0.2992280529141421,positive,1.363469717740955,1.73382941421681,0.353816183161221,positive,1.3383189988267168,1.7323177154357223,0.0593108307666574,positive,1.7850584111404677,1.8456075524955715
O10,Emcn,0.2689923164045599,positive,1.304402294799385,1.5569299442010625,30.41045380127981,positive,0.0,1.44601155809496,4.0362756880822905,positive,0.089421242265081,1.449542043751455,0.1650172075942164,positive,1.396424749791825,1.5565644308531212
O10,Mmrn2,0.1359295693372456,positive,1.3577763052094949,1.4851467448910929,1.0946858655548857,positive,0.70960021578534,1.5170459139330688,0.5612284101886552,positive,1.053910655937565,1.5153470772148774,-0.1046695596387668,negative,1.6016536569001,1.4855407458989711
O10,Podxl,0.1288261609543516,positive,1.627174338854305,1.7816287373742363,0.0208739060014244,positive,1.635255031568245,1.659833412864331,1.2010662593845316,positive,0.7131109436137619,1.659169368852675,0.0238850606531341,positive,1.74567258174773,1.7781404391630349
O10,Egfl7,-0.3468067607416728,negative,2.1729430110487926,1.7087494881943313,-0.4715922617990222,negative,2.3769265821293226,1.7089300985255886,-0.5884766774779867,negative,2.5957845503444448,1.71096440791367,-0.2366782429654076,negative,2.0175653316182123,1.7095916718923212
O10,Kdr,-0.0101402147294715,negative,1.8602837768325,1.8439380859248389,0.5607002324990409,positive,1.2399617299233818,1.82643785578421,0.0483925288069747,positive,1.758292047707875,1.826030491841168,0.047186488175861,positive,1.7805525622695986,1.8422050352176536
O10,Adgrf5,0.0200763345647793,positive,1.638935521588,1.6629677228666,0.1054829468932547,positive,1.471562583221435,1.5939832730370052,0.2446679888367071,positive,1.3469847260585168,1.5919940322212414,-0.0303278456376068,negative,1.7040641325705626,1.66602622435742
O10,Rasip1,-0.1872959390789784,negative,1.29098970398591,1.1322980818998876,0.2328367652133521,positive,1.051471241825145,1.214890035741795,-0.133468750392532,negative,1.3387923555991923,1.2157901775873952,-0.0928742011547308,negative,1.2031150336082623,1.1323458171151
O10,Cyyr1,0.1637212404151902,positive,1.2973786043210551,1.4605126321612825,0.2190928924441992,positive,1.086771024687733,1.2645361315099175,0.3106778143080152,positive,1.0331496859411606,1.2668219122901698,-0.0899343214431589,negative,1.5473490215721664,1.4591526782188071
O10,Flt1,0.2538954712295597,positive,2.172890084108355,2.585812186453006,0.6616658371288687,positive,1.4505771625889925,2.274856914222421,0.1390363400684229,positive,2.087404386760734,2.2832362592251885,0.167723705806764,positive,2.30625383401759,2.585687088419136
O10,Fabp4,-0.069809591547726,negative,3.834844961807788,3.641362922093776,0.7047083622864834,positive,2.19283686329819,3.593225003448378,0.1541231550667808,positive,3.24861313533553,3.6005795244169176,0.2405153949526554,positive,3.09184182275588,3.637672142726625
O10,Pecam1,-0.0109783230596321,negative,2.273158715561345,2.2644879748887474,0.0550598650301306,positive,2.214425120881385,2.305467837164284,-0.0682525156068297,negative,2.41833799055361,2.308456794327676,-0.076373201852228,negative,2.3937270889020814,2.26310133095525
O10,Pcdh17,0.2068709288705458,positive,0.9616140857790902,1.1471654064366723,27.55299851907542,positive,0.0,0.2852724292338065,27.15590769323209,positive,0.0,0.2764636830501685,0.4596074611169711,positive,0.824228345215045,1.143191379189235
O10,Cd93,-29.4963352088711,negative,1.134803805721445,0.0,-0.708853275391007,negative,1.015622721637083,0.6322740064033883,-1.265404419860246,negative,1.4264624905431,0.6210428141527227,-28.509353070271693,negative,0.793472246230605,0.0
O10,S1pr1,0.0623272202608276,positive,1.357719651663295,1.4205411950144526,0.1485944815937556,positive,1.40450226687802,1.5669426962789712,0.0373972838899067,positive,1.5260361334762864,1.56816876788159,0.1175252573069768,positive,1.301238920528425,1.4192495838078212
O10,Apold1,0.2914347401816616,positive,1.6821742656665777,2.053964848773775,0.4479671271556107,positive,1.413784755726625,1.9392772001076,0.1628098765328527,positive,1.7206730169370048,1.9340295192290928,-0.156525594022977,negative,2.290519284889035,2.0496656775087474
O10,Ctla2a,-0.2039309009840796,negative,1.948296101387595,1.6983028412387262,-0.078363367612292,negative,1.7805024438831751,1.6766821478582037,-0.4599418976065049,negative,2.315112279558577,1.6740033151577,0.2314749228050019,positive,1.455503373013575,1.7000566374605277
O10,Esam,0.0228992509687464,positive,1.0841950560753544,1.111711886569914,0.0,zero,0.0,0.0,-29.549800836349707,negative,1.1438590140309586,0.0,0.0908837368208209,positive,1.0360435965705843,1.1121062526208374
O10,Plvap,0.0021910422287907,positive,2.9162955100391548,2.925130249384328,0.070701804245539,positive,2.698754803165185,2.809795772434617,-0.1106339229456968,negative,3.00735880042258,2.807299130842656,0.0353583119156247,positive,2.855588177479711,2.925393911576929
O10,Clic5,0.3093835126618367,positive,0.9057631212541712,1.1413044571673965,0.4385734620082516,positive,0.847504018043056,1.145277115919265,0.536708610491121,positive,0.779573283814031,1.1493175011791936,0.0932414270286053,positive,1.0627342593882876,1.136595167815576
O10,Cd36,-1.1205912807260447,negative,1.41496032916355,0.6389587296879504,-0.158145594786251,negative,0.3616317987961775,0.0,-0.4553033735781105,negative,0.1643989161958665,0.0,-0.2007434836775413,negative,0.780739920455409,0.63926337926559
O10,Itga6,0.0282956937817159,positive,1.1982429719009189,1.2291627850642235,0.075091106876883,positive,1.17380768086838,1.24014886222393,-0.1830395024663104,negative,1.4148795214596874,1.2346445280610414,0.0353603251060576,positive,1.19875581839184,1.2267335652726024
O10,Tinagl1,-30.05476506114397,negative,1.2354866551138626,0.0,-0.257497872208502,negative,0.529641768131905,0.369502846932081,-1.784390940545248,negative,1.3287908653891374,0.369502846932081,-29.79426419991236,negative,1.2080839902000975,0.0
O10,Gimap6,-0.2297891636362007,negative,1.25832892531649,1.0796434973918254,-0.095785210039807,negative,1.34963836119617,1.2553847167729826,-0.1672052908131393,negative,1.4241130154146675,1.2553318097984314,-0.3161176276461326,negative,1.332900410270005,1.0771628663912152
O10,Ecscr,-0.0462333188791985,negative,1.7009181492306524,1.6487540332215114,-0.0336862986711326,negative,1.600635291058055,1.58047440034279,-0.238307208230387,negative,1.8680429786273096,1.5810844067286665,-0.1217961567081845,negative,1.7834286340792924,1.6479052693864824
O10,Arhgap31,0.7866112973351493,positive,0.5729888030270727,0.990192812655022,0.5436493248043155,positive,0.8926612918764876,1.3079713664347137,-0.0215431194067817,negative,1.3327001873257651,1.3135040546314576,-0.0555830335342131,negative,1.020438553911332,0.9879183635495796
O10,Cavin2,0.5798805089072054,positive,1.2305626995433552,1.838159064204796,0.2237089258348268,positive,1.5733219592701977,1.840134366388545,0.0770785818901321,positive,1.740982632362505,1.84652989224772,0.0032896659258202,positive,1.83906944059231,1.8402450313785712
O13,Acta2,0.3392665056535845,positive,1.72966412567785,2.221232711180935,0.8213573116293205,positive,1.698003535879175,2.8702126427622985,0.5362344365377238,positive,2.1090425491756,2.88053813840039,0.5192102359370641,positive,1.526066988447785,2.2124198453992747
O13,Tagln,0.6125744228480972,positive,1.46097553634206,2.1849354481188348,0.7919598132335208,positive,1.551260549595385,2.576102465062882,0.942300000287754,positive,1.20843623451355,2.57831077404376,1.0606791400491633,positive,1.046484951092927,2.181835377767152
O13,Myl9,0.3023241217515642,positive,1.47032410977835,1.8434675550066075,0.7091961833170638,positive,1.28284373405373,2.097312191506997,0.6884679392715778,positive,1.34200606554054,2.097312191506997,0.2800599415751623,positive,1.53165274644865,1.839762808688051
O13,Emid1,0.0,zero,0.0,0.0,0.0,zero,0.0,0.0,-28.980525492634374,negative,0.55581202154434,0.0,0.0,zero,0.0,0.0
O13,Mylk,-0.3386390797866724,negative,1.80084472285877,1.4415733330970435,-0.1618361373817575,negative,1.84762540377944,1.6515677473034,0.1295264707797982,positive,1.52198919143464,1.662035674390765,-0.1781264927543271,negative,1.62194493874869,1.43891866423389
O13,Wnt5a,29.755572759179124,positive,0.0,0.9064001091584228,29.63887327564092,positive,0.0,0.8359684614405725,29.70940134796891,positive,0.0,0.877851303739765,29.746718384856347,positive,0.0,0.9066037599280752
O13,Pdlim3,2.549835754299189,positive,0.228631326202847,1.2615321378204412,30.64084414183305,positive,0.0,1.6742225183101476,30.63250735170893,positive,0.0,1.685135757755535,30.243447293127574,positive,0.0,1.27111489304871
O13,Procr,0.2158958493301719,positive,1.63720613185559,1.9058468213277475,-0.182298039435713,negative,2.15029128303988,1.941654930329465,0.968260727805885,positive,0.943184676046106,1.9459350526129708,0.2028976264385028,positive,1.69535709443501,1.902035312684684
O13,Tpm2,0.054821162703396,positive,2.02044079146802,2.078402173053135,1.2878290888565085,positive,0.978111761298305,2.3315725464729757,0.4029186923656769,positive,1.74017927049509,2.3286767970739777,0.0729679283562978,positive,1.98315971203179,2.0774589610848686
O13,Tmem158,0.0271895804388133,positive,1.58226800708217,1.631761665222355,30.438925432444023,positive,0.0,1.455558251638005,30.283391541525592,positive,0.0,1.44987363085905,0.1310398032081038,positive,1.47733045421132,1.6302393360725576
O13,Col4a5,29.703635524189288,positive,0.0,0.8764024342124153,29.216140391607112,positive,0.0,0.6236409360281485,29.23520171679828,positive,0.0,0.6319353430124642,29.681866819304915,positive,0.0,0.8772136072074126
O13,Aldh1a1,0.4546428697823084,positive,0.720203981947459,0.9700182709802064,29.809664594622948,positive,0.0,0.9410294242015218,29.727363032930533,positive,0.0,0.936868157066445,29.780397889053223,positive,0.0,0.9699237802035532
O13,F3,30.05916486169286,positive,0.0,1.1654030557631423,30.183948577812718,positive,0.0,1.219758657080955,2.0722172441699955,positive,0.3083309256370885,1.211335829280705,30.114463531235444,positive,0.0,1.16240327775686
O13,Sept4,0.0651999243901898,positive,1.38121593347645,1.4301821999042537,0.4550454870109484,positive,1.25580700185921,1.7342773238075,0.4930375363963127,positive,1.20843623451355,1.7382966133577076,0.3652992792037824,positive,1.0878822209851975,1.431922054364485
O13,Tgfbi,29.938072578597936,positive,0.0,1.049383650801165,28.857021958276597,positive,0.0,0.4862159417056802,-0.4995929202701963,negative,0.599951491961531,0.453598548147675,1.011766908314164,positive,0.516001988342205,1.04613156608156
O13,Gnai1,1.448392580852792,positive,0.365449737279653,1.0002035262287632,29.92906222416574,positive,0.0,1.022222582903381,29.92372668960179,positive,0.0,1.0184493102817336,29.853238843581337,positive,0.0,1.0025773773242803
O13,Bmp5,30.69330471284248,positive,0.0,1.842648477621275,30.829657227422416,positive,0.0,1.908321666915835,2.6344231945565486,positive,0.3005889676047645,1.90444747515445,1.7178197086065905,positive,0.587576575638735,1.8379131046687076
O13,Cxcl14,30.16407235002503,positive,0.0,1.2115701176912124,30.53289725437211,positive,0.0,1.5535238600067125,30.529046699259183,positive,0.0,1.5535238600067125,0.6370993756292981,positive,0.771271838802035,1.2185893145906648
O13,Nbl1,0.2777335387821761,positive,1.82662107732651,2.2346542766270536,2.150424738487944,positive,0.461760623182675,1.9307593153368623,1.5180076159479858,positive,0.6928761055929871,1.9307593153368623,0.2620850916989163,positive,1.84470474942279,2.2350643022010988
O13,Tpm1,0.1024124930023406,positive,2.34997526076012,2.5516315915668804,0.0679852833102258,positive,2.60663387798537,2.732408608768085,0.188783772352325,positive,2.386944499434095,2.7343644109909726,0.0952649056355707,positive,2.37128011321665,2.5501586056292203
O13,Ednra,-0.3271389792811568,negative,1.10068323603129,0.8590386485305286,30.04295539005352,positive,0.0,1.1061925529483423,-0.3445958211325728,negative,1.49079491846936,1.1048581140057152,1.0566966800562387,positive,0.374398423783038,0.8545722869140737
O13,Bmp2,0.0,zero,0.441971685549613,0.316682354117386,29.56964160570033,positive,0.0,0.7967995567160242,29.545514383698496,positive,0.0,0.7835860431365427,0.4773875585474674,positive,0.0,0.316682354117386
O13,Rbp4,30.011830029063983,positive,0.0,1.0825826597741588,30.575910211933568,positive,0.0,1.6005384837919563,30.57606969427883,positive,0.0,1.60071541489864,29.868320987836704,positive,0.0,1.079303993514918
O13,Enho,29.7906641417699,positive,0.0,0.9287172173781902,30.24566865029413,positive,0.0,1.27307357108031,30.23177770191355,positive,0.0,1.26087464098358,29.76217786924028,positive,0.0,0.9200145160690892
O13,Fhl2,0.3475851570834137,positive,0.909032683473175,1.15240378418906,30.343722266879453,positive,0.0,1.36260690336348,0.8434519037004433,positive,0.790469185719795,1.36163569480305,30.077044069715992,positive,0.0,1.152393903752731
O13,Ptgs1,0.0,zero,0.0,0.0,0.0,zero,0.0,0.0,0.0,zero,0.0,0.0,0.0,zero,0.0,0.0
O13,Filip1l,-0.1368024136219993,negative,1.76646404621301,1.61442486204251,-0.2898189128745504,negative,2.17709516742058,1.7808741407395436,0.561506507877959,positive,1.24302751679112,1.7828441743359424,-0.1238610467416288,negative,1.74442877037482,1.6146660798344423
O13,Gucy1b1,-0.6669971140351935,negative,1.70048624422348,1.062394440568318,-0.7977771163130494,negative,1.56601255735969,0.8904159662081437,-0.3286495344183219,negative,1.12812534670832,0.8821849907974185,-0.3460578054430925,negative,1.383325624092685,1.061957240424865
O13,Rgs10,0.9961033002149422,positive,0.694700793020688,1.3785712002365489,30.350692655058516,positive,0.0,1.3692062662191975,1.0379879643067105,positive,0.67475179437801,1.376547093506625,0.7157735834183057,positive,0.8258314784598699,1.37723276953392
O13,Gm13889,0.0653170559224151,positive,1.85168883456166,1.94496550122809,-0.8333551582173524,negative,3.41431249783558,1.9056773080985083,-0.2508101841154892,negative,2.24539687578184,1.9123239194582269,0.2271024082344457,positive,1.667480963516725,1.9504392459768976
O15,Fermt1,-27.914099886950183,negative,0.317916901306298,0.0,-2.593099441617234,negative,0.7239704533097708,0.1197118652233657,-1.7261597396590318,negative,0.4570858737443725,0.1197118652233657,-28.58364923749321,negative,0.413995285715189,0.0
O15,Dmbt1,-0.6155465133136316,negative,2.86932704100819,1.897184438438928,-0.7051734089900868,negative,0.657705389929415,0.3804054696483609,-0.7606948615193743,negative,0.708772213672113,0.4030994941455402,-0.2112520290760401,negative,2.1827809052416303,1.8849737685744223
O15,Atp10b,1.5691960368663114,positive,0.1935113070062245,0.635905927446083,-0.0610667436625964,negative,0.6247951042286093,0.6113166196168732,-0.2380532556570763,negative,0.692260236406739,0.6120917201923091,0.2303352727109837,positive,0.550051656207713,0.619915068676096
O15,Lad1,-28.44124436616458,negative,0.386564636210672,0.0,-28.782379293184672,negative,0.4747931065504195,0.0,-28.919864532676108,negative,0.5139430862829663,0.0,-29.32980786414302,negative,0.678105043816895,0.0
