gene_id	gene_name	Anderson1B	Anderson2B	Barrow1B	Barrow2B	Bechtel1B	Bechtel2B	Bierek1B	Bierek2B	Bolong1B	Bolong2B	Bolong3B	Carey1B	Carey2B	Carroll1B	Carroll2B	Carroll3B	Chandler1B	Chandler2B	Cloquet1B	Cloquet2B	Colton1B	Colton2B	Cooper1B	Cooper2B	Fischer1B	Fischer2B	Foster1B	Foster2B	Greenwell1B	Greenwell2B	Greenwell3B	Halbert1B	Halbert2B	Heiss1B	Heiss2B	Howard1B	Howard2B	Hutter1B	Hutter2B	Jones1B	Jones2B	Keith1B	Keith2B	Klein1B	Klein2B	Lam1B	Lam2B	Martin1B	Martin2B	Max1B	Max2B	McFarland1B	McFarland2B	MJones1B	MJones2B	MJones3B	Murray1B	Pentz1B	Pentz2B	Porbandarwalla1B	Pratt1B	Pratt2B	Ptak1B	Ptak2B	Randolph1B	Randolph2B	Rothery1B	Rothery2B	Smith1B	Smith2B	Strople1B	Strople2B	Swenson1B	Swenson2B	Taucher1B	Taucher2B	Taylor1B	Taylor2B	Wells1B	Wells2B	Willoughby1B	Willoughby2B	Woolsey1B	Woolsey2B
ENSCAFG00845026226	ENSCAFG00845026226	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026227	ENSCAFG00845026227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026228	ENSCAFG00845026228	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1.049	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1.083	1	0	0	1.043	0	0	0	0
ENSCAFG00845026229	ENSCAFG00845026229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845026230	OR6C7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026231	ENSCAFG00845026231	0	0	0	0	0	0	0	2	0	0	0	0	0	5.159	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.013	0	1	0	0	3.054	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1.014	0
ENSCAFG00845026232	MRPL49	1	0	8	3	9	0	2	18	0	7	1	3	0	19	14	4	12	14	0	1	2	3	1	0	2	2	0	1	1	1	3	3	2	1	1	10	6	7	4	13.362	0	5	2	3	12	0	0	5	2	2	7	3.314	5.369	13.436	0	1	1	2	0	23	0	0	12	0	7	9	5	6	2	4.457	1	0	0	1	4	6	5	3	5.8	5.165	9	5	19	1
ENSCAFG00845026233	HSD17B7	5	0	0	5	10	0	13	21	0	3.999	0	5.999	2	18.001	13	13.001	9	29	3	5	0	0	5	0	5	0	2	0	0	0	1	0	0	1	3	0	1	5	3.999	21	0	5	0	12	11.001	0	0	8.999	0	5	9	7	1	22	0	5	6	6	0	30	0	3	26	1	19	9	3	5	3	9.001	3	0	1	5	12.001	39.001	8.001	2	3	11	5	9.999	7	0
ENSCAFG00845026234	ENSCAFG00845026234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026235	ENSCAFG00845026235	0	0	0	0	0	0	1	0	0	0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026236	RPS6KB1	13	3	29	34	83	0	29	234	0	43	12	20	14	86	78	73	53	106	1	9	1	13	22	3	3	15	0	3	1	0	21	1	6	27	6	52	20	64	41	141	11	79	1	38	76	0	0	16	1	26	34	52	5	141	10	0	20	22	0	133	1	1	157	2	156	62	23	29	5	49	3	0	17	1	22	89	38	22	21	27	28	25	106	8
ENSCAFG00845026237	YPEL1	1	0	10.523	7.007	7	0	3	7.426	0	3.366	0	2	7.29	2	2.288	2.305	8.561	49.17	0	4	0	6.576	6.793	0	1	2	1	1.5	1	0	20.183	0	5	6.062	3.799	2	2.091	2	2	3.5	0	2.112	0	6	7	0	1	0	0	12.11	0	15.411	62.981	3.386	0	0	0	1.121	0	12.01	0	0	9	0	24.845	2.419	4	2	0	7.026	1	0	2.345	3	0	11.125	8.233	1	12.916	40.044	1	0	7.919	5.625
ENSCAFG00845026238	NPSR1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2.018	2	0	0	0	0
ENSCAFG00845026239	ENSCAFG00845026239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026240	SPANX-N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026241	ENSCAFG00845026241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026242	CAFA-T2R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026243	ENSCAFG00845026243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00845026244	ENSCAFG00845026244	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026245	ZER1	0	0	3	6	4	0	2	7	0	6	0	3	9	7	7	6	0	41.552	0	5	3	1	2.78	0	0	0	1	0	0	1	10	0	1	8.001	0	1	5	0	1	4	0	1	1	6	1	2	0	0	0	3	0	9.061	7.047	4	0	0	0	3	0	9	0	0	6	0	20	1	2	6	1	3	0	0	4	3	0	10	4	0	25	40.857	0	2	18	0
ENSCAFG00845026246	ENSCAFG00845026246	5.257	1.601	34.772	8.106	14.263	2	7.098	0	0	13.452	5.466	2.055	12.433	36.379	15.932	0	12.45	0	0	0	0	2.265	6.057	0	0	5.759	4.098	4.682	0	0	17.119	1	9.027	13.71	4.922	6.409	4.087	4.604	7.457	12.807	2.614	4.813	0	13.84	0	1	0	3.702	0	15.895	48.684	0	0	12.634	2.128	1.498	1	6.91	1.078	0	9.884	11.723	99.545	0	0	0	35.284	36.533	3.18	16.808	5.336	0	19.084	0	2.174	0	0	0	17.601	3.289	7.049	7.451	7.465	0
ENSCAFG00845026247	ENSCAFG00845026247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026248	ENSCAFG00845026248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026249	ENSCAFG00845026249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026250	ENSCAFG00845026250	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSCAFG00845026251	ENSCAFG00845026251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSCAFG00845026252	OR6C87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026253	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026254	ENSCAFG00845026254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026255	CHD3	5	1	18	26	42	0	11	97	0	24	1	9	19	58	66	36.971	38	216	0	7.407	0	5	17	2	1	0	2	8	4	1	86	0	1	32	2	18	27	16	16	49	2	22	1	35	86.939	0	0	7	3	47	11	72	144	49	2	1	9	20	0	171	3	0	110	1	304	34	32.001	40	7	26	3	4	14	7	25	110	28	11	91	197	13	10	221	5
ENSCAFG00845026256	ENSCAFG00845026256	0	0	0	1	0	0	0	3.869	0	0	0	0	0	1.242	4.227	0	1.016	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	2	0	0	1.054	2.041	1	0	0	0	1.017	0	0	1	0	3	0	1.062	1	1.236	1	0	0	0	0	1.486	0	0	0	0	1.015	0	2.429	1.016	0	1	1	0	0	0	2	0	1.013	0	2.082	1.061	0	0	0	0
ENSCAFG00845026257	GRM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.001	0	0	1	0	3.999	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0
ENSCAFG00845026258	H3C8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026259	DVL3	0	0	2.15	2	2.378	0	0	7	0	5	0	0	3	4	0	4	1	9.005	0	0	0	0	0	0	0	0	1	0	0	0	6.072	0	0	0	3	2	0	1	0	3	0	1	0	1	9	0	0	2	0	3	0	10	1.333	3	0	0	1	0	0	4	0	0	1	0	11.099	0	2	7	2	2	0	0	1	0	0	2	4	0	6	6.55	4	0	6	0
ENSCAFG00845026260	ENSCAFG00845026260	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.002	0	0	0	0	0	0	0	0	0	0	0	2.007	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2.733	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
ENSCAFG00845026261	NATD1	1	1	18	30	8	0	6	52	0	10	1	5	18	18	9	14	15	157	0	1	0	5	14	1	1	1	3	17	0	0	37	2	23	22	32	10	23	7	8	23	3	6	0	10	19	0	0	1	0	38.815	5	155	56	23	3	0	6	22	0	124	6	0	18	1	108	14	6	6	0	41	1	0	16	2	0	15	34	20	24	96	5	8	45	4
ENSCAFG00845026262	GRM8	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSCAFG00845026263	ENSCAFG00845026263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026264	ENSCAFG00845026264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
ENSCAFG00845026265	ENSCAFG00845026265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026266	ABHD18	0	0	5	2	11	0	5	7	0	6	3	2	3	12	6	3	10	7	0	3	1	2	2	1	2	0	0	1	0	0	3	2	8	3	0	9	1	13	5	9	2	7	0	3	0	0	0	7	0	1	7	1	3	10	2	0	0	4.862	0	15	0	0	10	0	4	8	0	6	0	5	0	0	3	2	0	0	1	2	1	8	2	5	5	2
ENSCAFG00845026267	SNORA80B	0	0	1	1	2	0	0	3	0	1	0	0	1	2	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	1	1	0	1	0	2	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	6	0	0	4	0	2	0	0	1	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0	0
ENSCAFG00845026268	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026269	U4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00845026270	TMOD2	13	0	27	57	87.001	10	56.63	114.001	0	51	16.001	14	13	97	51	82.999	38	48	5	24	0	31	10	3	21	69	5	16	0	0	44.999	1	14.999	36	1	84	37.001	95.999	66	160.001	6	83	4	64	81	0	0	35.999	0	24	58.001	60	96.999	160.001	8	0	32.001	21	1	69	18	4	108	5	81	61	42	38	11	107	14	0	49	6	12	54	24	16	23	32	53.001	73.001	71	25.001
ENSCAFG00845026271	NUAK2	1	2	2.378	7.35	1	1	3	3	0	3	3	0	9.851	0	0	0	3	40.295	0	4.697	0	7	1.334	0	3	0	0	0	0	0	7.75	0	14	1.267	1	6.55	5.07	1	0	0	1	1	0	1	4	0	0	1	0	6.477	1	15.591	29.42	0	1	0	1.5	4	0	5	0	0	2	0	18.892	4	0	0	0	3	0	24	2	5	1	12.958	7.302	5	2.253	14.095	2	1	9.429	5
ENSCAFG00845026272	ENSCAFG00845026272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026273	ENSCAFG00845026273	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026274	ENSCAFG00845026274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026275	OR6C4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026276	ENSCAFG00845026276	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026277	LRRC3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00845026278	KLRK1	1	0	0	0	3	0	18	83	0	8	0	4	4	14	15	8	7	10	0	1	1	0	1	0	0	4	0	0	1	0	2	0	0	5	0	5	2	2	3	4	0	3	0	7	17	0	0	2	0	0	4	2	0	4	0	0	0	4	0	18	1	0	13	0	21	6	1	3	0	0	1	0	1	1	0	0	3	2	4	8	4	1	2	1
ENSCAFG00845026279	ENSCAFG00845026279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026280	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026281	H2BC13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026282	SERF2	48	36	430.626	330.636	441.761	21	136.876	1105.653	0	661.528	157.911	501.616	487.556	463.353	240.773	285.572	455.179	1567.953	16	230.998	0	453.045	371.301	12	10	267.28	45	316.793	19	6	393.844	25.922	812.618	592.587	332.623	836.456	643.314	213.647	387.929	610.311	65.956	237.623	8	190.958	629.553	0	2	117.793	19	658.612	274	1306.752	56.956	608.119	67.963	11	191.73	462.873	0	1826.974	191.898	34.969	711.685	51.746	1235.651	648.826	265.957	278.994	50.961	553.639	75.975	1	426.751	162.877	110	296.74	637.62	374.756	302.96	1037.992	443.285	233.807	731.833	247.997
ENSCAFG00845026283	ENSCAFG00845026283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026284	OR6C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026285	CDK8	0	1	5	1	7	0	6	22.225	0	1	0	6	3	10	10	4	6	4.028	0	0	0	5	2	0	2	1	0	4	4.001	0	6.063	1	3.027	5	0	15	3	4	7	11	2	9.358	0	4	17	0	0	4	0	1	8	8	4.121	11	2	0	4	1.012	0	5	2	0	15	3	21.2	4	6	8	0	5.034	0	0	0	0	3.21	12	4	4	3	2.015	8	1	5.045	0
ENSCAFG00845026286	ENSCAFG00845026286	0	5.5	5.499	2.211	2.234	0	0	1.169	0	1.314	5.525	0	3.714	3.272	7.277	3.786	5.445	4.281	0	4.115	0	1.089	2.15	0	0	4.336	4	0	0	2	10.547	2	12.985	2.7	11.874	6.121	3.429	0	8.07	3.438	0	0	0	0	1.101	0	0	3.534	0	1.58	3.135	1.249	0	2.297	0	0	8.146	2.286	0	6.711	12.403	1	6.326	0	3.807	0	0	5.271	0	3.358	6.482	0	9.431	3	5.738	8.837	5.903	0	7.259	1.487	5.385	2.264	3.231	5
ENSCAFG00845026287	SLC6A18	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	1	3.974	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0.963	0	0	0	1.122	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2.869	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	3	0	0	1	0
ENSCAFG00845026288	ENSCAFG00845026288	1	1	0	0	7.027	1	1	2.003	0	1.001	0	1	2.009	3	2	5.008	2	0	0	0	0	1	2	1	0	0	4	1	0	0	3	0	0	3	0	1	3.002	7	11.022	8.004	0	0	0	1	2.004	0	0	1	0	2	5.029	0	0	11.008	0	1	3	1	0	1.072	1	0	4.005	1	4.004	1.001	2.002	4	3	0	0	0	5	0	0	0	0	1	1.048	1	0	1	2.003	0
ENSCAFG00845026289	UBE2D3	74.001	54.999	222.983	265	667.999	12.999	697.817	875	11	379.999	176	408	283	450	483.001	659.001	521	1016	84.001	358.001	22	182	152.001	33	44.999	329	10	88.999	31	0	182.001	29	171	270.999	51.001	519.001	319.999	652	727.999	1153.999	38.999	420	18	283	395	9	3	221.718	17	163.001	383	234.852	3	1150	40	19	272	239.001	3	772	63	33	1351.999	61.25	522	545.999	425.999	371	50.001	237	56	6	249.457	78	204	636	269	149	113	218	359.999	396	1051	210
ENSCAFG00845026290	ENSCAFG00845026290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSCAFG00845026291	ENSCAFG00845026291	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0
