Unnamed: 0,p_val,avg_log2FC,p_val_adj
Psmd8,0.0002462939704825,-0.7064752180461917,0.0008975854205964
Psenen,0.0147089871357653,-0.4028508739790081,0.0270886150987848
Cox6b1,0.0029848376597602,-0.1657642942736263,0.0068499046072102
Gpi1,0.0252441057394617,-0.268997182981418,0.0428322121972833
Pdcd5,0.0065360274816589,-2.5513852519837728,0.0133956206802316
Rps11,1.5876796062554575e-05,-0.2585693179179658,0.0001008127848143
Rpl13a,6.35071842502183e-05,-0.1532004628387245,0.0003206338326779
Snrnp70,0.038707628800508,-0.1843908244068101,0.0627937238378147
Ftl1,1.5876796062554575e-05,0.2661511132646802,0.0001008127848143
Bax,0.004096213384139,-0.4392421859794342,0.0088140974066192
Ppp1r15a,0.022796347982707,0.4540565032002612,0.0393893491854787
Rpl18,1.5876796062554575e-05,-0.2497454886869885,0.0001008127848143
Emp3,0.0003269429143729,3.358334766099878,0.0010708415075188
Spty2d1,0.3713264582342768,-0.2449104018505423,0.4586191936425733
Akap13,0.0015241724220052,-0.2621564793596092,0.0039241752656104
Iqgap1,0.6238787012780821,0.0187487840007002,0.6840195506597616
Rps17,0.0003016591251885,-0.2184440160175532,0.0010104116329129
Tm6sf1,0.0054771689693262,0.7170351778342319,0.0113259749760185
Ctsc,6.35071842502183e-05,0.7193579731663551,0.0003206338326779
Picalm,0.0314201794077955,0.1629484900514177,0.0521988534302862
Rps3,1.5876796062554575e-05,-0.2030268700478479,0.0001008127848143
Ucp2,0.0001111375724378,0.268672930552305,0.0005158178810453
Taf10,0.0001111375724378,-0.5793940313632548,0.0005158178810453
Eif3f,1.5876796062554575e-05,-0.3715206604115701,0.0001008127848143
Rpl27a,1.5876796062554575e-05,-0.1602930975886587,0.0001008127848143
Eif4g2,1.5876796062554575e-05,0.4606011907978801,0.0001008127848143
Rps13,0.0001905215527506,-0.1131762178466652,0.0008216241962369
Rps15a,1.5876796062554575e-05,-0.1718637060859976,0.0001008127848143
Arl6ip1,0.0054933714376438,0.2794328801067769,0.0113259749760185
Eif3c,3.175359212510915e-05,-0.4068199276063573,0.0001786139557037
Bola2,0.0821176473869336,0.3388220510830869,0.1235646692807086
Coro1a,0.0004763038818766,-0.4105985105218873,0.00143724349196
Gdpd3,0.0003016591251885,1.273270657174558,0.0010104116329129
Aldoa,0.0690958164642375,-0.1293907024531974,0.10641989589358
Pycard,0.0008074274754744,-3.247811742817412,0.0022832990085136
Itgax,0.2013144812161835,-0.5380136634181436,0.2716564381470012
Rgs10,0.0026120715148522,0.3159551824744885,0.0062580880043333
Ifitm2,0.0021592442645074,-0.2661099520979622,0.0052460512060215
Ifitm3,0.0003016591251885,-1.142536219834429,0.0010104116329129
Rnh1,0.0073033261887751,0.2431281615060709,0.0144807329605023
Taldo1,0.0073033261887751,-0.4553376451466357,0.0144807329605023
Rplp2,3.175359212510915e-05,-0.1227931167739974,0.0001786139557037
Lamp1,1.5876796062554575e-05,0.7425473822430737,0.0001008127848143
Ikbkb,0.0002040915427345,-3.290864689168451,0.0008621826397151
Asah1,0.0004763038818766,0.4842983308489663,0.00143724349196
Hmgb2,0.0002462939704825,-1.0322795153835456,0.0008975854205964
Ndufa13,0.0003016591251885,-0.3523791943071199,0.0010104116329129
Uba52,0.0002040915427345,-3.057698436796251,0.0008621826397151
Jund,0.0824958323410335,0.2191771164848391,0.1235646692807086
Ifi30,6.35071842502183e-05,-0.2130983524254205,0.0003206338326779
Rpl18a,1.5876796062554575e-05,-0.254229564511327,0.0001008127848143
Pgls,0.000577576792485,-1.0996513083767625,0.0017277224861906
Tpm4,0.0003016591251885,-0.4089820354185546,0.0010104116329129
Ndufb7,0.0001905215527506,-0.4367621969155903,0.0008216241962369
D8Ertd738e,0.0690958164642375,-0.1609094326788957,0.10641989589358
Calr,0.0010637453361911,0.2743231429407051,0.002889701897527
Junb,1.5876796062554575e-05,0.2807393021258603,0.0001008127848143
Snx20,0.0123997777248551,-0.4517748466379222,0.0229174463307589
Lpcat2,0.090108576081082,1.4681110059646612,0.1343838274408067
Mt1,0.0054933714376438,0.3934314940441643,0.0113259749760185
Herpud1,0.0223375101482305,-0.5752557569805526,0.0387258341765805
Atp6v0d1,0.0013600451325973,0.5756066384803096,0.0036467531405134
Psmb10,0.0002040915427345,-2.2313791381544643,0.0008621826397151
Ist1,0.1425303019847767,0.5039801989026624,0.2001612789067081
Gabarapl2,0.0003005389112932,-1.884128578845982,0.0010104116329129
Cox4i1,0.0824958323410335,-0.0436161881493995,0.1235646692807086
Irf8,0.1568627450980392,0.2967192426515082,0.2161823451084828
Map1lc3b,0.0029848376597602,0.27185209594305,0.0068499046072102
Aprt,0.0002423343526326,1.6097172087903455,0.0008975854205964
Rpl13,1.5876796062554575e-05,-0.1399486866692212,0.0001008127848143
Irf2bp2,0.0010637453361911,0.3634732396565114,0.002889701897527
Tmem123,0.0201317774073192,-0.2717084930101264,0.035132484652937
Cwc15,0.0002040915427345,-2.884387081291763,0.0008621826397151
Ubl5,6.35071842502183e-05,-0.2809518521913768,0.0003206338326779
Hspa8,0.0201317774073192,-0.2178077842270324,0.035132484652937
