gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
Smim3,0.0902981419300414,0.5255516528137945,1.0,-0.1673946894999155,0.4015501938375972,1.3579257759791283,0.4694023294465802,0.605476615357884,0.794477847467538
Dctn4,0.1782588513308433,0.7495587827451977,1.0,-28.574241780250908,-0.5983557663716861,27.76858639676302,0.1760958848672835,0.083182955853602,0.8040873973987491
Rps14,0.0649572649572649,0.3282051282051281,0.959129759129759,4.95113998645996e-06,0.0516583817153266,0.1018910367021363,3.11813090207329,3.2377689309308115,0.794477847467538
Cd74,0.1605283605283605,0.6453768453768453,1.0,-0.0170796283601908,0.0063901210844434,0.0356852093778784,5.616932216285697,5.641141682423912,0.794477847467538
Csf1r,0.2344988344988344,0.7209013209013208,1.0,-0.0495322571537533,0.0129747795529467,0.0809449469112915,2.2094248772268177,2.22924734688208,0.794477847467538
Csnk1a1,0.1303807303807303,0.6453768453768453,1.0,-0.2023098611768693,-0.0109535802979031,0.184084010649379,1.095468820975215,1.0942485167807587,0.794477847467538
Txnl1,0.0658827641887259,0.4935627897033893,0.959129759129759,-0.1985217315661423,0.1265972551697637,0.6082293374798015,0.623190383713965,0.6841115819976727,0.794477847467538
Nars,0.1559265180741878,0.7111541697294341,1.0,-1.5495241147007683,0.106643201035645,0.7932447753819175,0.4525751914505146,0.501720825658085,0.794477847467538
Malt1,0.0206682206682206,0.1605283605283605,0.7209013209013208,0.0174102661807101,0.1572913445723457,0.3819637827330677,1.8327986224702948,2.0280863851431024,0.794477847467538
Sec11c,0.1605283605283605,0.659787521263676,1.0,-0.1370651997181697,0.0278087576395281,0.2641199526056825,0.7891251721977137,0.7990027055353215,0.794477847467538
Lman1,0.0550010566151723,0.312686223816409,0.9451041408760484,-28.72768516125562,-27.391785962940357,26.32214407881515,0.1760958848672835,0.0,0.794477847467538
Tubb6,0.0111092245500982,0.1149164463964125,0.7131872832870052,0.0523108044301857,0.3812288046252454,1.3583243577917867,0.519747822019914,0.6680221150633802,0.794477847467538
Tcf4,0.0128897158034169,0.1221757823939265,0.6663755535354914,-29.404992411406766,-0.9964473179480662,0.0126115397267405,0.6746695715999377,0.3372231821603078,0.794477847467538
Mbd2,0.0176722763867224,0.1038262693385791,0.629942078806997,-28.988056303991517,-28.401758589817916,0.0,0.3586299281072407,0.0,0.794477847467538
Rpl17,0.1303807303807303,0.5053613053613053,0.959129759129759,-0.0166993689329533,0.0678625942762932,0.1243816820385684,2.9650052001692324,3.100927976654016,0.794477847467538
BC031181,0.0131325729425316,0.0946411198588863,0.5009042191737003,-29.108443012884173,-28.49407728424876,-0.6957417452494861,0.5057184371988614,0.0,0.794477847467538
Smad7,0.0946411198588863,0.451913458279073,0.9580767365093144,0.0,28.297878054054785,29.182013156283592,0.0,0.352185588855887,0.794477847467538
Ier3ip1,0.0825330225330225,0.5053613053613053,1.0,-0.4707457148327832,-0.1839605143762178,0.1837279149695005,0.7956265591124138,0.6975021243896717,0.794477847467538
