gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_IL10_KOnonTLS_median,median_IL10_KOTLS_median,FDR_BH
Irak2,0.0220077258021524,0.1391855515972279,0.5191721916264274,0.0,28.87093110515259,29.061550051813494,0.0,0.4916721633114956,0.4373702842052263
Rpl32,0.068964333339054,0.1939308522824107,0.4357306600317365,0.0071192129034213,0.0243451757920063,0.0414261383871408,3.2090223384860828,3.2639540726842897,0.4936421694461363
Plxnd1,0.0002898223597477,0.0015011546739742,0.0074450622980559,0.4125036999194458,0.8196246953245252,29.564161422697776,0.4506246787685075,0.7816759420518782,0.0569470289223761
Hnrnpf,0.4025038237820035,0.7950121719642381,1.0,-0.0477582718665192,-0.0148819628987419,0.021116742534793,1.6235529491703962,1.6069353536361712,0.848397744310294
Wnk1,0.2854763088518824,0.7508318840891169,1.0,-0.0789321683179488,-0.0270864627995877,0.0143082751604817,1.4951850281096974,1.467566436655555,0.848397744310294
Atp6v1e1,0.1256803486683753,0.4704864220587896,0.9769702553219756,-0.018845862829675,0.0687659752508393,0.1472872779052584,0.7961106182249709,0.8356649008099124,0.718561080962515
M6pr,0.0404041195882236,0.1409552191443714,0.4704864220587896,0.029720813299093,0.0885658601182379,0.1435816144131187,1.2174734281823252,1.29359741912657,0.4373702842052263
C3ar1,0.3579088004991157,0.6193065349631823,0.976869496388966,-0.5019993298512585,-0.2144718719641613,-0.0112655661667018,0.8445722301596683,0.7265672443934773,0.8230744602124918
Clec4a2,0.1916385121462446,0.4359688889782931,0.8355727536459747,-1.4951058642205814,-0.2788622010584591,0.6388466955118407,0.681157857533309,0.5559250105040443,0.697550222365269
Clec4n,0.4188222851204972,0.6860413341329031,1.0,-0.0204632634603909,0.0798395284185253,0.17102846309428,1.0650289428780677,1.1260383637641025,0.848397744310294
Grcc10,0.1360927583775825,0.5817137931590854,1.0,-0.2407925997056993,0.0691182253923625,2.3411218116891965,0.5364666042431969,0.5608449484537978,0.8080470068814829
Tpi1,0.0028555854860965,0.0070541024006829,0.019492121042638,-29.135860688982124,-28.31469178091167,-28.061416075343747,0.3338654993792157,0.0,0.11597720009252092
Ptms,0.0165749267498532,0.078252228526237,0.3123214216762161,0.04428624275777,0.0894068116113014,0.1409924268672001,1.1973868362575826,1.2734528640206575,0.34083192869205453
Chd4,0.0639976104144629,0.2771684568230089,0.8397224284314397,-0.023377187106999,0.1090065692779937,0.2513982474740568,0.6775808864253925,0.7331712162118837,0.5858990213085754
Gapdh,0.4357306600317365,0.623604884395689,0.8852339144732017,-0.0728647980386746,-0.0397829650203388,-7.796431014081272e-06,1.925745439858844,1.87265222786164,0.8230744602124918
