gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk6_median,median_Salmonella_infTLSwk6_median,FDR_BH
Phb2,0.009862424592123,0.1266856129229834,0.8293276535635627,-0.1652147606247677,0.6894696310378212,29.026013092890334,0.3530406668862892,0.5558697978270097,0.7801472889302248
Grcc10,0.0829815011561465,0.4418026418026417,1.0,-0.291525656691759,-0.108626062182413,0.0883087236880368,0.7894876974223738,0.7315316939078292,0.7801472889302248
Tpi1,0.187959068257727,0.7111541697294341,1.0,-0.5248590143498747,-0.0498527421124744,0.2169762760116692,0.5921056546194117,0.5759825410330095,0.7801472889302248
Ptms,0.0206682206682206,0.1605283605283605,0.6453768453768453,-0.3632124099390733,-0.2125225051003312,-0.0362563199974252,1.4823100262587736,1.276903630903229,0.7801472889302248
Mlf2,0.1559265180741878,0.7117678869696501,1.0,-0.6974510284148385,0.0532521980881536,0.8996133881537485,0.4854118056077901,0.4961751367326882,0.7801472889302248
Chd4,0.2786324786324786,0.7209013209013208,1.0,-0.2248308729830305,-0.0115194340388792,0.1582318067726964,0.9791812278400942,0.974915744745517,0.7801472889302248
Gapdh,0.1605283605283605,0.7209013209013208,1.0,-0.1063203238515785,-0.021956456367973,0.0540179558788748,2.0274209842887263,1.998869607876115,0.7801472889302248
Tnfrsf1a,0.0829836829836829,0.5053613053613053,1.0,-0.3647928547383271,-0.1279968466096924,0.1040937976562716,0.8018402511923337,0.7357226159444779,0.7801472889302248
Cd9,0.0205205905205905,0.2344988344988344,0.959129759129759,-0.4841759751288451,-0.2313871117170424,0.0238804592425532,0.97433543680423,0.8295241995281952,0.7801472889302248
Clec2d,0.2344988344988344,0.7209013209013208,1.0,-0.1496317436564231,-0.0156449854670276,0.1313678270624265,1.3226885187194748,1.3075581545785924,0.7801472889302248
Clec12a,0.0012511461372881,0.0133130027638166,0.1275273133578452,-29.850994675642028,-1.5447661898650664,-0.583404121026677,0.922069457102282,0.3188936276818074,0.7073944573944543
Gabarapl1,0.2172187573017174,0.7463178799324552,1.0,-27.92599326982004,0.485684053142019,28.6701448576903,0.1559698839430605,0.2158837770725495,0.7993396428180808
Klra2,0.0829836829836829,0.4418026418026417,0.959129759129759,-0.2755494521344017,-0.1132939586120833,0.0587516399936088,0.8279744746644102,0.7669337159758198,0.7801472889302248
Hebp1,0.1948717948717948,0.7209013209013208,1.0,-0.2353256257703443,-0.0082956774756855,0.1728622054753321,0.9919544681187118,0.9912442226639137,0.7801472889302248
Plbd1,0.0147630147630147,0.1605283605283605,0.6453768453768453,-0.2789484275102801,-0.1626194718391454,-0.0259073367344746,1.5217187088666213,1.352287954365575,0.7801472889302248
