gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
Sp100,0.0127769927806435,0.0561971119187938,0.4532872427779076,-28.798098085500467,-28.121530226431386,0.0,0.2947833510504067,0.0,0.7662009620772506
Cab39,0.2147580662912051,0.7090730856847203,1.0,-28.62444403363003,-0.5057596915187593,2.059670830166201,0.333609063334005,0.2129082129209197,0.7662009620772506
Itm2c,0.0829836829836829,0.5737373737373737,1.0,-0.1388384818733654,0.0073420297446354,0.2414178362968935,0.7669900065628598,0.7716721973969518,0.7662009620772506
Psmd1,0.00722627264142,0.0946411198588863,0.6357533143010068,-29.040206079852904,-1.6207861453720431,-0.2096757882367389,0.4983155729007575,0.1665512196812752,0.7662009620772506
Ncl,0.1605283605283605,0.5053613053613053,0.959129759129759,-0.0142102510675993,0.0834695341233134,0.1911884633130628,1.5664421669191575,1.662814712177225,0.7662009620772506
Ptma,0.0281274281274281,0.4418026418026417,1.0,-0.0247949588329679,0.0334381324170447,0.0941304463115743,3.199001432391615,3.27446719465018,0.7662009620772506
Eif4e2,0.0099508147253746,0.1048951048951048,0.5737373737373737,-0.404091366656539,-0.2185886596427794,-0.0494517600234967,0.707852369898464,0.6108481427150649,0.7662009620772506
Inpp5d,0.0281274281274281,0.4935627897033893,1.0,-0.0636030608854167,0.1569447531192221,0.4699781428464607,0.5667727030084775,0.6320571713762024,0.7662009620772506
Arl4c,0.2786324786324786,0.7984459984459983,1.0,-0.1122015492931358,0.0519211341026182,0.2016023559413511,1.2690004473401837,1.32546055886203,0.8014073187925759
Lrrfip1,0.2344988344988344,0.7209013209013208,1.0,-0.0372441121710332,0.1483281296015518,0.3644627622386435,1.09539522607075,1.2085604310545988,0.7662009620772506
Ube2f,0.1048554265260114,0.5632366271431426,1.0,-0.6410396371128265,-0.1298510914102675,0.227228726199587,0.5027664406450691,0.4646774012218932,0.7662009620772506
Ndufa10,0.0784305794150706,0.5606272147226752,1.0,-28.700936240514416,-0.1443835477585727,0.5019590932200717,0.4635921184213915,0.4295295494862527,0.7662009620772506
Cops9,0.1048951048951048,0.6453768453768453,1.0,-0.2294707557330512,-0.05871395938321,0.1073427396141318,0.946660079906906,0.9095949996265792,0.7662009620772506
Gpr35,0.11250638569044,0.5176341185833455,1.0,-0.4016300953859277,0.2379778182657566,2.8240298105946864,0.4679328226274285,0.559522793206652,0.7662009620772506
Hdlbp,0.018037750592955,0.1948717948717948,0.8345378388321095,-0.6571872866189904,-0.2413392018084434,0.0364631608951321,0.6298794446397458,0.5349660832031256,0.7662009620772506
Fam174a,0.0377496913309418,0.3282051282051281,0.95799832386793,-0.8319551804960017,-0.1879760319050364,0.1173563095059336,0.597479070297499,0.5267146677972756,0.7662009620772506
St8sia4,0.0094835551122461,0.1859940458034531,0.9580911282267016,0.0181044231496368,0.43746021084702,1.91367859957555,0.6153321936056143,0.8311464470535103,0.7662009620772506
Vps4b,0.0621104744239398,0.1859940458034531,0.5623719669710694,-0.7428218140211571,-0.3694538429248934,-0.1005633133158405,0.645009164832916,0.5054868337174989,0.7662009620772506
Tsn,0.0458395301651684,0.4751456634277036,1.0,-0.1166273975345543,0.2721124083729881,0.6765527088991736,0.482555928407417,0.5816842011779441,0.7662009620772506
Dbi,0.0649572649572649,0.4418026418026417,1.0,-0.1016747546337479,0.1044663063989233,0.2930904450914443,0.9541975522475336,1.025786818625893,0.7662009620772506
Actr3,0.1297435897435897,0.6453768453768453,1.0,-0.0862422079067465,-0.0281897003182033,0.0307996581501027,1.8781976064812316,1.844444968379117,0.7662009620772506
