gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Mndal,0.0046620046620046,0.0649572649572649,0.3282051282051281,-0.5994348216017656,-0.3476933274822682,-0.1592065644158835,1.3173824731764026,1.0378416858814352,0.7494076618421543
Ifi203,0.0135184698402608,0.2687359373937462,0.960151515151514,-0.9724082945717456,-0.2248073448483863,0.1583380440563263,0.618553844395026,0.5342227037142628,0.7494076618421543
Ifi205,0.002117523477017,0.0561971119187938,0.507304460321846,-28.96906223063208,-28.668910084096463,0.0,0.4267778559638789,0.0,0.7494076618421543
Fh1,0.0214681709862187,0.1832329769288219,0.8621866944007625,-28.72787585644817,-28.05112152412635,0.0,0.2796189996995142,0.0,0.7494076618421543
Cep170,0.0982726694236656,0.634751893940661,1.0,-28.322842451023085,0.0943025488950839,2.491266141501664,0.3886486264500475,0.4184525965609896,0.7494076618421543
Hnrnpu,0.0206682206682206,0.3822843822843822,0.959129759129759,-0.1751886358122065,-0.0649780181687445,0.0409321173619723,1.3440954000953274,1.2822864463733663,0.7494076618421543
Acbd3,0.1388637976716842,0.6275008061114353,1.0,-28.818625184067557,-1.6564622620133935,1.3854989976443708,0.367644191201117,0.1166226426908822,0.7494076618421543
H3f3a,0.1948717948717948,0.7209013209013208,1.0,-0.0280172400415451,0.000550301857414,0.032755080665398,2.970268345530795,2.9687999070499624,0.7494076618421543
Sde2,0.2496751994882275,0.7463178799324552,1.0,-27.935844306706706,0.0988169543726313,28.83664982401834,0.2589145297270935,0.3469113623775246,0.7710537945135498
Cnih4,0.0281274281274281,0.3282051282051281,0.959129759129759,-0.5566151367192346,-0.1491033209378321,0.0733466389264421,0.6383947180357517,0.5740555144750663,0.7494076618421543
Wdr26,0.0013482872909363,0.1033079701313654,0.7984459984459983,0.0700092060027098,0.308167706298418,0.6051044895129446,0.501067793195458,0.6189317500044553,0.7494076618421543
Srp9,0.1303807303807303,0.5737373737373737,1.0,-0.0973093521250366,0.086240309567081,0.2521543540823637,0.9200206314648448,0.9820391615588904,0.7494076618421543
Degs1,0.1119097370670114,0.6314395816467896,1.0,-28.681807688909387,-0.8784828049208877,1.4114048562679038,0.383663097348302,0.1948999902334095,0.7494076618421543
