gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median,FDR_BH
Wdr26,0.0134915374815255,0.2004587486996777,0.8469967641740412,0.1145527694271987,0.3062909366592528,0.5553945807581468,0.500640984980378,0.6198270623966687,0.33809274118124594
Srp9,0.1152655394141462,0.6238787012780821,1.0,-0.0902585553941907,0.0583265167728418,0.1872150977867443,0.920633313426799,0.961758387398386,0.7075328728549493
Eprs,0.0201317774073192,0.343145193299992,0.9699293482575216,-0.0680091390642428,0.1033026823552153,0.3810744493754093,0.7440218640296561,0.7980524493536699,0.48812142998296737
Ppp2r5a,0.015049240840804,0.1425303019847767,0.7344923394458999,0.0102791010663048,0.1899067484607651,0.3593811989230606,0.5486011053449078,0.6269272901410365,0.2622706998514108
Fam107b,0.0527200179360818,0.3299250581027665,0.967739567973502,-29.05061538222626,-1.2458882380983862,0.4383956039075024,0.4877853324817695,0.208652829141189,0.48201330028749656
Celf2,0.0003016591251885,0.0073033261887751,0.1152655394141462,-0.6011114735944869,-0.4243920792713921,-0.2411410897900762,0.9355277209438244,0.7004430758295812,0.03085809099126
Atp5c1,1.5876796062554575e-05,0.0003016591251885,0.0029848376597602,-0.4148430511640068,-0.3200239032202457,-0.228924089698641,1.4005953663031814,1.1246196066708565,0.0034433285509321465
Rsu1,0.2406461654668535,0.7249560728402249,1.0,-28.761430792821866,-0.0322614870355297,1.222578667328564,0.4328370523293378,0.4272595987266993,0.745106390593962
Vim,0.0073033261887751,0.0824958323410335,0.4726680955783123,0.0235237813280707,0.1296372084647126,0.2158639730125598,2.229877608117695,2.437826903166948,0.17159133126934967
Pip4k2a,1.5876796062554575e-05,0.0022988170023958,0.0694300177111753,-0.6749468563837417,-0.5116164714142579,-0.3293154547837645,0.905662835287169,0.6337000956991403,0.01350434757892763
Abi1,0.0821176473869336,0.4394515812854311,0.9699293482575216,-0.3671899518383084,-0.1067803298125956,0.1299097047444608,0.5903294688293079,0.5507124045865692,0.5809698871231124
Edf1,0.0010637453361911,0.038707628800508,0.4268635389378423,-0.1828569920499453,-0.1136800828932035,-0.0340894417747428,1.3636293507859598,1.25830748018773,0.09953390262987771
Rpl7a,1.5876796062554575e-05,0.0001905215527506,0.0029848376597602,-0.1641331128798365,-0.1301477142657247,-0.0903350639052663,2.6718170610066174,2.43854893464842,0.0027863777089775247
Set,1.5876796062554575e-05,0.0007144558228149,0.015860919266492,-0.4188899970362352,-0.314027391382309,-0.1761623115400558,1.4749248359706626,1.18195523308645,0.005764919397885745
Fnbp1,3.175359212510915e-05,0.0015241724220052,0.0473446058585377,0.1811505209273968,0.3747024036659716,0.5774470372601614,0.7162129058068134,0.9270550999767776,0.010190181335691908
Swi5,0.0690958164642375,0.5713582599031516,1.0,-0.1638349889630966,-0.0183255449468527,0.1836306655336605,0.7756385019272872,0.7674550231791828,0.6844598949693045
Rpl12,0.0251162975311582,0.2379772961816305,0.7920774787647853,-0.0594519546803616,-0.0295170952739751,0.0003593727930121,3.170518697397685,3.106075016466753,0.37290192392746563
Hspa5,0.0007144558228149,0.0201317774073192,0.2082876875446535,0.0778021036969938,0.175866361342436,0.2732527266617462,1.83551006293933,2.07197764975156,0.06295103670351036
Traf1,0.0015241724220052,0.0473446058585377,0.3053901722632373,0.0771525646121953,0.1937142531618352,0.3455843284078817,1.5960388397030676,1.8058663800307364,0.11544053394081671
Rab14,0.1568627450980392,0.6784313725490196,1.0,-0.0751555264116966,0.0752035904128736,0.2598930621989462,0.7837159830572742,0.8258004966289221,0.7221513624403514
Gsn,3.175359212510915e-05,0.0007144558228149,0.015860919266492,0.2246259497019817,0.3250597090483272,0.4639837096733904,1.08568571893787,1.3626057520670325,0.005764919397885745
Ggta1,0.0001111375724378,0.0022725832923102,0.0150695328014461,0.5478003121464237,0.8697050294054647,1.2157636821380844,0.4999376451151505,0.9178382331083584,0.013462898491154094
Ndufa8,1.5876796062554575e-05,0.0001905215527506,0.0097222837672139,-0.6408475730045134,-0.4984278919296763,-0.3523426483740636,0.809403740749264,0.573978450190742,0.0027863777089775247
Psmb7,0.0013430421695079,0.0408264300091681,0.3747677914932922,-0.4651723219574148,-0.2508374600133543,-0.0661397571269327,0.6386603831617297,0.5360257422615533,0.10402959661138297
Rpl35,0.3053901722632373,0.7920774787647853,1.0,-0.0687280452664549,-0.0324371026631393,0.0030724081570239,2.72641284710883,2.6640644376525078,0.7937735761497205
Prpf40a,0.0123997777248551,0.1813447646264983,0.8506311026434865,-0.3227253932764884,-0.1505928086108721,-0.0158337562715566,0.8492601257100505,0.7712303661994759,0.31011942696175837
Nr4a2,0.0184394950081998,0.1647559752760604,0.7871838474924749,-0.0077350111853719,0.2861991158181474,0.6712569169407023,0.7103129044537267,0.8619873536045195,0.2913317245435627
Gpd2,0.0038003384534461,0.0639774891491002,0.5087557841299859,0.2502212317063456,0.483335716516192,1.5235871614948793,0.4703807815976675,0.6540819489105865,0.1472531061726831
