gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infTLSwk3_median,FDR_BH
Slamf7,0.1776874391005868,0.6536395693173636,1.0,-27.89201320890584,0.2525502621285865,28.280657911814803,0.3134638668907457,0.3659370456316523,0.7562781578048752
Cd48,0.065285648928054,0.3648813140419181,0.95799832386793,-1.48809983207638,-0.3147141155862409,0.2550550507772138,0.5850402301140247,0.4790736932390569,0.7562781578048752
Tagln2,0.0825330225330225,0.5053613053613053,1.0,-0.3327386041733486,-0.1413003914366038,0.0688864401996725,1.2024311959147105,1.0856472874543264,0.7562781578048752
Mndal,0.0206682206682206,0.1605283605283605,0.7984459984459983,-0.4402631195869799,-0.1962331884299471,-0.0071976218986196,1.3173824731764026,1.15681019079287,0.7562781578048752
Ifi203,0.0404213463806162,0.3706183398171955,1.0,-1.4829298277404306,-0.3295112943319122,0.1410986586727957,0.6165724953336884,0.486403355830314,0.7562781578048752
Cep170,0.0785934912071024,0.4503513435848739,1.0,-0.247035134166926,0.3436806275052482,2.5279409674046804,0.3941875159528827,0.5067261748203424,0.7562781578048752
Hnrnpu,0.001087801087801,0.0379176379176379,0.5053613053613053,-0.3494856240772827,-0.1764390991776177,-0.037443170158731,1.3447447689409802,1.1934785412683984,0.7562781578048752
Acbd3,0.1826944712149479,0.7111541697294341,1.0,-2.0436084496622104,0.0859185152984109,2.174043178621456,0.3698578566798914,0.3985941032648358,0.7562781578048752
H3f3a,0.0379176379176379,0.3282051282051281,0.959129759129759,-0.0771645242900619,-0.0390785334045303,-0.0058113967835113,2.9702435726247525,2.8937541613072124,0.7562781578048752
Sde2,0.1311305028696508,0.6339972307873878,1.0,-0.8624778442674801,0.3716639273307655,28.82094513924598,0.2708280863625955,0.4302880303653295,0.7562781578048752
Cnih4,0.1948717948717948,0.7209013209013208,1.0,-0.2131249856705732,0.01754528993001,0.2238758838118347,0.6399249173145435,0.648954066970625,0.7562781578048752
Wdr26,0.0206682206682206,0.3822843822843822,1.0,-0.0741604603630263,0.2280243162481376,0.516677620792901,0.4989295877140888,0.590955051797247,0.7562781578048752
Srp9,0.1048951048951048,0.6453768453768453,1.0,-0.1184751471003082,0.0644338825372005,0.2196006196204355,0.9258141433633188,0.9734557184664696,0.7562781578048752
Degs1,0.1454638334839635,0.6662276454096188,1.0,-28.5981869999324,-0.3224089208820306,1.5817408199522094,0.3797785713745015,0.2808346127218023,0.7562781578048752
Eprs,0.0281274281274281,0.3282051282051281,0.959129759129759,-0.1010869994602869,0.133950690018005,0.4386365153859539,0.7450129843026847,0.8095655280251625,0.7562781578048752
Atf3,0.1303807303807303,0.6355065570939342,1.0,-0.1310024096164318,0.1761566314697129,0.5578052142667926,0.5863063621587561,0.6611124777203998,0.7562781578048752
Ppp2r5a,0.1603910108278813,0.6741981971505068,1.0,-0.2583902296894427,-0.0135276848930864,0.1981661005455001,0.5510668866784575,0.5485956282172383,0.7562781578048752
Fam107b,0.1025077345151939,0.672143970444527,1.0,-0.3119190131440983,0.1105469233660838,1.3081457065487767,0.485857105628624,0.519797179176611,0.7562781578048752
Celf2,0.0206682206682206,0.2786324786324786,0.959129759129759,-0.3415843851750335,-0.1403143622787472,0.0672123381469543,0.937263929715609,0.8524761313722502,0.7562781578048752
Atp5c1,0.0645804195804195,0.3282051282051281,0.8804933954933936,-0.24718873704903,-0.1080300524447781,0.0090634657411325,1.4004803960068126,1.3047009331466777,0.7562781578048752
Rbm17,0.1182122887796561,0.6275008061114353,1.0,-1.2330175101623886,0.6483338153255509,28.76115916615468,0.235517047041561,0.405647865832718,0.7562781578048752
Rsu1,0.1550343725091923,0.7111541697294341,1.0,-0.519888645834607,0.0504730221475236,1.2574036563570503,0.4373906467475452,0.4497247943656386,0.7562781578048752
Vim,0.1605283605283605,0.6453768453768453,1.0,-0.1029337834135947,0.0128912256597654,0.1242328946793075,2.231640493770395,2.2476916471878226,0.7562781578048752
Commd3,0.0984722781285988,0.5531274454486008,1.0,-1.0885276924159422,0.6019903384161838,28.64978221395528,0.201083223019455,0.383618639064582,0.7562781578048752
Pip4k2a,0.0147630147630147,0.1948717948717948,0.8784770784770783,-0.4520341752229823,-0.2199978099924959,0.017811668682732,0.9045258981315224,0.7808383637223285,0.7562781578048752
Apbb1ip,0.0829836829836829,0.5053613053613053,1.0,-0.3730968782192168,-0.1108465474573576,0.1325349171955577,0.623948987983169,0.5766690082488628,0.7562781578048752
Abi1,0.1048951048951048,0.7209013209013208,1.0,-0.2867888701144811,-0.0009777126947302,0.2520688524305015,0.590947173901538,0.5931657410096278,0.7562781578048752
Edf1,0.0206682206682206,0.3822843822843822,1.0,-0.0465943351653515,0.041144381413787,0.1220336957284172,1.364693508183585,1.40679403589241,0.7562781578048752
Rpl7a,0.0379176379176379,0.2344988344988344,0.7228399378399359,-0.1159291947241357,-0.0626287569605896,-0.0112225424473365,2.6707689549916624,2.5534402067392024,0.7562781578048752
Surf4,0.0089679203040817,0.0720770195258305,0.4624563987378984,0.1908273563554451,0.6524167602514417,29.02346262370888,0.3627410505051545,0.5625489500895741,0.7562781578048752
Set,0.0281274281274281,0.2565656565656565,0.8784770784770783,-0.291045419166889,-0.1395995877402557,0.0186042582268688,1.4740333705416675,1.3319964807592488,0.7562781578048752
Tor1a,0.0288663193874748,0.4239989896164244,1.0,-28.828653314015384,-0.9655003704359044,1.063027969608332,0.4038072729242,0.1878946965663772,0.7562781578048752
BC005624,0.1123161036705566,0.5992415158356712,1.0,-0.3218539758028081,0.2132327729438721,2.029356874522892,0.421330713868049,0.4803477187929638,0.7562781578048752
