"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"M_0","M_0","Lgals9","Ptprc",0.014287150090315,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_5","B_1","Lgals9","Ighm",0.00171572908845448,0,"LGALS9_IGHM","Lgals9  - Ighm","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_3","B_1","Lgals9","Ighm",0.00153154763934427,0,"LGALS9_IGHM","Lgals9  - Ighm","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_0","B_1","Lgals9","Ighm",0.00226097741065889,0,"LGALS9_IGHM","Lgals9  - Ighm","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_5","M_3","Lgals9","Ighm",0.000613236541286719,0,"LGALS9_IGHM","Lgals9  - Ighm","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_3","M_3","Lgals9","Ighm",0.000547341448040621,0,"LGALS9_IGHM","Lgals9  - Ighm","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_0","M_3","Lgals9","Ighm",0.000808403126657051,0,"LGALS9_IGHM","Lgals9  - Ighm","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_5","M_5","Lgals9","Havcr2",0.00103574568194656,0,"LGALS9_HAVCR2","Lgals9  - Havcr2","GALECTIN","Secreted Signaling","PMID: 27192565"
"M_3","M_5","Lgals9","Havcr2",0.000924492032068892,0,"LGALS9_HAVCR2","Lgals9  - Havcr2","GALECTIN","Secreted Signaling","PMID: 27192565"
"M_0","M_5","Lgals9","Havcr2",0.00136519491052709,0,"LGALS9_HAVCR2","Lgals9  - Havcr2","GALECTIN","Secreted Signaling","PMID: 27192565"
"M_5","M_3","Lgals9","Havcr2",0.0076211408516122,0,"LGALS9_HAVCR2","Lgals9  - Havcr2","GALECTIN","Secreted Signaling","PMID: 27192565"
"M_3","M_3","Lgals9","Havcr2",0.00680734342566918,0,"LGALS9_HAVCR2","Lgals9  - Havcr2","GALECTIN","Secreted Signaling","PMID: 27192565"
"M_0","M_3","Lgals9","Havcr2",0.0100242484166578,0,"LGALS9_HAVCR2","Lgals9  - Havcr2","GALECTIN","Secreted Signaling","PMID: 27192565"
"M_5","M_0","Lgals9","Havcr2",0.00112222832456184,0,"LGALS9_HAVCR2","Lgals9  - Havcr2","GALECTIN","Secreted Signaling","PMID: 27192565"
"M_3","M_0","Lgals9","Havcr2",0.00100169453767445,0,"LGALS9_HAVCR2","Lgals9  - Havcr2","GALECTIN","Secreted Signaling","PMID: 27192565"
"M_0","M_0","Lgals9","Havcr2",0.00147914515781111,0,"LGALS9_HAVCR2","Lgals9  - Havcr2","GALECTIN","Secreted Signaling","PMID: 27192565"
"M_5","B_3","Lgals9","Cd44",0.00338491618573371,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_3","B_3","Lgals9","Cd44",0.00302209195906203,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_0","B_3","Lgals9","Cd44",0.00445825308840254,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_5","B_1","Lgals9","Cd44",0.00190927321674153,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_3","B_1","Lgals9","Cd44",0.00170435051049061,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_0","B_1","Lgals9","Cd44",0.00251587368157167,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_5","T_4","Lgals9","Cd44",0.00777614660192091,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_3","T_4","Lgals9","Cd44",0.00694591326776076,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_0","T_4","Lgals9","Cd44",0.010227627041295,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_5","M_5","Lgals9","Cd44",0.00668842946250968,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_3","M_5","Lgals9","Cd44",0.00597362890710638,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_0","M_5","Lgals9","Cd44",0.00880004131878207,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_5","M_3","Lgals9","Cd44",0.00304474316335205,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_3","M_3","Lgals9","Cd44",0.00271828213416042,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_0","M_3","Lgals9","Cd44",0.00401064729779749,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_5","M_0","Lgals9","Cd44",0.00779116951321557,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_3","M_0","Lgals9","Cd44",0.00695934348262873,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"M_0","M_0","Lgals9","Cd44",0.0102473371099481,0,"LGALS9_CD44","Lgals9  - Cd44","GALECTIN","Secreted Signaling","PMID: 25065622"
"T_4","T_4","Klk8","F2r",0.0130905528250762,0,"KLK8_F2R","Klk8 - F2r","KLK","Secreted Signaling","PMID: 34552064"
"T_4","M_5","Klk8","F2r",0.0015609686316048,0,"KLK8_F2R","Klk8 - F2r","KLK","Secreted Signaling","PMID: 34552064"
"M_5","B_3","Lgals9","P4hb",0.00248116143764547,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_3","B_3","Lgals9","P4hb",0.00221499406364482,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_0","B_3","Lgals9","P4hb",0.00326886301191013,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_5","M_5","Lgals9","P4hb",0.00320462441608842,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_3","M_5","Lgals9","P4hb",0.00286106992255059,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_0","M_5","Lgals9","P4hb",0.00422103399873555,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_5","M_3","Lgals9","P4hb",0.00283399888670779,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_3","M_3","Lgals9","P4hb",0.00253007676782663,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_0","M_3","Lgals9","P4hb",0.00373329756680709,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_5","M_0","Lgals9","P4hb",0.00383435279912006,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_3","M_0","Lgals9","P4hb",0.00342351960402612,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_0","M_0","Lgals9","P4hb",0.00504948132938132,0,"LGALS9_P4HB","Lgals9 - P4hb","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"M_5","B_3","Thbs1","Sdc1",0.00714846255843189,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","B_3","Thbs1","Sdc1",0.0118781758294697,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","M_5","Thbs1","Sdc1",0.00120512258611935,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","M_5","Thbs1","Sdc1",0.00201044335171261,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","M_0","Thbs1","Sdc1",0.00145461340153486,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","M_0","Thbs1","Sdc1",0.00242625091029027,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","B_3","Thbs1","Sdc4",0.00615733796581616,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","B_3","Thbs1","Sdc4",0.0102380450611351,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","T_4","Thbs1","Sdc4",0.0037282524191281,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","T_4","Thbs1","Sdc4",0.00620916790164215,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","M_5","Thbs1","Sdc4",0.00987213672402491,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","M_5","Thbs1","Sdc4",0.0163742231503664,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","M_3","Thbs1","Sdc4",0.00136800486383232,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","M_3","Thbs1","Sdc4",0.00228192270948644,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","M_0","Thbs1","Sdc4",0.0146317811908914,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","M_0","Thbs1","Sdc4",0.0241921180455554,0,"THBS1_SDC4","Thbs1  - Sdc4","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","B_3","Thbs1","Cd47",0.00936569897696569,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","B_3","Thbs1","Cd47",0.0155394652065581,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","B_1","Thbs1","Cd47",0.00783397820777425,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","B_1","Thbs1","Cd47",0.0130113125186882,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","T_4","Thbs1","Cd47",0.0127410979884852,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","T_4","Thbs1","Cd47",0.0210925151952931,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","M_5","Thbs1","Cd47",0.0156067083022602,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","M_5","Thbs1","Cd47",0.0257873871167066,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","M_3","Thbs1","Cd47",0.0185179130505421,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","M_3","Thbs1","Cd47",0.0305387353444087,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_5","M_0","Thbs1","Cd47",0.0149304389773939,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_0","M_0","Thbs1","Cd47",0.0246810296090976,0,"THBS1_CD47","Thbs1  - Cd47","THBS","ECM-Receptor","KEGG: mmu04512"
"M_3","T_4","LTB4-LTA4H","Ltb4r1",0.00145763385570978,0,"LTB4-LTA4H_LTB4R1","LTB4-lta4h - Ltb4r1","CysLTs","Non-protein Signaling","PMID:33753496"
"B_3","M_5","PGE2-PTGES3","Ptger4",0.001512830487333,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"B_1","M_5","PGE2-PTGES3","Ptger4",0.00400818035504984,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"T_4","M_5","PGE2-PTGES3","Ptger4",0.00374696253221362,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"M_5","M_5","PGE2-PTGES3","Ptger4",0.00380027145825549,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"M_3","M_5","PGE2-PTGES3","Ptger4",0.00469277492418036,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"M_0","M_5","PGE2-PTGES3","Ptger4",0.00301682849509348,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"B_3","M_3","PGE2-PTGES3","Ptger4",0.00286019981555353,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"B_1","M_3","PGE2-PTGES3","Ptger4",0.00756114879685289,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"T_4","M_3","PGE2-PTGES3","Ptger4",0.00707002350638337,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"M_5","M_3","PGE2-PTGES3","Ptger4",0.00717027013944725,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"M_3","M_3","PGE2-PTGES3","Ptger4",0.0088471975589139,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"M_0","M_3","PGE2-PTGES3","Ptger4",0.00569605924916922,0,"PGE2-PTGES3_PTGER4","PGE2-Ptges3 - Ptger4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
"M_5","T_4","Cholesterol-LIPA","Rora",0.0169144397004638,0,"Cholesterol-Cholesterol-LIPA_RORA","Cholesterol-LIPA - Rora","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"M_3","T_4","Cholesterol-LIPA","Rora",0.0134547438796724,0,"Cholesterol-Cholesterol-LIPA_RORA","Cholesterol-LIPA - Rora","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"M_0","T_4","Cholesterol-LIPA","Rora",0.0424181890424235,0,"Cholesterol-Cholesterol-LIPA_RORA","Cholesterol-LIPA - Rora","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"M_5","M_5","Cholesterol-LIPA","Rora",0.0079223052887298,0,"Cholesterol-Cholesterol-LIPA_RORA","Cholesterol-LIPA - Rora","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"M_3","M_5","Cholesterol-LIPA","Rora",0.00629010113630457,0,"Cholesterol-Cholesterol-LIPA_RORA","Cholesterol-LIPA - Rora","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"M_0","M_5","Cholesterol-LIPA","Rora",0.0201454711635569,0,"Cholesterol-Cholesterol-LIPA_RORA","Cholesterol-LIPA - Rora","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"M_0","T_4","DHT-SRD5A3","Ar",0.00145651016000611,0,"Dihydrotestosterone-DHT-SRD5A3_AR","DHT-SRD5A3 - Ar","DHT","Non-protein Signaling","HMRbase;uniprot"
"B_1","B_3","Ppia","Bsg",0.0868593314712955,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"T_4","B_3","Ppia","Bsg",0.0939327327388369,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_5","B_3","Ppia","Bsg",0.0893137802985148,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_3","B_3","Ppia","Bsg",0.0937900665869354,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_0","B_3","Ppia","Bsg",0.0840980609227961,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"B_1","M_5","Ppia","Bsg",0.0757770749223066,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"T_4","M_5","Ppia","Bsg",0.0820290629956618,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_5","M_5","Ppia","Bsg",0.0779450952700046,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_3","M_5","Ppia","Bsg",0.0819028420105466,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_0","M_5","Ppia","Bsg",0.0733398150379227,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"T_4","M_3","Ppia","Bsg",0.0706854302807255,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_5","M_3","Ppia","Bsg",0.0671249288712303,0.01,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_3","M_3","Ppia","Bsg",0.0705753221785418,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"B_1","M_0","Ppia","Bsg",0.0976936541368241,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"T_4","M_0","Ppia","Bsg",0.105547367971144,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_5","M_0","Ppia","Bsg",0.100420587945342,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_3","M_0","Ppia","Bsg",0.105389113219614,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_0","M_0","Ppia","Bsg",0.0946236497215738,0,"PPIA_BSG","Ppia - Bsg","CypA","Non-protein Signaling","PMID: 36012604"
"M_5","T_4","Testosterone-HSD17B12","Ar",0.00197488527015915,0,"Testosterone-Testosterone-HSD17B12_AR","Testosterone-HSD17B12 - Ar","Testosterone","Non-protein Signaling","HMRbase;uniprot"
"M_3","T_4","Testosterone-HSD17B12","Ar",0.00218082407331371,0,"Testosterone-Testosterone-HSD17B12_AR","Testosterone-HSD17B12 - Ar","Testosterone","Non-protein Signaling","HMRbase;uniprot"
"M_0","T_4","Testosterone-HSD17B12","Ar",0.00232915089970047,0,"Testosterone-Testosterone-HSD17B12_AR","Testosterone-HSD17B12 - Ar","Testosterone","Non-protein Signaling","HMRbase;uniprot"
"M_5","B_3","App","Cd74",0.0955279091513613,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_3","B_3","App","Cd74",0.0758110418423723,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_0","B_3","App","Cd74",0.136512359840503,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_5","B_1","App","Cd74",0.150887861886416,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_3","B_1","App","Cd74",0.121276850709972,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_0","B_1","App","Cd74",0.210106138485124,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_5","M_5","App","Cd74",0.161067346195627,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_3","M_5","App","Cd74",0.129763951392625,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_0","M_5","App","Cd74",0.223230413665955,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_5","M_3","App","Cd74",0.167869859683087,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_3","M_3","App","Cd74",0.135457865105519,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_0","M_3","App","Cd74",0.231932500412495,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_5","M_0","App","Cd74",0.17112907171183,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_3","M_0","App","Cd74",0.13819229992926,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"M_0","M_0","App","Cd74",0.236082623508863,0,"APP_CD74","App  - Cd74","APP","Cell-Cell Contact","PMID: 19849849"
"B_3","M_5","Bst2","Pira2",0.00789714616542364,0,"BST2_PIRA2","Bst2  - Pira2","BST2","Cell-Cell Contact","PMID: 19564354"
"M_5","M_5","Bst2","Pira2",0.0052119998826241,0,"BST2_PIRA2","Bst2  - Pira2","BST2","Cell-Cell Contact","PMID: 19564354"
"M_3","M_5","Bst2","Pira2",0.00619770578751792,0,"BST2_PIRA2","Bst2  - Pira2","BST2","Cell-Cell Contact","PMID: 19564354"
"M_0","M_5","Bst2","Pira2",0.00655144162660514,0,"BST2_PIRA2","Bst2  - Pira2","BST2","Cell-Cell Contact","PMID: 19564354"
"B_3","M_0","Bst2","Pira2",0.0305107251621048,0,"BST2_PIRA2","Bst2  - Pira2","BST2","Cell-Cell Contact","PMID: 19564354"
"M_5","M_0","Bst2","Pira2",0.0202939091106761,0,"BST2_PIRA2","Bst2  - Pira2","BST2","Cell-Cell Contact","PMID: 19564354"
"M_3","M_0","Bst2","Pira2",0.0240629468323602,0,"BST2_PIRA2","Bst2  - Pira2","BST2","Cell-Cell Contact","PMID: 19564354"
"M_0","M_0","Bst2","Pira2",0.0254102749184172,0,"BST2_PIRA2","Bst2  - Pira2","BST2","Cell-Cell Contact","PMID: 19564354"
"M_5","M_5","Cadm1","Cadm1",0.000561080474354432,0,"CADM1_CADM1","Cadm1  - Cadm1","CADM","Cell-Cell Contact","PMID: 24503895"
"M_0","M_5","Cadm1","Cadm1",0.000701570048539392,0,"CADM1_CADM1","Cadm1  - Cadm1","CADM","Cell-Cell Contact","PMID: 24503895"
"M_5","M_0","Cadm1","Cadm1",0.000701570048539392,0,"CADM1_CADM1","Cadm1  - Cadm1","CADM","Cell-Cell Contact","PMID: 24503895"
"M_0","M_0","Cadm1","Cadm1",0.000877206090902216,0,"CADM1_CADM1","Cadm1  - Cadm1","CADM","Cell-Cell Contact","PMID: 24503895"
"B_3","M_5","Entpd1","Adora2a",0.000529104914074032,0,"ENTPD1_ADORA2A","Entpd1  - Adora2a","CD39","Cell-Cell Contact","PMID: 21677139"
"M_5","M_5","Entpd1","Adora2a",0.00193965731166328,0,"ENTPD1_ADORA2A","Entpd1  - Adora2a","CD39","Cell-Cell Contact","PMID: 21677139"
"M_3","M_5","Entpd1","Adora2a",0.000658452532120634,0,"ENTPD1_ADORA2A","Entpd1  - Adora2a","CD39","Cell-Cell Contact","PMID: 21677139"
"M_0","M_5","Entpd1","Adora2a",0.0027302388645761,0,"ENTPD1_ADORA2A","Entpd1  - Adora2a","CD39","Cell-Cell Contact","PMID: 21677139"
"B_3","M_0","Entpd1","Adora2b",0.000893291277441375,0,"ENTPD1_ADORA2B","Entpd1  - Adora2b","CD39","Cell-Cell Contact","PMID: 21677139"
"M_5","M_0","Entpd1","Adora2b",0.00327155807798867,0,"ENTPD1_ADORA2B","Entpd1  - Adora2b","CD39","Cell-Cell Contact","PMID: 21677139"
"M_3","M_0","Entpd1","Adora2b",0.00111157068821268,0,"ENTPD1_ADORA2B","Entpd1  - Adora2b","CD39","Cell-Cell Contact","PMID: 21677139"
"M_0","M_0","Entpd1","Adora2b",0.00460250334618747,0,"ENTPD1_ADORA2B","Entpd1  - Adora2b","CD39","Cell-Cell Contact","PMID: 21677139"
"B_3","M_3","Cd52","Siglecg",0.0143967212847572,0,"CD52_SIGLECG","Cd52  - Siglecg","CD52","Cell-Cell Contact","PMID: 23685786"
"B_1","M_3","Cd52","Siglecg",0.0251775170962062,0,"CD52_SIGLECG","Cd52  - Siglecg","CD52","Cell-Cell Contact","PMID: 23685786"
"T_4","M_3","Cd52","Siglecg",0.0236179262089852,0,"CD52_SIGLECG","Cd52  - Siglecg","CD52","Cell-Cell Contact","PMID: 23685786"
"M_5","M_3","Cd52","Siglecg",0.0247947348949925,0,"CD52_SIGLECG","Cd52  - Siglecg","CD52","Cell-Cell Contact","PMID: 23685786"
"M_3","M_3","Cd52","Siglecg",0.0250006630001494,0,"CD52_SIGLECG","Cd52  - Siglecg","CD52","Cell-Cell Contact","PMID: 23685786"
"M_0","M_3","Cd52","Siglecg",0.0258814693609781,0,"CD52_SIGLECG","Cd52  - Siglecg","CD52","Cell-Cell Contact","PMID: 23685786"
"M_5","B_3","Cd6","Alcam",0.000988395896277395,0,"CD6_ALCAM","Cd6  - Alcam","CD6","Cell-Cell Contact","PMID: 23602662"
"M_5","M_5","Cd6","Alcam",0.000726143353628596,0,"CD6_ALCAM","Cd6  - Alcam","CD6","Cell-Cell Contact","PMID: 23602662"
"M_5","M_3","Cd6","Alcam",0.00466127643322395,0,"CD6_ALCAM","Cd6  - Alcam","CD6","Cell-Cell Contact","PMID: 23602662"
"B_1","B_3","Cd80","Cd274",0.00658302515525845,0,"CD80_CD274","Cd80  - Cd274","CD80","Cell-Cell Contact","PMID: 17629517; PMID: 18585785"
"M_3","B_3","Cd80","Cd274",0.0159982980955604,0,"CD80_CD274","Cd80  - Cd274","CD80","Cell-Cell Contact","PMID: 17629517; PMID: 18585785"
"M_3","B_1","Cd80","Cd274",0.00474250657136333,0.01,"CD80_CD274","Cd80  - Cd274","CD80","Cell-Cell Contact","PMID: 17629517; PMID: 18585785"
"B_1","M_5","Cd80","Cd274",0.0125815634464395,0,"CD80_CD274","Cd80  - Cd274","CD80","Cell-Cell Contact","PMID: 17629517; PMID: 18585785"
"M_5","M_5","Cd80","Cd274",0.0058178663399898,0,"CD80_CD274","Cd80  - Cd274","CD80","Cell-Cell Contact","PMID: 17629517; PMID: 18585785"
"M_3","M_5","Cd80","Cd274",0.0303143557850603,0,"CD80_CD274","Cd80  - Cd274","CD80","Cell-Cell Contact","PMID: 17629517; PMID: 18585785"
"M_0","M_5","Cd80","Cd274",0.00662209310311382,0,"CD80_CD274","Cd80  - Cd274","CD80","Cell-Cell Contact","PMID: 17629517; PMID: 18585785"
