gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median,FDR_BH
Arpc2,0.0004763038818766,0.0690958164642375,0.910105580693816,0.0056221041132817,0.0831837306606915,0.1592965393332676,2.1643428876543,2.293071875939344,0.14233361647673992
Ncl,0.0690958164642375,0.4726680955783123,1.0,-0.0654049632379924,0.0428454950703876,0.1616271484094606,1.990294909050468,2.049222223668893,0.5935831897960201
Ptma,0.0824958323410335,0.6238787012780821,1.0,-0.041581804918304,-0.0033612281518336,0.0425099215625229,2.925041830714066,2.91625409837088,0.6728278147877748
Lrrfip1,0.0007335473709934,0.009501095540355,0.2615722360139493,-29.53926552733756,-27.33904736523248,0.0,0.1697748311675747,0.0,0.03457282492641769
Actr3,0.0573787409700722,0.5208065412399778,1.0,-0.2291288723473489,-0.0714445348902005,0.2188939632258533,1.284333004025425,1.2219904429763049,0.6279581262797819
Ubxn4,0.0035729616071004,0.0385392543410508,0.2542440808894587,-30.060218798265502,-29.605065861187303,-28.13973870278708,0.819312219412665,0.0,0.09531911196476889
Nucks1,0.0006787345155035,0.0027786850681888,0.037650276439806,-30.07725435119744,-29.600411875309987,-27.21161600280458,0.8139764835450576,0.0,0.021435570526027885
Snrpe,0.038707628800508,0.5208065412399778,1.0,-0.127710283995492,0.0406721846150573,0.1900941608515003,1.3724047859370798,1.4126578686590487,0.6279581262797819
Btg2,0.0824958323410335,0.5208065412399778,1.0,-0.2248932191610268,0.0905446610091165,0.2253898651854633,1.3415218382043363,1.438180124342194,0.6279581262797819
Ptprc,3.135667222354531e-05,0.0054933714376438,0.0824958323410335,-0.3619134015812897,-0.2859839672185056,-0.2085402998842297,2.753313503604468,2.2589642042363085,0.031946067745067024
Rgs2,0.0001808387981124,0.001641642300541,0.0200474885286189,2.784081110891661,30.26826636799848,30.346136888006978,0.0,1.2955885216126963,0.021435570526027885
Rgs1,1.5876796062554575e-05,0.0013600451325973,0.0061455131856455,0.5855409010621996,0.9081585264530564,2.036553741775673,1.2079901770443238,2.2587811395523447,0.01977296385083767
Tpr,0.0314201794077955,0.5208065412399778,1.0,-0.1437558143970453,-0.0390787515331246,0.0848551365423996,1.5557334593963374,1.512851005873335,0.6279581262797819
Arpc5,0.0004763038818766,0.015860919266492,0.2379772961816305,0.1144845823049782,0.2511082238475915,0.4456485514378501,1.1968576000374886,1.4236251010059986,0.04934508216241955
4930523C07Rik,0.1736347006013027,0.7227912249010906,1.0,-0.2549939050680584,0.2361104098421189,2.711968394610349,0.8940765114219523,1.057343498815119,0.7413567538332447
Gas5,0.0385848971333692,0.3837421608319441,0.9699293482575216,-0.0679240765749331,0.1198793921955434,0.3368865290722888,1.4849007949324649,1.6107440698392317,0.5125602006871903
Prdx6,0.0201317774073192,0.2379772961816305,0.5208065412399778,0.090875196952768,0.2076796607117035,0.3806648469177914,1.4280932216044375,1.6521046424471098,0.37559673468332494
Prrc2c,0.1349368897356513,0.6784313725490196,1.0,-0.0854403410160711,0.0126902104425644,0.1063938385427477,1.82901275008273,1.8456227938862864,0.7064657267865824
Pfdn2,0.0027786850681888,0.0480139728942661,0.4469684694114323,-29.354344810584543,-27.21161600280458,0.0,0.15542205414445,0.0,0.10999564699413689
Tagln2,0.0065360274816589,0.0554174053687391,0.3284001495503572,0.2526960490168353,1.3176015765168332,30.178579185032543,0.47998220896847,1.1808887021262562,0.12506136853363212
Hnrnpu,0.0573787409700722,0.4268635389378423,0.9699293482575216,-0.1850389570925699,-0.0846474384052421,0.0627799273029412,1.3480277370454825,1.2737617120160412,0.5573555016183226
H3f3a,0.0123997777248551,0.2082876875446535,0.910105580693816,-0.0113534039819379,0.0430514434893019,0.1095007746311535,2.43871125519228,2.510414942904444,0.33863546620163015
Srp9,0.1305711896387218,0.6238787012780821,1.0,-0.1766132515213191,0.0487910018784177,1.0438436396975788,1.099427464796275,1.1416497946579311,0.6728278147877748
Fam107b,0.0690958164642375,0.5208065412399778,1.0,-0.0763553263315688,0.0915487992986785,0.5234957546718713,1.2193815450259475,1.3002646692868338,0.6279581262797819
Celf2,0.004096213384139,0.3053901722632373,1.0,-0.0920172298853521,0.1891513411583068,0.4345416317692687,1.2700742492668962,1.448406284909675,0.4465666735609427
Atp5c1,0.0106046072675885,0.2067087714229171,0.9663185553224448,-30.132065084843425,-29.10340062805616,0.5492608240144214,0.7355460151409094,0.0,0.33863546620163015
Vim,0.0010637453361911,0.0095578312296578,0.0587576710527228,0.5551856999851242,1.123707689210384,3.274953778152674,0.8502795165856986,1.8789828156712387,0.03457282492641769
Edf1,0.131859258425962,0.6708558092938122,1.0,-0.0858630064844772,0.1739520668533885,1.152927195687366,1.017838876382784,1.1526802031660883,0.7064657267865824
Rpl7a,0.0095578312296578,0.3053901722632373,0.9699293482575216,-0.0877814424516294,-0.0317626005477987,0.0194801200595066,2.556765110326005,2.5000569613338337,0.4465666735609427
Set,0.0003168535922656,0.0076132271540257,0.1712868597661403,-1.7890439211583888,-0.3121320082254972,-0.1568348208298262,1.2252635101244,1.0009632189120778,0.03457282492641769
Rpl12,1.5876796062554575e-05,0.004096213384139,0.0573787409700722,-0.1476526708812046,-0.1161582471997992,-0.0797485702040229,4.0129652368060444,3.7011076370233615,0.026467840328282765
Hspa5,0.0824958323410335,0.5208065412399778,0.9699293482575216,-0.0533140545695614,0.0930919198887087,0.2234479593819724,1.813013955039916,1.9317088919295229,0.6279581262797819
Traf1,0.0001529566816353,0.00089067411736,0.0078624865039991,-30.60282540164844,-30.358104098270942,-0.7397717714715817,1.4655470233766477,0.0,0.013741829239268573
Rab14,0.0007335473709934,0.009501095540355,0.1513756600246135,-30.030857473103865,-28.07599166436632,0.0,0.2829538760151675,0.0,0.03457282492641769
Rpl35,0.1813447646264983,0.3837421608319441,0.8506311026434865,-0.1590536926692267,-0.088374042320653,-0.0076498194919403,2.649322341764914,2.493179111239409,0.5125602006871903
Arhgap15,0.0007335473709934,0.009501095540355,0.088567502575371,-29.808084949526183,-27.58945480490416,0.0,0.2019544644126012,0.0,0.03457282492641769
Cytip,1.5876796062554575e-05,0.0005953798523457,0.0095578312296578,0.195815157708821,0.3076082345875546,0.4259224540359425,1.88161390571512,2.3290680797609413,0.012055691575456749
March7,0.0015404776337769,0.0275691781462388,0.3096022139451539,-30.18824743188138,-29.755663161113304,-0.9836812535644388,0.9807760039428912,0.0,0.07743582771868468
Ppig,0.0040854564497672,0.082022527544501,0.6502687105748859,-30.166614923799354,-29.675508019549586,0.0,0.9413273855435677,0.0,0.16283772650083897
Ssb,0.0181755328890937,0.343145193299992,0.9699293482575216,-0.0647699983851391,0.1259741905353265,1.0961332560244057,1.1340680718122076,1.23157158950772,0.4821891563843754
Atp5g3,0.0676827211059201,0.262549586881392,0.910105580693816,0.0279046716220452,0.53899827305324,30.12302261620492,0.8113895791392726,1.1790082245320177,0.4075718432902102
Hnrnpa3,0.0001905215527506,0.038707628800508,0.4268635389378423,-0.3243386637540891,-0.1975364358879877,-0.0634024934667155,1.6451670788157025,1.4350300168427077,0.09531911196476889
Zc3h15,0.0017191380645145,0.0312774598307818,0.2978424776621277,-30.114221910014685,-29.85439071972044,-27.33904736523248,0.970659944887582,0.0,0.08247797094546319
Cd82,0.0907079882603187,0.571377961054083,1.0,-29.6782398074116,-27.954727403016523,0.7608076676944846,0.2601425944616925,0.0,0.6525101790889528
Cd44,0.0003005389112932,0.0047032888980492,0.0588875147222805,0.3210716954700016,2.0087717289743967,30.32586887236116,0.3251968853120247,1.310198315150025,0.029144970548567177
