Edge Name,U_statistic,p_value,infTLSwk3_median,KOTLS_median,note
Arpc1b_B3<==>Tomm20_M4,120.0,8.943067567964192e-05,0.7999999999999998,0.3452380952380952,
Arpc1b_B3<==>Tspan13_B3,97.0,0.01756361161876295,0.6999999999999998,0.4047619047619047,
Arpc1b_M0<==>Arpc3_T1,,,,,insufficient data
Arpc1b_M0<==>Calm1_T1,4.0,0.00021177951141123654,-0.5999999999999999,-0.3333333333333333,
Arpc1b_M0<==>Isy1_M3,3.0,0.00012270706868839566,-0.7999999999999998,-0.4404761904761904,
Arpc1b_M4<==>Gdpd3_B4,0.0,7.816751865379603e-05,-0.5999999999999999,-0.2976190476190476,
Arpc1b_M5<==>Itgb1_M5,109.0,0.0014687498474882414,0.6999999999999998,0.5595238095238095,
Arpc1b_M5<==>Itgb2_M5,90.0,0.05575495043129672,0.5999999999999999,0.4761904761904761,
Arpc1b_M5<==>Mxd1_M5,115.0,0.0003694124217445921,0.5999999999999999,0.4047619047619047,
Arpc1b_M5<==>Plbd1_M4,121.0,4.444930970556727e-05,0.7999999999999998,0.3333333333333333,
Arpc1b_M5<==>Rbbp7_M4,111.0,0.0008939766594650856,0.7999999999999998,0.3571428571428571,
Arpc1b_T2<==>Ywhaz_M0,113.0,0.00046415303508172797,0.7999999999999998,0.4761904761904761,
Arpc1b_T7<==>Gm42418_M1,27.0,0.029310451548621785,-0.5999999999999999,-0.5238095238095238,
Arpc2_B1<==>Crip1_M1,0.0,5.2818142526737694e-05,-0.7999999999999998,-0.369047619047619,
Arpc2_B1<==>Irf8_M3,36.0,0.11298109245817285,0.6999999999999998,0.75,
Arpc2_B1<==>Rac2_B1,104.0,0.0045967009002629575,0.5999999999999999,0.4761904761904761,
Arpc2_B1<==>Smchd1_B2,120.0,7.060661097388037e-05,0.7999999999999998,0.6428571428571428,
Arpc2_B1<==>Ssr4_B1,94.0,0.029773601039946432,0.5999999999999999,0.4880952380952381,
Arpc2_B1<==>Stat1_B2,,,,,insufficient data
Arpc2_M0<==>Atp6v1e1_M0,121.0,7.008848252365201e-05,0.8999999999999999,0.6071428571428572,
Arpc2_M0<==>Calm1_M0,58.0,0.8941383624279156,0.7999999999999998,0.7142857142857143,
Arpc2_M0<==>Cd14_M0,112.0,0.0005233998898594074,0.7999999999999998,0.6547619047619048,
Arpc2_M0<==>Cdkn1a_M0,121.0,7.042584107210719e-05,0.8999999999999999,0.4880952380952381,
Arpc2_M0<==>Cstb_M0,109.0,0.001501437150152063,0.6999999999999998,0.369047619047619,
Arpc2_M0<==>Eif4e_M0,121.0,7.144538712230351e-05,0.8999999999999999,0.2924889248819295,
Arpc2_M0<==>Etf1_M0,121.0,5.874653006908251e-05,0.7999999999999998,0.369047619047619,
Arpc2_M0<==>Ier3_M0,121.0,4.444930970556727e-05,0.7999999999999998,0.5595238095238095,
Arpc2_M0<==>Il1rn_M0,121.0,7.042584107210719e-05,0.8999999999999999,0.4285714285714285,
Arpc2_M0<==>Itgb2_M0,121.0,5.336192425161486e-05,1.0,0.5357142857142858,
Arpc2_M0<==>Lilrb4a_M0,115.0,0.00033363013463303363,0.7999999999999998,0.4642857142857143,
Arpc2_M0<==>Mapkapk2_M0,121.0,3.513469998404118e-05,0.7999999999999998,0.5595238095238095,
Arpc2_M0<==>Pabpc1_M0,70.0,0.5510240063990464,0.5999999999999999,0.6071428571428572,
Arpc2_M0<==>Pitpna_M0,113.0,0.00045695668822807664,0.7999999999999998,0.4285714285714286,
Arpc2_M0<==>Ppig_M0,121.0,6.975236408308487e-05,0.8999999999999999,0.3333333333333333,
Arpc2_M0<==>Rab7_M0,121.0,6.204985655129738e-05,1.0,0.4642857142857143,
Arpc2_M0<==>Rbms1_M0,121.0,4.4212905550252896e-05,0.7999999999999998,0.4166666666666666,
Arpc2_M0<==>Rgs1_T5,7.0,0.00042952720295217007,-0.7999999999999998,-0.4880952380952381,
Arpc2_M0<==>Slfn2_M5,120.0,7.025705505564761e-05,0.7999999999999998,0.3333333333333333,
Arpc2_M0<==>Srgn_M0,38.0,0.1469541652774898,0.5999999999999999,0.6547619047619048,
Arpc2_M0<==>Txnrd1_M0,113.0,0.0004623465137352902,0.7999999999999998,0.5714285714285714,
Arpc2_M0<==>Vapa_M0,121.0,6.743400857829234e-05,0.7999999999999998,0.3333333333333333,
Arpc2_M0<==>Ywhaz_M0,121.0,5.308949483981107e-05,1.0,0.3571428571428571,
Arpc2_M3<==>Reep5_M3,98.0,0.014576068499891128,0.5999999999999999,0.4523809523809524,
Arpc2_M3<==>Snx5_M0,121.0,6.083252067914158e-05,0.7999999999999998,0.3214285714285714,
Arpc2_M4<==>B2m_B0,118.0,0.00014074550374016347,0.7999999999999998,0.3809523809523809,
Arpc2_M4<==>Luc7l2_B5,104.0,0.004080926383230736,0.7999999999999998,0.3809523809523809,
Arpc2_T2<==>Cd274_B3,114.0,0.00036123546012277783,0.7999999999999998,0.4880952380952381,
Arpc2_T5<==>Ctla2a_T0,121.0,6.549432446712987e-05,0.7999999999999998,0.2976190476190476,
Arpc2_T5<==>Ier5_B3,121.0,3.454707803338654e-05,0.7999999999999998,0.3571428571428571,
Arpc2_T5<==>Ppia_B5,0.0,6.204985655129738e-05,-0.7999999999999998,-0.3809523809523809,
Arpc3_B1<==>Ccnd2_T3,121.0,5.336192425161486e-05,0.7999999999999998,0.4047619047619047,
Arpc3_B1<==>Cdc42_B2,,,,,insufficient data
Arpc3_B1<==>Cdv3_B1,121.0,6.975236408308487e-05,0.6999999999999998,0.4761904761904762,
Arpc3_B1<==>Cox7a2l_M3,13.0,0.0018146048971414035,-0.7999999999999998,-0.5476190476190477,
Arpc3_B1<==>Crip1_B2,121.0,6.083252067914158e-05,0.7999999999999998,0.3214285714285714,
Arpc3_B1<==>Crip1_T3,115.0,0.00033363013463303363,0.7999999999999998,0.4285714285714285,
Arpc3_B1<==>Elob_B1,121.0,4.397748065164283e-05,0.7999999999999998,0.3928571428571428,
Arpc3_B1<==>H2-Ab1_B0,73.0,0.42769202645391724,0.5999999999999999,0.5357142857142858,
Arpc3_B1<==>Ier3_M1,104.0,0.004278567589004025,0.7999999999999998,0.6071428571428572,
Arpc3_B1<==>Ifi30_M1,56.0,0.7920654946907771,-0.5999999999999999,-0.6071428571428572,
Arpc3_B1<==>Igkv1-133_B3,35.0,0.09614202058114925,-0.6851601597031489,-0.5773502691896257,
Arpc3_B1<==>Rack1_T2,0.0,6.113511520103547e-05,-0.7999999999999998,-0.5,
Arpc3_B1<==>Rpl17_B2,24.0,0.017242932626099987,-0.6999999999999998,-0.4642857142857143,
Arpc3_B1<==>Rpl17_T2,40.0,0.18757988116875868,-0.5999999999999999,-0.4880952380952381,
Arpc3_B1<==>Rpl23_T2,44.0,0.2880527159684553,-0.7999999999999998,-0.6666666666666667,
Arpc3_B1<==>Rps27l_B1,121.0,5.3635433606434596e-05,0.7999999999999998,0.369047619047619,
Arpc3_B1<==>Rps4x_T2,1.0,5.9754569480473836e-05,-0.7999999999999998,-0.5238095238095238,
Arpc3_B1<==>Rpsa_T2,5.0,0.0002580644320595372,-0.5999999999999999,-0.4761904761904761,
Arpc3_B1<==>Ywhaz_B2,121.0,5.3635433606434596e-05,0.7999999999999998,0.4642857142857143,
Arpc3_B1<==>Zfp36_M1,56.0,0.7882657934551986,0.7999999999999998,0.7738095238095237,
Arpc3_B3<==>Clic1_B3,121.0,4.4212905550252896e-05,0.7999999999999998,0.5357142857142857,
Arpc3_B3<==>H3f3a_B3,,,,,insufficient data
Arpc3_B3<==>Hnrnpa3_B3,,,,,insufficient data
Arpc3_B3<==>Ptma_B3,,,,,insufficient data
Arpc3_B3<==>Rhoa_B3,115.0,0.00023913150114787646,0.7999999999999998,0.4047619047619047,
Arpc3_B4<==>Hnrnpa1_T7,77.0,0.29040785297856786,0.5689323936863109,0.4642857142857143,
Arpc3_B4<==>Ptprcap_B4,121.0,6.678261317114188e-05,0.7999999999999998,0.4880952380952381,
Arpc3_B4<==>Scimp_B4,121.0,7.110429039363549e-05,0.8999999999999999,0.5357142857142857,
Arpc3_B4<==>Tpm4_T7,113.0,0.0005861250297131118,0.7689323936863108,0.4761904761904761,
Arpc3_B4<==>Vegfa_T7,105.0,0.0037620691089419174,0.7035261006375797,0.5119047619047619,
Arpc3_B5<==>Atp5md_B1,121.0,6.776152938160719e-05,0.7999999999999998,0.4761904761904762,
Arpc3_B5<==>Il2rb_M5,121.0,4.492506677942165e-05,0.7999999999999998,0.4523809523809524,
Arpc3_B5<==>Irs2_T7,121.0,3.4742089753691696e-05,0.7999999999999998,0.5,
Arpc3_B5<==>Plek_B1,112.0,0.0007388563251030598,0.6999999999999998,0.3571428571428571,
Arpc3_B5<==>Ppp1r15a_M3,121.0,6.083252067914158e-05,0.7999999999999998,0.4642857142857143,
Arpc3_M1<==>Atox1_M1,82.0,0.15744485683071496,0.7999999999999998,0.7142857142857143,
Arpc3_M2<==>Arpc3_T6,119.0,0.00010622867932331994,0.7999999999999998,0.4404761904761904,
Arpc3_M2<==>Cacna1s_B3,,,,,insufficient data
Arpc3_M2<==>Cdkn1a_M1,121.0,2.4772101912480085e-05,0.7999999999999998,0.4880952380952381,
Arpc3_M2<==>Dennd5b_B3,0.0,6.113511520103547e-05,-0.7999999999999998,-0.4642857142857143,
Arpc3_M2<==>Eif4g2_T3,121.0,4.4686695865133594e-05,0.7999999999999998,0.4047619047619047,
Arpc3_M2<==>Gfpt2_O7,114.0,0.0003597799742620785,0.7999999999999998,0.4047619047619047,
Arpc3_M2<==>Lmna_B3,,,,,insufficient data
Arpc3_M2<==>Psmb8_T2,0.0,4.4686695865133594e-05,-0.7999999999999998,-0.4047619047619047,
Arpc3_M2<==>Rps27a_T5,4.0,0.00019209468095149384,-0.7999999999999998,-0.3571428571428571,
Arpc3_M2<==>Rps6_T1,,,,,insufficient data
Arpc3_M2<==>S100a10_B3,,,,,insufficient data
Arpc3_M2<==>S100a11_B3,,,,,insufficient data
Arpc3_M2<==>Samsn1_M5,121.0,5.2818142526737694e-05,0.7999999999999998,0.4047619047619047,
Arpc3_M2<==>Sec62_T5,,,,,insufficient data
Arpc3_M2<==>Srsf2_B5,121.0,6.908383563702692e-05,0.8999999999999999,0.4047619047619047,
Arpc3_M2<==>Vasn_O7,121.0,4.4686695865133594e-05,0.7999999999999998,0.5238095238095238,
Arpc3_M2<==>Ywhaz_B4,121.0,4.492506677942165e-05,0.7999999999999998,0.3809523809523809,
Arpc3_T0<==>Dgat1_T5,121.0,5.9633661288911566e-05,0.7999999999999998,0.4285714285714286,
Arpc3_T0<==>Ifngr1_T5,121.0,3.493796286718787e-05,0.7999999999999998,0.2857142857142857,
Arpc3_T0<==>Prkar1a_T2,121.0,6.975236408308487e-05,0.6999999999999998,0.3333333333333333,
Arpc3_T0<==>Rpl22l1_B1,,,,,insufficient data
Arpc3_T0<==>Runx3_M4,,,,,insufficient data
Arpc3_T0<==>Sh3bgrl3_B2,,,,,insufficient data
Arpc3_T0<==>Ubl5_T5,121.0,7.247620135614743e-05,0.6999999999999998,0.3571428571428571,
Arpc3_T0<==>Uqcrb_B1,120.0,9.545101407837821e-05,0.5999999999999999,0.3571428571428571,
Arpc3_T0<==>Zeb1_T2,115.0,0.00023498866411128253,0.7999999999999998,0.4047619047619047,
Arpc3_T1<==>Cytip_M5,,,,,insufficient data
Arpc3_T1<==>Ifngr1_T1,121.0,6.549432446712987e-05,1.0,0.4880952380952381,
Arpc3_T1<==>Nr4a3_M5,,,,,insufficient data
Arpc3_T1<==>Rack1_B1,14.0,0.00227498511658649,-0.7999999999999998,-0.5238095238095238,
Arpc3_T1<==>Rps4x_B1,0.0,4.4686695865133594e-05,-0.7999999999999998,-0.3928571428571428,
Arpc3_T1<==>S100a10_T1,,,,,insufficient data
Arpc3_T1<==>Samsn1_M5,121.0,3.513469998404118e-05,0.7999999999999998,0.3333333333333333,
Arpc3_T1<==>Sub1_T1,105.0,0.0035011764475896046,0.7999999999999998,0.7023809523809523,
Arpc3_T1<==>Tpm3_T1,,,,,insufficient data
Arpc3_T2<==>Atp6v0c_T4,87.0,0.08633511751073947,0.6999999999999998,0.4761904761904762,
Arpc3_T2<==>BC035044_M4,118.0,8.434644000343749e-05,0.7999999999999998,0.5,
Arpc3_T2<==>Calm2_T1,121.0,5.3635433606434596e-05,0.7999999999999998,0.2738095238095238,
Arpc3_T2<==>Cdkn1b_T4,113.0,0.00046415303508172797,0.7999999999999998,0.5357142857142858,
Arpc3_T2<==>Cebpz_B1,121.0,6.143886741109653e-05,0.7999999999999998,0.5714285714285714,
Arpc3_T2<==>Clec2d_M1,121.0,3.493796286718787e-05,0.7999999999999998,0.3809523809523809,
Arpc3_T2<==>Coq10b_M3,,,,,insufficient data
Arpc3_T2<==>Cox7c_B5,120.0,5.9447112128086684e-05,0.7999999999999998,0.5476190476190477,
Arpc3_T2<==>Crem_T2,120.0,5.9754569480473836e-05,0.7999999999999998,0.4880952380952381,
Arpc3_T2<==>Eif2s2_B1,,,,,insufficient data
Arpc3_T2<==>Gng5_T2,,,,,insufficient data
Arpc3_T2<==>H2afz_T1,,,,,insufficient data
Arpc3_T2<==>Ier3_M1,80.0,0.20709142041093953,0.7999999999999998,0.5476190476190477,
Arpc3_T2<==>Lrrc8d_M3,,,,,insufficient data
Arpc3_T2<==>Nr3c1_T2,117.0,0.00020047995149565355,0.7999999999999998,0.3333333333333333,
Arpc3_T2<==>Pafah1b1_T3,121.0,6.809026952798602e-05,0.7999999999999998,0.3095238095238095,
Arpc3_T2<==>Rab8b_M1,118.0,0.0001524781729536,0.7999999999999998,0.5119047619047619,
Arpc3_T2<==>Rab8b_T0,121.0,5.308949483981107e-05,0.7999999999999998,0.4761904761904761,
Arpc3_T2<==>Rab8b_T2,121.0,5.2278657832674384e-05,0.7999999999999998,0.369047619047619,
Arpc3_T2<==>Rps27l_M4,101.0,0.008179217815505213,0.5999999999999999,0.5,
Arpc3_T2<==>Slc25a3_T3,121.0,3.493796286718787e-05,0.7999999999999998,0.5952380952380953,
Arpc3_T2<==>Tnfaip8_M4,77.0,0.2921943549196466,0.5999999999999999,0.5119047619047619,
Arpc3_T2<==>Tpm4_T3,118.0,0.00010493278459901573,0.7999999999999998,0.5595238095238095,
Arpc3_T2<==>Ube2b_T1,121.0,6.113511520103547e-05,0.7999999999999998,0.4880952380952381,
Arpc3_T2<==>Xbp1_M4,121.0,3.493796286718787e-05,0.7999999999999998,0.5952380952380952,
Arpc3_T3<==>Hspa5_M1,,,,,insufficient data
Arpc3_T3<==>Hspa8_M0,17.0,0.004091765342511901,-0.7999999999999998,-0.3928571428571428,
Arpc3_T3<==>Hspa8_M3,11.0,0.001252230608122996,-0.5999999999999999,-0.3452380952380952,
Arpc3_T3<==>Lcp1_T3,2.0,9.439963623385996e-05,-0.7999999999999998,-0.3095238095238095,
Arpc3_T3<==>Stat3_T3,120.0,8.094674466522839e-05,0.7999999999999998,0.3333333333333333,
Arpc3_T4<==>Atp5md_M3,121.0,3.415962834828231e-05,0.7999999999999998,0.3571428571428571,
Arpc3_T4<==>Atp6v0c_B3,0.0,4.4686695865133594e-05,-0.7999999999999998,-0.4523809523809524,
Arpc3_T4<==>Crem_T0,121.0,5.3635433606434596e-05,0.7999999999999998,0.3214285714285714,
Arpc3_T4<==>Eif1_T2,121.0,5.3635433606434596e-05,0.7999999999999998,0.5119047619047619,
Arpc3_T4<==>Icos_T2,,,,,insufficient data
Arpc3_T4<==>Nfe2l2_M4,,,,,insufficient data
Arpc3_T4<==>Paip2_T2,121.0,4.4686695865133594e-05,0.7999999999999998,0.2738095238095238,
Arpc3_T4<==>Prkar1a_B1,108.0,0.001881846825902817,0.6999999999999998,0.3928571428571428,
Arpc3_T4<==>Prkar1a_T4,105.0,0.002767758741199739,0.7999999999999998,0.5833333333333334,
Arpc3_T4<==>Prkar1a_T5,111.0,0.0008397588700245617,0.7999999999999998,0.5238095238095237,
Arpc3_T4<==>Rpl39_M5,103.0,0.005172622459735229,0.7999999999999998,0.5238095238095238,
Arpc3_T4<==>Rpl41_M5,104.0,0.0043232183625623215,0.7999999999999998,0.4880952380952381,
Arpc3_T4<==>Slc38a2_B3,109.0,0.0014137948937306144,0.5999999999999999,0.4285714285714286,
Arpc3_T4<==>Snrpf_B5,103.0,0.0053827332934059625,0.5999999999999999,0.4047619047619047,
Arpc3_T4<==>Snrpg_B5,119.0,0.0001302992823047534,0.7999999999999998,0.4166666666666666,
Arpc3_T4<==>Snrpg_M5,121.0,6.174378022263762e-05,0.7999999999999998,0.4642857142857143,
Arpc3_T4<==>Stxbp3_M3,,,,,insufficient data
Arpc3_T4<==>Ugdh_O7,,,,,insufficient data
Arpc3_T4<==>Ywhaz_M3,103.0,0.005342983891475136,0.5999999999999999,0.5119047619047619,
Arpc3_T5<==>Snx20_M4,117.0,0.00018397080049278972,0.7999999999999998,0.3928571428571428,
Arpc3_T5<==>Sub1_B5,121.0,6.204985655129738e-05,0.7999999999999998,0.3452380952380952,
Arpc3_T6<==>Hsp90b1_M3,102.0,0.006176451962425694,0.7999999999999998,0.4761904761904761,
Arpc3_T6<==>Rpl17_T3,2.0,0.00012972362579503278,-0.5999999999999999,-0.2976190476190476,
Arpc3_T6<==>Slit3_O7,121.0,6.645873265780849e-05,0.7999999999999998,0.3809523809523809,
Arpc3_T6<==>Ywhaz_B4,107.0,0.002099430695280819,0.7999999999999998,0.6309523809523809,
Arpc4_B4<==>Cox6c_T3,106.0,0.0029202985268531752,0.5999999999999999,0.3095238095238095,
Arpc4_B4<==>Hspa5_B4,,,,,insufficient data
Arpc4_B4<==>Pfn1_B4,89.0,0.06421604096619676,0.7999999999999998,0.6071428571428572,
Arpc4_M3<==>Atp2b1_M3,117.0,0.00020218879687387454,0.7999999999999998,0.3333333333333333,
Arpc4_M3<==>B2m_B1,,,,,insufficient data
Arpc4_M3<==>B2m_T4,,,,,insufficient data
Arpc4_M3<==>Bhlhe40_T3,,,,,insufficient data
Arpc4_M3<==>Bhlhe40_T4,,,,,insufficient data
Arpc4_M3<==>Cd3d_T4,107.0,0.002349036192469552,0.6999999999999998,0.4642857142857143,
Arpc4_M3<==>Cotl1_M0,121.0,6.517525636279647e-05,0.7999999999999998,0.5833333333333333,
Arpc4_M3<==>Cox6c_M0,111.0,0.0006701548207773941,0.7999999999999998,0.3452380952380952,
Arpc4_M3<==>Cox7a2_M0,119.0,7.915505674024381e-05,0.7999999999999998,0.2976190476190476,
Arpc4_M3<==>Cox7a2_T4,121.0,6.517525636279647e-05,0.7999999999999998,0.2619047619047619,
Arpc4_M3<==>Cox7b_T3,98.0,0.014632423698528935,0.5999999999999999,0.4523809523809523,
Arpc4_M3<==>Fcgr3_M0,,,,,insufficient data
Arpc4_M3<==>Hmgb2_M1,117.0,0.00016184512820884692,0.7999999999999998,0.4642857142857143,
Arpc4_M3<==>Lat_T4,97.0,0.017467152648491104,0.5999999999999999,0.4523809523809524,
Arpc4_M3<==>Ndufa7_T4,121.0,3.415962834828231e-05,0.7999999999999998,0.4404761904761904,
Arpc4_M3<==>Ppp1ca_M0,121.0,5.2818142526737694e-05,0.7999999999999998,0.3333333333333333,
Arpc4_M3<==>Rgs13_B4,31.0,0.0560341646254438,-0.7378647873726218,-0.5833333333333333,
Arpc4_M3<==>Sept3_M4,95.0,0.02320197695324096,0.7999999999999998,0.3809523809523809,
Arpc4_M3<==>Tuba1b_B4,121.0,5.3635433606434596e-05,0.7999999999999998,0.3333333333333333,
Arpc4_M3<==>Uqcc2_M4,92.0,0.039950628458062014,0.3999999999999999,0.369047619047619,
Arpc4_M4<==>H2-T23_T5,94.0,0.02884960982979982,0.6999999999999998,0.4761904761904761,
Arpc5_T1<==>Capza2_T4,121.0,6.113511520103547e-05,0.7999999999999998,0.3571428571428571,
Arpc5_T1<==>Kdm6b_M1,98.0,0.014351602930713907,0.6999999999999998,0.5357142857142858,
Arpc5_T1<==>Map2k3_M1,121.0,6.710770416007852e-05,0.7999999999999998,0.3809523809523809,
Arpc5_T1<==>Nfkb1_M1,93.0,0.034321816076201085,0.7999999999999998,0.6071428571428572,
Arpc5_T1<==>Pak2_T1,86.0,0.09912889422002334,0.5999999999999999,0.4285714285714286,
Arpc5_T1<==>Ppp4r2_M5,115.0,0.0003581239709059852,0.6999999999999998,0.369047619047619,
Arpc5_T1<==>Rab8b_M3,78.0,0.2613083927092279,0.6999999999999998,0.5595238095238095,
Arpc5_T1<==>Sars_B3,83.0,0.1476438474595919,0.5999999999999999,0.4285714285714286,
Arpc5_T1<==>Stxbp3_M3,86.0,0.09855133101369942,0.6999999999999998,0.5,
Arpc5_T1<==>Ubfd1_M4,65.0,0.7920076885135354,0.6999999999999998,0.6666666666666667,
Arpc5_T1<==>Uqcrh_T5,106.0,0.00283185148623657,0.7999999999999998,0.3928571428571428,
Arpc5l_B4<==>Syngr2_B4,55.0,0.7416082369140863,-0.3999999999999999,-0.4523809523809524,
Arpc5l_M4<==>Rpl31_T1,,,,,insufficient data
Arpc5l_M4<==>Rplp2_T1,95.0,0.024747298633288582,0.5999999999999999,0.3809523809523809,
Asah1_M0<==>C1qb_M0,,,,,insufficient data
Asah1_M0<==>C1qc_M0,,,,,insufficient data
Asah1_M0<==>Clec12a_M0,,,,,insufficient data
Asah1_M0<==>Cox6c_T3,121.0,5.3635433606434596e-05,0.7999999999999998,0.1547619047619047,
Asah1_M0<==>Creb5_O7,,,,,insufficient data
Asah1_M0<==>Ctsa_M0,,,,,insufficient data
Asah1_M0<==>Ctsb_M0,121.0,5.2818142526737694e-05,0.7999999999999998,0.3452380952380952,
Asah1_M0<==>Gnas_T4,,,,,insufficient data
Asah1_M0<==>Grn_M0,121.0,7.144538712230351e-05,0.8999999999999999,0.5792757213117756,
Asah1_M0<==>Hexb_M1,92.0,0.04006494016927406,0.6999999999999998,0.5595238095238095,
Asah1_M0<==>Hmgb1_M0,,,,,insufficient data
Asah1_M0<==>Igkc_M0,,,,,insufficient data
Asah1_M0<==>Igkc_M2,,,,,insufficient data
Asah1_M0<==>Lst1_M0,121.0,5.933681159022572e-05,0.7999999999999998,0.4047619047619047,
Asah1_M0<==>Nap1l1_M0,111.0,0.0007654483893906475,0.7999999999999998,0.5,
Asah1_M0<==>Napsa_M4,,,,,insufficient data
Asah1_M0<==>Ndufa6_B1,114.0,0.00031143598974207,0.7999999999999998,0.4404761904761904,
Asah1_M0<==>Psme1_B2,93.0,0.03427031346551523,0.5999999999999999,0.4761904761904761,
Asah1_M0<==>Rnf130_M0,114.0,0.0004328333800301168,0.7999999999999998,0.3809523809523809,
Asah1_M0<==>Selenoh_B4,,,,,insufficient data
Asah1_M0<==>Selenop_M0,121.0,5.3635433606434596e-05,0.7999999999999998,0.3452380952380952,
Asah1_M0<==>Tmem256_M0,69.0,0.5964428920347774,0.6999999999999998,0.7023809523809523,
Asah1_M0<==>Unc93b1_M0,121.0,4.444930970556727e-05,0.7999999999999998,0.4404761904761904,
Asah1_M0<==>mt-Nd4_B0,4.0,0.00016403738241217952,-0.7999999999999998,-0.5595238095238095,
Asah1_M3<==>Atp5g2_T1,104.0,0.004447377678871059,0.5999999999999999,0.2976190476190476,
Asah1_M3<==>Rps16_T5,,,,,insufficient data
Asah1_M5<==>Atp2b1_M3,121.0,3.454707803338654e-05,0.7999999999999998,0.3333333333333333,
Asah1_M5<==>Cd68_M5,120.0,7.130971978602931e-05,0.7999999999999998,0.5119047619047619,
Asah1_M5<==>Clk1_B5,,,,,insufficient data
Asah1_M5<==>Cox6b1_T4,,,,,insufficient data
Asah1_M5<==>Csf1r_M5,65.0,0.7854659079506646,0.7999999999999998,0.7976190476190477,
Asah1_M5<==>Ctsb_M5,121.0,3.435292509942419e-05,0.7999999999999998,0.6785714285714286,
Asah1_M5<==>Ctsc_M5,,,,,insufficient data
Asah1_M5<==>Glrx_M5,121.0,5.39100257511496e-05,0.7999999999999998,0.4523809523809524,
Asah1_M5<==>Grn_M5,121.0,5.3635433606434596e-05,0.7999999999999998,0.4523809523809524,
Asah1_M5<==>H2-Q6_B2,121.0,4.4686695865133594e-05,0.7999999999999998,0.2857142857142857,
Asah1_M5<==>H2-Q7_T4,121.0,6.0230793058289426e-05,0.7999999999999998,0.5,
Asah1_M5<==>Hif1a_M5,121.0,5.254786447071456e-05,0.7999999999999998,0.4166666666666666,
Asah1_M5<==>Igkv10-96_B4,,,,,insufficient data
Asah1_M5<==>Itgb1_M5,121.0,4.444930970556727e-05,0.7999999999999998,0.4404761904761904,
Asah1_M5<==>Lamp1_M5,,,,,insufficient data
Asah1_M5<==>Lamp2_M5,106.0,0.0026675546248897124,0.5999999999999999,0.5,
Asah1_M5<==>Lat_T0,,,,,insufficient data
Asah1_M5<==>Ly6e_T4,118.0,0.00015518137471996096,0.5999999999999999,0.3214285714285714,
Asah1_M5<==>Mpeg1_M5,113.0,0.00045874834711075657,0.7999999999999998,0.6785714285714286,
Asah1_M5<==>Ms4a6c_M5,112.0,0.000733673959842189,0.6999999999999998,0.3928571428571428,
Asah1_M5<==>Nap1l1_T3,121.0,4.492506677942165e-05,0.7999999999999998,0.4047619047619047,
Asah1_M5<==>Pld4_M5,112.0,0.0005172866100852512,0.7999999999999998,0.4761904761904761,
Asah1_M5<==>Ptprc_M5,,,,,insufficient data
Asah1_M5<==>Pycard_M5,,,,,insufficient data
Asah1_M5<==>Rnf149_M5,,,,,insufficient data
Asah1_M5<==>Rps13_M3,,,,,insufficient data
Asah1_M5<==>Rps15a_M3,,,,,insufficient data
Asah1_M5<==>Sirpa_M5,,,,,insufficient data
Asah1_M5<==>Stk17b_T4,,,,,insufficient data
Asah1_M5<==>Tapbp_M5,121.0,3.493796286718787e-05,0.7999999999999998,0.2738095238095238,
Asah1_M5<==>Tpt1_M3,0.0,5.2818142526737694e-05,-0.7999999999999998,-0.5357142857142858,
Asah1_M5<==>Uba52_M1,115.0,0.0003362905114620436,0.7999999999999998,0.4047619047619047,
Asah1_M5<==>Uba52_T4,121.0,4.444930970556727e-05,0.7999999999999998,0.369047619047619,
Asah1_M5<==>Unc93b1_M5,119.0,7.915505674024381e-05,0.7999999999999998,0.3571428571428571,
Asah1_M5<==>Vamp8_M5,,,,,insufficient data
Asap1_T6_3<==>H2-Ab1_B5,16.0,0.003712925186143215,-0.5999999999999999,-0.3928571428571428,
Asap1_T6_3<==>Hsp90b1_B0,,,,,insufficient data
Asap2_M4<==>Cd300c2_M0,,,,,insufficient data
Asf1b_T5<==>Rrm2_T5,91.0,0.047065514334087954,0.6999999999999998,0.5833333333333333,
Asf1b_T5<==>Tmpo_T5,110.0,0.001193039254581887,0.5999999999999999,0.3928571428571428,
Ass1_M3<==>Basp1_M3,80.0,0.20918250543294636,0.4999999999999999,0.4285714285714285,
Ass1_M3<==>Chd2_T2,121.0,5.3635433606434596e-05,0.7999999999999998,0.3571428571428571,
Ass1_M3<==>Chp1_M3,109.0,0.001539366037926926,0.5999999999999999,0.4047619047619047,
Ass1_M3<==>Eif5_T3,88.0,0.07374933218237809,0.7999999999999998,0.4761904761904762,
Ass1_M3<==>Ighg2b_B0,107.0,0.00251572461151732,-0.2290994448735805,-0.5238095238095238,
Ass1_M3<==>Ikbkb_M3,105.0,0.0033150079983851484,0.7999999999999998,0.5833333333333333,
Ass1_M3<==>Il7r_T4,99.0,0.011992948209792402,0.5999999999999999,0.4047619047619047,
Ass1_M3<==>Irf2bp2_M3,40.0,0.18707779861647833,-0.4999999999999999,-0.4642857142857143,
Ass1_M3<==>Reep5_T5,103.0,0.005476115899737413,0.6999999999999998,0.5476190476190477,
Ass1_M3<==>Rheb_B3,72.0,0.4675760859142907,0.3999999999999999,0.4285714285714285,
