Edge Name,U_statistic,p_value,infTLSwk3_median,infTLSwk6_median,note
Rpl37a_T2<==>mt-Atp6_B3,55.0,0.5822881581197533,-0.7999999999999998,-0.7999999999999998,
Rpl37a_T2<==>mt-Atp6_T0,102.0,0.002189384627195423,-0.7999999999999998,-1.0,
Rpl37a_T2<==>mt-Atp6_T3,55.0,0.5822881581197533,-0.7999999999999998,-0.7999999999999998,
Rpl37a_T2<==>mt-Atp6_T4,47.5,0.3550495784803166,-0.7999999999999998,-0.7999999999999998,
Rpl37a_T2<==>mt-Atp6_T5,19.5,0.0034333726440101352,-1.0,-0.7999999999999998,
Rpl37a_T2<==>mt-Co2_B3,85.0,0.05616293471420788,-0.7999999999999998,-0.7999999999999998,
Rpl37a_T2<==>mt-Co2_T5,43.5,0.22709767971214123,-0.8999999999999999,-0.7999999999999998,
Rpl37a_T2<==>mt-Co2_T6,64.0,0.8366640262593095,-0.6999999999999998,-0.6999999999999998,
Rpl37a_T2<==>mt-Co3_T5,14.0,0.0008257758341828794,-0.8999999999999999,-0.7999999999999998,
Rpl37a_T2<==>mt-Cytb_T2,35.0,0.02522886015905646,-0.7999999999999998,-0.7999999999999998,
Rpl39_B1<==>Rpl39_B2,99.0,0.0021976999385439383,1.0,0.7999999999999998,
Rpl39_B1<==>Rpl39_T2,18.0,0.0018167691470106872,0.6999999999999998,0.7999999999999998,
Rpl39_B1<==>Rpl6_B1,,,,,insufficient data
Rpl39_B1<==>Rpl6_B2,,,,,insufficient data
Rpl39_B1<==>Rpl6_T1,,,,,insufficient data
Rpl39_B1<==>Rpl6_T4,,,,,insufficient data
Rpl39_B1<==>Rps21_T2,,,,,insufficient data
Rpl39_B1<==>Rps27_B1,,,,,insufficient data
Rpl39_B1<==>Rps27_B3,,,,,insufficient data
Rpl39_B1<==>Rps27_T1,,,,,insufficient data
Rpl39_B1<==>Rps27_T2,,,,,insufficient data
Rpl39_B1<==>Rps28_T1,,,,,insufficient data
Rpl39_B1<==>Rps28_T2,,,,,insufficient data
Rpl39_B1<==>Rps29_T1,,,,,insufficient data
Rpl39_B1<==>Rps29_T2,,,,,insufficient data
Rpl39_B1<==>Rps29_T6_2,,,,,insufficient data
Rpl39_B1<==>Tnfaip2_M0,,,,,insufficient data
Rpl39_B1<==>mt-Atp6_B3,54.0,0.5092187827135088,-0.7999999999999998,-0.7999999999999998,
Rpl39_B1<==>mt-Atp6_T4,60.5,1.0,-0.7999999999999998,-0.7999999999999998,
Rpl39_B1<==>mt-Co2_B3,71.0,0.3291688161396652,-0.7999999999999998,-0.7999999999999998,
Rpl39_B2<==>Rpl39_B5,45.5,0.28023013334071833,0.7999999999999998,0.8999999999999999,
Rpl39_B2<==>Rpl39_T2,26.5,0.015508481337235733,0.5999999999999999,0.7999999999999998,
Rpl39_B2<==>Rpl6_B1,,,,,insufficient data
Rpl39_B2<==>Rpl6_B2,,,,,insufficient data
Rpl39_B2<==>Rpl6_T1,,,,,insufficient data
Rpl39_B2<==>Rpl6_T2,,,,,insufficient data
Rpl39_B2<==>Rps21_T2,,,,,insufficient data
Rpl39_B2<==>Rps27_B1,,,,,insufficient data
Rpl39_B2<==>Rps27_B2,,,,,insufficient data
Rpl39_B2<==>Rps27_B3,,,,,insufficient data
Rpl39_B2<==>Rps27_T1,,,,,insufficient data
Rpl39_B2<==>Rps27_T2,,,,,insufficient data
Rpl39_B2<==>Rps27_T6_2,,,,,insufficient data
Rpl39_B2<==>Rps28_T1,,,,,insufficient data
Rpl39_B2<==>Rps28_T2,,,,,insufficient data
Rpl39_B2<==>Rps29_T1,,,,,insufficient data
Rpl39_B2<==>Rps29_T2,,,,,insufficient data
Rpl39_B2<==>Rps29_T6_2,,,,,insufficient data
Rpl39_B2<==>Rsrc2_T4,,,,,insufficient data
Rpl39_B2<==>Sec61g_T5,,,,,insufficient data
Rpl39_B2<==>Shtn1_M4,,,,,insufficient data
Rpl39_B2<==>mt-Atp6_B3,66.0,0.36330214088689794,-0.7999999999999998,-0.7999999999999998,
Rpl39_B2<==>mt-Atp6_T5,6.0,6.116880822354752e-05,-1.0,-0.7999999999999998,
Rpl39_B2<==>mt-Co2_B3,107.5,0.000733206028373542,-0.7999999999999998,-1.0,
Rpl39_B5<==>Rpl39_T2,61.0,1.0,0.7999999999999998,0.7999999999999998,
Rpl39_B5<==>Rpl6_B1,,,,,insufficient data
Rpl39_B5<==>Rpl6_B2,,,,,insufficient data
Rpl39_B5<==>Rpl6_T5,,,,,insufficient data
Rpl39_B5<==>Rps21_T2,,,,,insufficient data
Rpl39_B5<==>Rps26_T5,,,,,insufficient data
Rpl39_B5<==>Rps27_B3,,,,,insufficient data
Rpl39_B5<==>Rps27_T1,,,,,insufficient data
Rpl39_B5<==>Rps27_T2,,,,,insufficient data
Rpl39_B5<==>Rps27_T6_2,,,,,insufficient data
Rpl39_B5<==>Rps29_T1,,,,,insufficient data
Rpl39_B5<==>Rps29_T2,,,,,insufficient data
Rpl39_B5<==>Rsrc2_T4,,,,,insufficient data
Rpl39_B5<==>Sec61g_T5,,,,,insufficient data
Rpl39_B5<==>Uqcr11_M0,,,,,insufficient data
Rpl39_B5<==>mt-Atp6_T5,65.5,0.6866142778663369,-0.7999999999999998,-0.7999999999999998,
Rpl39_M5<==>Rpl41_M5,,,,,insufficient data
Rpl39_M5<==>Rps21_M5,,,,,insufficient data
Rpl39_M5<==>Snrpf_M5,,,,,insufficient data
Rpl39_M5<==>Snrpg_T2,,,,,insufficient data
Rpl39_T2<==>Rpl6_B1,,,,,insufficient data
Rpl39_T2<==>Rpl6_B2,,,,,insufficient data
Rpl39_T2<==>Rpl8_B5,,,,,insufficient data
Rpl39_T2<==>Rps21_T2,,,,,insufficient data
Rpl39_T2<==>Rps27_B1,,,,,insufficient data
Rpl39_T2<==>Rps27_B2,,,,,insufficient data
Rpl39_T2<==>Rps27_B3,,,,,insufficient data
Rpl39_T2<==>Rps27_T1,,,,,insufficient data
Rpl39_T2<==>Rps27_T2,,,,,insufficient data
Rpl39_T2<==>Rps28_T1,,,,,insufficient data
Rpl39_T2<==>Rps28_T2,,,,,insufficient data
Rpl39_T2<==>Rps29_T1,,,,,insufficient data
Rpl39_T2<==>Rps29_T2,,,,,insufficient data
Rpl39_T2<==>Rps29_T6_2,,,,,insufficient data
Rpl39_T2<==>Shtn1_M4,,,,,insufficient data
Rpl39_T2<==>mt-Atp6_B3,21.0,0.003946577791653254,-0.7999999999999998,-0.7999999999999998,
Rpl39_T2<==>mt-Atp6_T0,55.0,0.6541196696780593,-0.7999999999999998,-0.7999999999999998,
Rpl39_T2<==>mt-Atp6_T5,82.5,0.12275171048029003,-0.5999999999999999,-0.7999999999999998,
Rpl39_T2<==>mt-Co2_B3,48.0,0.31429115779194006,-0.7999999999999998,-0.7999999999999998,
Rpl39_T2<==>mt-Co2_T5,70.5,0.46791417946806035,-0.7999999999999998,-0.7999999999999998,
Rpl39_T4<==>Rpl6_B1,,,,,insufficient data
Rpl39_T4<==>Rpl6_T4,,,,,insufficient data
Rpl39_T4<==>Tln1_M0,,,,,insufficient data
Rpl3_B3<==>Rps13_B3,,,,,insufficient data
Rpl3_M1<==>Rpl4_M1,,,,,insufficient data
Rpl3_T2<==>Rps14_T2,75.0,0.300805361696988,0.7999999999999998,0.7999999999999998,
Rpl3_T5<==>Rps10_T5,121.0,3.0469512101512643e-05,1.0,0.5999999999999999,
Rpl3_T5<==>Rps14_T5,21.0,0.005562302364019326,0.7999999999999998,0.8999999999999999,
Rpl3_T5<==>Rps18_T5,116.5,0.00011993846840703091,1.0,0.7999999999999998,
Rpl3_T5<==>Rps27a_T5,,,,,insufficient data
Rpl3_T5<==>Rps7_T5,,,,,insufficient data
Rpl3_T5<==>Rps9_T5,,,,,insufficient data
Rpl3_T5<==>Sec62_T5,,,,,insufficient data
Rpl41_B3<==>Rps27_B1,,,,,insufficient data
Rpl41_B3<==>Rps27_B3,,,,,insufficient data
Rpl41_B3<==>Rps28_T1,45.5,0.24541839678296617,0.7999999999999998,0.7999999999999998,
Rpl41_B3<==>mt-Atp6_B2,84.5,0.060840685604587566,-0.7999999999999998,-0.7999999999999998,
Rpl41_B3<==>mt-Cytb_B2,76.5,0.21723856971275934,-0.7999999999999998,-0.7999999999999998,
Rpl41_M0<==>Rps20_T3,,,,,insufficient data
Rpl41_M0<==>Rps26_M0,65.0,0.7742346561180014,1.0,0.8999999999999999,
Rpl41_M0<==>Rps7_T5,86.0,0.025075847097207567,-0.7999999999999998,-0.7999999999999998,
Rpl41_M3<==>Rplp1_B5,,,,,insufficient data
Rpl41_M3<==>Taldo1_M0,,,,,insufficient data
Rpl41_M5<==>Rps21_M5,,,,,insufficient data
Rpl41_M5<==>Sec62_B1,,,,,insufficient data
Rpl41_M5<==>Snrpf_M5,,,,,insufficient data
Rpl4_B1<==>Rps11_B1,,,,,insufficient data
Rpl4_B2<==>Rps23_B2,4.0,0.00010251148675190518,0.7999999999999998,1.0,
Rpl4_B2<==>Rps4x_T2,26.0,0.014033472067896263,0.7999999999999998,0.7999999999999998,
Rpl4_M1<==>Ssr4_M1,55.0,0.5810872693281479,0.7999999999999998,0.7999999999999998,
Rpl4_M3<==>Rpl5_M3,,,,,insufficient data
Rpl4_T2<==>Vasp_M0,,,,,insufficient data
Rpl4_T3<==>Rps4x_T2,85.0,0.031505969358374054,0.7999999999999998,0.7999999999999998,
Rpl4_T5<==>Rps10_T5,69.0,0.47391620246445465,0.7999999999999998,0.7999999999999998,
Rpl4_T5<==>Rps11_T5,,,,,insufficient data
Rpl4_T5<==>Rps18_T5,65.5,0.6202940153491607,0.7999999999999998,0.7999999999999998,
Rpl4_T5<==>Rps3_T5,,,,,insufficient data
Rpl5_B1<==>Rps11_B1,81.5,0.15735211956473472,0.7999999999999998,0.6999999999999998,
Rpl5_B1<==>Rps14_T2,60.5,1.0,0.6999999999999998,0.7999999999999998,
Rpl5_B1<==>Rps4x_B1,91.0,0.026769952846369516,0.7999999999999998,0.7999999999999998,
Rpl5_B2<==>Rps23_B2,93.5,0.0062790133380202255,0.7999999999999998,0.6999999999999998,
Rpl5_B2<==>Rps4x_B2,98.5,0.004209454587211787,0.7999999999999998,0.6999999999999998,
Rpl5_B3<==>Rps14_B3,55.0,0.5810872693281479,0.7999999999999998,0.7999999999999998,
Rpl5_B3<==>Rps15_B3,66.0,0.6541196696780593,0.7999999999999998,0.7999999999999998,
Rpl5_B3<==>Rps24_B3,65.0,0.7202977744905952,0.7999999999999998,0.7999999999999998,
Rpl5_B3<==>Rps7_B3,26.0,0.013967964093979521,0.7999999999999998,0.8999999999999999,
Rpl5_B3<==>Tpt1_B3,49.5,0.16658277345438754,0.7999999999999998,0.7999999999999998,
Rpl5_M3<==>Selenok_M2,59.5,0.9695946133476083,-0.7999999999999998,-0.7999999999999998,
Rpl5_T5<==>Rpl9_T5,,,,,insufficient data
Rpl5_T5<==>Rps11_B1,81.0,0.05084368676505376,0.7999999999999998,0.7999999999999998,
Rpl5_T5<==>Rps18_T5,101.0,0.0030815339738252175,0.8999999999999999,0.7999999999999998,
Rpl5_T5<==>Rps27a_T5,101.0,0.0029869430386030797,0.8999999999999999,0.7999999999999998,
Rpl5_T5<==>Rps4x_B1,60.0,1.0,0.7999999999999998,0.7999999999999998,
Rpl5_T5<==>Tiparp_M3,,,,,insufficient data
Rpl5_T5<==>mt-Nd4l_M3,33.0,0.03174553195562432,-0.7999999999999998,-0.5999999999999999,
Rpl5_T5<==>mt-Nd4l_T4,37.0,0.09463768820734911,-0.7999999999999998,-0.6999999999999998,
Rpl6_B1<==>Rpl6_B2,2.0,6.518131545661382e-05,0.6999999999999998,1.0,
Rpl6_B1<==>Rpl6_T1,13.0,0.0007052632543947224,0.5999999999999999,0.7999999999999998,
Rpl6_B1<==>Rpl6_T4,0.0,4.2585342158498576e-05,0.5999999999999999,1.0,
Rpl6_B1<==>Rpl6_T5,73.0,0.39517163626481866,0.6999999999999998,0.5999999999999999,
Rpl6_B1<==>Rps21_T2,,,,,insufficient data
Rpl6_B1<==>Rps27_B1,,,,,insufficient data
Rpl6_B1<==>Rps27_B2,,,,,insufficient data
Rpl6_B1<==>Rps27_B3,,,,,insufficient data
Rpl6_B1<==>Rps27_T1,,,,,insufficient data
Rpl6_B1<==>Rps27_T2,,,,,insufficient data
Rpl6_B1<==>Rps28_T1,4.5,5.308413271145676e-05,0.7999999999999998,1.0,
Rpl6_B1<==>Rps28_T2,14.0,0.000994709520994165,0.7999999999999998,1.0,
Rpl6_B1<==>Rps29_T1,20.5,0.0031655089598943073,0.7999999999999998,0.8999999999999999,
Rpl6_B1<==>Rps29_T2,5.0,0.0001592752919648234,0.6999999999999998,1.0,
Rpl6_B1<==>Rps29_T6_2,17.5,0.0016069301936437737,0.7999999999999998,1.0,
Rpl6_B1<==>Shtn1_M4,74.5,0.32556031105048855,0.7999999999999998,0.6999999999999998,
Rpl6_B1<==>Tnfaip2_M0,36.0,0.08965737757994502,0.5999999999999999,0.7999999999999998,
Rpl6_B1<==>mt-Atp6_B3,89.5,0.017006358401612916,-0.7999999999999998,-0.7999999999999998,
Rpl6_B1<==>mt-Atp6_B5,80.5,0.05691320484612606,-0.7999999999999998,-0.7999999999999998,
Rpl6_B1<==>mt-Atp6_T3,78.0,0.23652072746215547,-0.5999999999999999,-0.6999999999999998,
Rpl6_B1<==>mt-Co2_B3,111.0,0.0006090041512036876,-0.6999999999999998,-0.8999999999999999,
Rpl6_B1<==>mt-Cytb_T2,85.0,0.056469029077279805,-0.7999999999999998,-0.7999999999999998,
Rpl6_B2<==>Rpl6_T1,54.5,0.6226659231205216,0.7999999999999998,0.7999999999999998,
Rpl6_B2<==>Rpl6_T4,36.5,0.06950493358314665,0.7999999999999998,0.8999999999999999,
Rpl6_B2<==>Rps21_T2,,,,,insufficient data
Rpl6_B2<==>Rps27_B1,,,,,insufficient data
Rpl6_B2<==>Rps27_B2,,,,,insufficient data
Rpl6_B2<==>Rps27_B3,,,,,insufficient data
Rpl6_B2<==>Rps27_T1,,,,,insufficient data
Rpl6_B2<==>Rps27_T2,,,,,insufficient data
Rpl6_B2<==>Rps27_T6_2,,,,,insufficient data
Rpl6_B2<==>Rps28_T1,37.5,0.10404277119880558,0.8999999999999999,1.0,
Rpl6_B2<==>Rps28_T2,13.5,0.0007086287809125638,0.7999999999999998,1.0,
Rpl6_B2<==>Rps29_T1,88.5,0.05496868278266117,1.0,0.7999999999999998,
Rpl6_B2<==>Rps29_T2,50.5,0.4479800369317226,1.0,1.0,
Rpl6_B2<==>Rps29_T6_2,6.5,9.246031807758324e-05,0.7999999999999998,1.0,
Rpl6_B2<==>Rsrc2_T4,75.0,0.2646703782907488,0.7999999999999998,0.7999999999999998,
Rpl6_B2<==>mt-Atp6_B3,55.5,0.6866142778663369,-0.7999999999999998,-0.7999999999999998,
Rpl6_B2<==>mt-Atp6_T5,46.0,0.2620766542461115,-0.7999999999999998,-0.7999999999999998,
Rpl6_B2<==>mt-Co2_B3,104.5,0.0007079791172893018,-0.7999999999999998,-1.0,
Rpl6_B2<==>mt-Co2_T5,117.0,9.020496050272752e-05,-0.7999999999999998,-1.0,
Rpl6_B5<==>Rps13_B2,45.0,0.2784941578487308,-0.7999999999999998,-0.7999999999999998,
Rpl6_M3<==>Rps2_B1,56.0,0.6599107373913067,-0.7999999999999998,-0.7999999999999998,
Rpl6_M3<==>Rps2_M4,27.5,0.006303156831211326,-0.7999999999999998,-0.6999999999999998,
Rpl6_M3<==>Rps2_T6,38.5,0.10003965339692099,-0.7999999999999998,-0.6999999999999998,
Rpl6_M3<==>Rps3a1_B5,,,,,insufficient data
Rpl6_T1<==>Rpl6_T4,82.0,0.12064743759397002,0.7999999999999998,0.7999999999999998,
Rpl6_T1<==>Rps27_B1,,,,,insufficient data
Rpl6_T1<==>Rps27_B2,,,,,insufficient data
Rpl6_T1<==>Rps27_B3,,,,,insufficient data
Rpl6_T1<==>Rps27_T1,,,,,insufficient data
Rpl6_T1<==>Rps27_T2,,,,,insufficient data
Rpl6_T1<==>Rps28_T1,31.0,0.020859749571286564,0.6999999999999998,0.7999999999999998,
Rpl6_T1<==>Rps29_T1,70.0,0.3786379026593537,0.7999999999999998,0.7999999999999998,
Rpl6_T1<==>Rps29_T2,30.0,0.011998814237510019,0.7999999999999998,0.7999999999999998,
Rpl6_T1<==>mt-Atp6_T2,31.0,0.021019290199651357,-0.7999999999999998,-0.6999999999999998,
Rpl6_T1<==>mt-Atp6_T5,56.0,0.6599107373913067,-0.7999999999999998,-0.7999999999999998,
Rpl6_T1<==>mt-Co2_T2,74.0,0.27455552820084306,-0.7999999999999998,-0.7999999999999998,
Rpl6_T1<==>mt-Cytb_T2,13.5,0.0008271795611739897,-0.7999999999999998,-0.6999999999999998,
Rpl6_T2<==>Rpl6_T4,80.0,0.14610669996183653,0.7999999999999998,0.7999999999999998,
Rpl6_T2<==>mt-Nd4_T3,41.0,0.1606937560879097,-0.7999999999999998,-0.7999999999999998,
Rpl6_T4<==>Rps27_B1,,,,,insufficient data
Rpl6_T4<==>Rps27_T1,,,,,insufficient data
Rpl6_T4<==>Rps27_T2,,,,,insufficient data
Rpl6_T4<==>Rps28_T1,15.0,0.0007838484763938817,0.7999999999999998,1.0,
Rpl6_T4<==>Rps28_T2,6.0,0.0002606489101053885,0.6999999999999998,0.8999999999999999,
Rpl6_T4<==>Rps29_T1,44.0,0.07814670674454172,0.7999999999999998,0.7999999999999998,
Rpl6_T4<==>Rps29_T2,39.5,0.15149150883170195,0.7999999999999998,0.8999999999999999,
Rpl6_T4<==>Rps29_T6_2,17.5,0.0022359780937425454,0.6999999999999998,0.7999999999999998,
Rpl6_T4<==>Tln1_M0,,,,,insufficient data
Rpl6_T4<==>mt-Atp6_B5,36.0,0.03186385749883751,-0.7999999999999998,-0.7999999999999998,
Rpl6_T5<==>Rps21_T2,,,,,insufficient data
Rpl6_T5<==>Rps27_B1,,,,,insufficient data
Rpl6_T5<==>Rps27_B3,,,,,insufficient data
Rpl6_T5<==>Rps27_T1,,,,,insufficient data
Rpl6_T5<==>Rps27_T2,,,,,insufficient data
Rpl6_T5<==>Rps28_T1,103.0,0.00159042714861397,0.7999999999999998,0.5999999999999999,
Rpl6_T5<==>Rps28_T2,99.0,0.008617435818963286,0.7999999999999998,0.5999999999999999,
Rpl6_T5<==>Rps29_T1,111.0,0.0003063217383438731,0.7999999999999998,0.6999999999999998,
Rpl6_T5<==>Rps29_T2,106.0,0.0008371407090563644,0.7999999999999998,0.5999999999999999,
Rpl6_T5<==>Rps29_T6_2,97.5,0.01119007101530866,0.6999999999999998,0.5999999999999999,
Rpl6_T5<==>Rps2_B1,90.5,0.02446524966965192,-0.7999999999999998,-0.7999999999999998,
Rpl6_T5<==>Rps2_B3,11.0,0.00025655038305572936,-0.7999999999999998,-0.5999999999999999,
Rpl6_T5<==>mt-Atp6_B3,19.5,0.0054112777497676255,-0.7999999999999998,-0.5999999999999999,
Rpl6_T5<==>mt-Atp6_T5,36.0,0.03177427183357332,-0.7999999999999998,-0.7999999999999998,
Rpl6_T5<==>mt-Cytb_B3,72.0,0.35631799996818614,-0.7999999999999998,-0.7999999999999998,
Rpl6_T5<==>mt-Cytb_T2,55.0,0.5822881581197533,-0.7999999999999998,-0.7999999999999998,
Rpl7_M4<==>Rpl9_M4,7.5,0.0003667035190419309,0.6999999999999998,0.8999999999999999,
Rpl7_M4<==>Rps16_M4,22.0,0.002465292335127074,0.6999999999999998,0.7999999999999998,
Rpl7_M4<==>Rps27a_M4,76.5,0.23122505895216738,0.7999999999999998,0.7999999999999998,
Rpl7_T2<==>Rps3_T2,84.0,0.11038739114258016,0.7999999999999998,0.6999999999999998,
Rpl7_T5<==>Rps10_T5,48.0,0.31429115779194006,0.7999999999999998,0.7999999999999998,
Rpl7_T5<==>Rps20_T5,86.0,0.0453029017307576,0.7999999999999998,0.7999999999999998,
Rpl7_T5<==>Rps3_T5,90.0,0.02670280153314709,0.7999999999999998,0.7999999999999998,
Rpl7_T5<==>Rps9_T5,105.0,0.0015459318672424898,0.7999999999999998,0.5999999999999999,
Rpl7a_T2<==>Rpl9_T2,80.0,0.11110571315982211,0.7999999999999998,0.7999999999999998,
Rpl7a_T2<==>Rps10_T2,38.0,0.07938560893682259,0.7999999999999998,0.7999999999999998,
Rpl7a_T2<==>Rps14_T2,73.5,0.2952188949140422,0.7999999999999998,0.7999999999999998,
Rpl8_B1<==>Scara5_O7,,,,,insufficient data
Rpl8_T5<==>Rps11_T5,,,,,insufficient data
Rpl8_T5<==>Rps18_T5,100.0,0.004011452296763451,0.7999999999999998,0.7999999999999998,
Rpl8_T5<==>Rps23_T5,,,,,insufficient data
Rpl8_T5<==>Rps27a_T5,,,,,insufficient data
Rpl8_T5<==>Rps3_T5,,,,,insufficient data
Rpl8_T5<==>Rps4x_T5,103.0,0.002536555704225317,0.7999999999999998,0.7999999999999998,
Rpl8_T5<==>Rps6_T5,,,,,insufficient data
Rpl8_T5<==>Rpsa_T5,,,,,insufficient data
Rpl8_T5<==>Txn1_M0,,,,,insufficient data
Rpl9_M3<==>Rps19_M3,75.5,0.27918022305209944,0.7999999999999998,0.7999999999999998,
Rpl9_M3<==>Rpsa_M5,80.5,0.10248656374933145,0.7999999999999998,0.7999999999999998,
Rpl9_M3<==>Tma7_T4,82.0,0.07824641470841127,-0.7999999999999998,-0.7999999999999998,
Rpl9_M3<==>Tmed5_M0,32.0,0.01904236465378461,-0.7999999999999998,-0.7999999999999998,
Rpl9_M4<==>Rps10_M4,91.0,0.011881423025335836,0.7999999999999998,0.7999999999999998,
Rpl9_M4<==>Rps14_M4,91.5,0.02771589697741883,1.0,0.7999999999999998,
Rpl9_M4<==>Rps16_M4,90.0,0.03827178157293687,0.8999999999999999,0.7999999999999998,
Rpl9_M4<==>Rps18_M4,58.5,0.9081917665420056,0.7999999999999998,0.7999999999999998,
Rpl9_M4<==>Rps24_M4,109.0,0.0007363429997472419,0.7999999999999998,0.6999999999999998,
Rpl9_T2<==>Rps14_T2,73.5,0.3389719581436904,0.7999999999999998,0.7999999999999998,
Rpl9_T2<==>Rps19_T2,75.0,0.2646703782907488,0.7999999999999998,0.7999999999999998,
Rpl9_T2<==>Srsf10_M3,,,,,insufficient data
Rpl9_T4<==>Rps2_T4,77.0,0.07814670674454172,0.7999999999999998,0.7999999999999998,
Rpl9_T4<==>Tgm2_M2,,,,,insufficient data
Rpl9_T5<==>Rps11_B1,81.0,0.05084368676505376,0.7999999999999998,0.7999999999999998,
Rpl9_T5<==>Rps18_T5,16.5,0.0008249947860072708,0.7999999999999998,0.8999999999999999,
Rpl9_T5<==>Rps27a_T5,94.0,0.01838776707017356,0.8999999999999999,0.7999999999999998,
Rpl9_T5<==>Rps3_T5,77.0,0.07814670674454172,0.7999999999999998,0.7999999999999998,
Rpl9_T5<==>Rps4x_B1,50.5,0.35332561730376777,0.7999999999999998,0.7999999999999998,
Rpl9_T5<==>Rps7_T5,72.0,0.2819025817283859,0.7999999999999998,0.7999999999999998,
Rpl9_T5<==>Rps9_T5,115.5,3.39413341638212e-05,1.0,0.7999999999999998,
Rpl9_T5<==>Rpsa_B1,50.0,0.4400602738201196,0.7999999999999998,0.7999999999999998,
Rplp0_B1<==>Rps15_B1,88.0,0.03061990516215602,0.7999999999999998,0.6999999999999998,
Rplp0_B1<==>Scand1_M0,,,,,insufficient data
Rplp0_B1<==>Sod2_M5,14.0,0.0011462948234731995,0.6999999999999998,0.7999999999999998,
Rplp0_B1<==>Xist_B3,38.5,0.03567889632747701,0.7999999999999998,0.7999999999999998,
Rplp0_B1<==>mt-Nd4l_B1,115.5,7.477688798656064e-05,-0.5999999999999999,-0.7999999999999998,
Rplp0_B1<==>mt-Nd4l_B2,47.5,0.35087216475578553,-0.7999999999999998,-0.7999999999999998,
Rplp0_B1<==>mt-Nd4l_M3,70.0,0.49116131341326785,-0.7999999999999998,-0.7999999999999998,
Rplp0_M3<==>Tbca_M0,35.0,0.025075847097207567,-0.7999999999999998,-0.7999999999999998,
Rplp0_T2<==>Rps10_T2,58.0,0.8736565552928253,0.7999999999999998,0.7999999999999998,
Rplp0_T2<==>Rps15_B1,30.0,0.011920493692415591,0.7999999999999998,0.7999999999999998,
Rplp0_T2<==>Scand1_M0,,,,,insufficient data
Rplp0_T2<==>Smagp_B4,77.0,0.24542788785456415,0.7999999999999998,0.6999999999999998,
Rplp0_T5<==>Rps10_T5,104.5,0.0008760673207845749,0.7999999999999998,0.6999999999999998,
Rplp0_T5<==>Rps15_T5,74.5,0.29707311974671347,0.7999999999999998,0.7999999999999998,
Rplp0_T5<==>Rps3_T5,68.0,0.531132616516554,0.7999999999999998,0.7999999999999998,
Rplp0_T5<==>Scand1_M3,,,,,insufficient data
Rplp1_B1<==>Scand1_B1,,,,,insufficient data
Rplp1_B1<==>Selenow_M4,,,,,insufficient data
Rplp1_B1<==>Xist_B3,71.0,0.4574367299405304,0.7999999999999998,0.7999999999999998,
Rplp1_B1<==>mt-Nd4l_M3,60.5,1.0,-0.7999999999999998,-0.7999999999999998,
Rplp1_B2<==>Rplp1_T1,60.5,1.0,0.8999999999999999,0.8999999999999999,
Rplp1_B2<==>Rps8_M3,,,,,insufficient data
Rplp1_B2<==>Sirpa_M0,,,,,insufficient data
Rplp1_B2<==>Sumo2_T4,113.5,0.00038503962593131063,0.8999999999999999,0.5999999999999999,
Rplp1_B2<==>Zfp36l1_T1,103.5,0.0022514605607300373,0.7999999999999998,0.5999999999999999,
Rplp1_B3<==>Rps15_B3,51.5,0.539286964238209,0.7999999999999998,0.7999999999999998,
Rplp1_T1<==>Rps15a_M3,,,,,insufficient data
Rplp1_T2<==>Rps10_T2,112.0,0.0004226275683929609,0.7999999999999998,0.5999999999999999,
Rplp1_T2<==>Rps15_T2,64.0,0.8350469060497279,0.7999999999999998,0.5999999999999999,
Rplp1_T5<==>Selenow_M4,,,,,insufficient data
Rplp2_T1<==>Rps25_T3,85.0,0.03177427183357332,0.7999999999999998,0.7999999999999998,
Rps10_M4<==>Rps12_M4,,,,,insufficient data
Rps10_T5<==>Rps11_T5,,,,,insufficient data
Rps10_T5<==>Rps16_T5,,,,,insufficient data
Rps10_T5<==>Rps18_T5,121.0,4.122776781147146e-05,1.0,0.6999999999999998,
Rps10_T5<==>Rps3_T5,,,,,insufficient data
Rps10_T5<==>Rps7_T5,,,,,insufficient data
Rps10_T5<==>Scand1_B3,,,,,insufficient data
Rps10_T5<==>Txn1_M0,,,,,insufficient data
Rps10_T5<==>Vdac2_M0,,,,,insufficient data
Rps11_B1<==>Rps4x_B1,35.0,0.02461876138081516,0.7999999999999998,0.7999999999999998,
Rps11_B1<==>Rps7_B1,55.0,0.36330214088689794,0.7999999999999998,0.7999999999999998,
Rps11_B1<==>Rpsa_B1,60.5,1.0,0.7999999999999998,0.7999999999999998,
Rps11_B1<==>Sec62_B1,,,,,insufficient data
Rps11_B1<==>Tmem234_M3,,,,,insufficient data
Rps11_B1<==>mt-Atp8_B3,65.0,0.7202977744905952,-0.7999999999999998,-0.7999999999999998,
Rps11_B1<==>mt-Co2_M0,62.0,0.9332637047085871,0.7999999999999998,0.7999999999999998,
Rps11_B1<==>mt-Nd4l_B3,97.0,0.006042809191247303,-0.7999999999999998,-0.7999999999999998,
Rps11_B1<==>mt-Nd5_B2,28.0,0.010885319159978625,-0.7999999999999998,-0.7999999999999998,
Rps11_B2<==>Rps23_B2,80.5,0.05691320484612606,0.7999999999999998,0.7999999999999998,
Rps11_B4<==>Rps15_B1,40.0,0.05084368676505376,0.7999999999999998,0.7999999999999998,
Rps11_M3<==>Rps20_M3,,,,,insufficient data
