"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"M_7","T_8","App","Sorl1",0.00197858067919617,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","T_8","App","Sorl1",0.00801088179983103,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","T_8","App","Sorl1",0.00356647336805237,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","T_8","App","Sorl1",0.0153253475825414,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","T_8","App","Sorl1",0.0135535836229198,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","T_8","App","Sorl1",0.0198208068054489,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","T_8","App","Sorl1",0.0139788636961523,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","T_8","App","Sorl1",0.0118783694625122,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","T_8","App","Sorl1",0.0131097610638281,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","T_8","App","Sorl1",0.0071982953232622,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","T_3","App","Sorl1",0.0115151618282437,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","T_3","App","Sorl1",0.00386921915979659,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","T_3","App","Sorl1",0.00885810703384698,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_7","T_3","App","Sorl1",0.00170115049171052,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","T_3","App","Sorl1",0.00689346410386951,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","T_3","App","Sorl1",0.00306707823654067,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","T_3","App","Sorl1",0.0132012311777635,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","T_3","App","Sorl1",0.0116721254634419,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","T_3","App","Sorl1",0.0170844235336483,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","T_3","App","Sorl1",0.0120390902385317,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","T_3","App","Sorl1",0.0102270473671278,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","T_3","App","Sorl1",0.0112892076220534,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","T_3","App","Sorl1",0.00619351558819152,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","T_5","App","Sorl1",0.00712782802467486,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","T_5","App","Sorl1",0.00238798986506547,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","T_5","App","Sorl1",0.00547751452826683,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","T_5","App","Sorl1",0.00425943230456165,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","T_5","App","Sorl1",0.00189234424593507,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","T_5","App","Sorl1",0.00817681056538153,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","T_5","App","Sorl1",0.00722542487841651,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","T_5","App","Sorl1",0.0105979232565133,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","T_5","App","Sorl1",0.00745364233445593,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","T_5","App","Sorl1",0.00632735006675364,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","T_5","App","Sorl1",0.00698735494577838,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","T_5","App","Sorl1",0.00382590773525176,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","T_0","App","Sorl1",0.0122304346407189,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","T_0","App","Sorl1",0.00411153402840771,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","T_0","App","Sorl1",0.00940990606755804,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_7","T_0","App","Sorl1",0.00180793367911996,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","T_0","App","Sorl1",0.00732378374237446,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","T_0","App","Sorl1",0.0032593223577966,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","T_0","App","Sorl1",0.0140197500241791,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","T_0","App","Sorl1",0.0123970259104963,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","T_0","App","Sorl1",0.0181392869812412,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","T_0","App","Sorl1",0.0127864862790038,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","T_0","App","Sorl1",0.0108631873078238,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","T_0","App","Sorl1",0.0119906153740497,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","T_0","App","Sorl1",0.00658043095367588,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","M_1","App","Sorl1",0.010230958810911,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","M_1","App","Sorl1",0.0034347501103232,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","M_1","App","Sorl1",0.00786786760717942,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_7","M_1","App","Sorl1",0.00150976177378884,0.03,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","M_1","App","Sorl1",0.00612149380425506,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","M_1","App","Sorl1",0.00272243427108329,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","M_1","App","Sorl1",0.011731224575893,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","M_1","App","Sorl1",0.0103706010753966,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","M_1","App","Sorl1",0.0151886644614582,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","M_1","App","Sorl1",0.0106970895728571,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","M_1","App","Sorl1",0.00908517814606007,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","M_1","App","Sorl1",0.0100299479596418,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","M_1","App","Sorl1",0.00549949553768516,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","M_2","App","Sorl1",0.0505518943436398,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","M_2","App","Sorl1",0.017443383259149,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","M_2","App","Sorl1",0.0392449634875268,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_7","M_2","App","Sorl1",0.00772821111745582,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","M_2","App","Sorl1",0.0307498995870788,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","M_2","App","Sorl1",0.0138663092522858,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","M_2","App","Sorl1",0.057620601773373,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","M_2","App","Sorl1",0.0512134005680555,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","M_2","App","Sorl1",0.0735954492222195,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","M_2","App","Sorl1",0.0527571599679961,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","M_2","App","Sorl1",0.0450962523841631,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","M_2","App","Sorl1",0.0495983833365173,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","M_2","App","Sorl1",0.0276951691104375,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","M_5","App","Sorl1",0.021433977792691,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","M_5","App","Sorl1",0.00725035581754429,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","M_5","App","Sorl1",0.0165264803811619,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_7","M_5","App","Sorl1",0.00319378379483119,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","M_5","App","Sorl1",0.0128831731689088,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","M_5","App","Sorl1",0.00575130707272091,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","M_5","App","Sorl1",0.024536326889735,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","M_5","App","Sorl1",0.0217231739383582,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","M_5","App","Sorl1",0.0316468502683173,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","M_5","App","Sorl1",0.0223989761321268,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","M_5","App","Sorl1",0.0190577117485268,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","M_5","App","Sorl1",0.0210175316913624,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","M_5","App","Sorl1",0.0115821345639628,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","M_7","App","Sorl1",0.0300187048315134,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","M_7","App","Sorl1",0.0102135572590059,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","M_7","App","Sorl1",0.0231922427488895,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_7","M_7","App","Sorl1",0.00450660097800089,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","M_7","App","Sorl1",0.0181065045845937,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","M_7","App","Sorl1",0.0081068542135303,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","M_7","App","Sorl1",0.0343200269192494,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","M_7","App","Sorl1",0.0304201289843176,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","M_7","App","Sorl1",0.0441375352365407,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","M_7","App","Sorl1",0.031357818582419,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","M_7","App","Sorl1",0.026716682100617,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","M_7","App","Sorl1",0.0294404820037972,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","M_7","App","Sorl1",0.0162866783395108,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","M_3","App","Sorl1",0.00859448872181548,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","M_3","App","Sorl1",0.00288218682169819,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","M_3","App","Sorl1",0.00660685738274908,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","M_3","App","Sorl1",0.00513893114080687,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","M_3","App","Sorl1",0.00228420169372717,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","M_3","App","Sorl1",0.00985717273132845,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","M_3","App","Sorl1",0.00871199142475137,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","M_3","App","Sorl1",0.0127694264847684,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","M_3","App","Sorl1",0.00898673754963382,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","M_3","App","Sorl1",0.00763056592029006,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","M_3","App","Sorl1",0.00842535641655902,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","M_3","App","Sorl1",0.00461630627068336,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","M_0","App","Sorl1",0.024464187158787,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","M_0","App","Sorl1",0.00829236038286306,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","M_0","App","Sorl1",0.0188762797911437,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_7","M_0","App","Sorl1",0.00365493349445065,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","M_0","App","Sorl1",0.0147227077670842,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","M_0","App","Sorl1",0.00657929957433972,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","M_0","App","Sorl1",0.0279925818409579,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","M_0","App","Sorl1",0.0247932322796046,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","M_0","App","Sorl1",0.0360676788695458,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","M_0","App","Sorl1",0.0255620475655174,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","M_0","App","Sorl1",0.0217594486718391,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","M_0","App","Sorl1",0.0239903097228483,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","M_0","App","Sorl1",0.0132383906738887,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","M_8","App","Sorl1",0.0291460272600122,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","M_8","App","Sorl1",0.00991075485221374,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","M_8","App","Sorl1",0.0225134119987674,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_7","M_8","App","Sorl1",0.00437224591005539,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","M_8","App","Sorl1",0.0175738539081155,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","M_8","App","Sorl1",0.00786601309131521,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","M_8","App","Sorl1",0.0333266013376501,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","M_8","App","Sorl1",0.0295361369099,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","M_8","App","Sorl1",0.042872548996932,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","M_8","App","Sorl1",0.0304474334526208,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","M_8","App","Sorl1",0.0259374311705353,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","M_8","App","Sorl1",0.0285841186641081,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","M_8","App","Sorl1",0.0158067008445187,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","O_15","App","Sorl1",0.00493428874041877,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_2","O_15","App","Sorl1",0.00165067761534348,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_5","O_15","App","Sorl1",0.00378990908603863,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_3","O_15","App","Sorl1",0.00294600257613866,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_4","O_15","App","Sorl1",0.00130786618275619,0.01,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_0","O_15","App","Sorl1",0.00566229523955713,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_8","O_15","App","Sorl1",0.00500200215658221,0.01,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_10","O_15","App","Sorl1",0.00734438576142055,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_4","O_15","App","Sorl1",0.00516035710073144,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_7","O_15","App","Sorl1",0.00437906579248399,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_13","O_15","App","Sorl1",0.00483683467474013,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"O_15","O_15","App","Sorl1",0.00264580353967907,0,"APP_SORL1","App - Sorl1","APP","Cell-Cell Contact","PMID: 24523320"
"M_1","M_1","App","Tnfrsf21",0.00841398810140317,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_2","M_1","App","Tnfrsf21",0.00282131400797061,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_5","M_1","App","Tnfrsf21",0.00646782846950139,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_7","M_1","App","Tnfrsf21",0.00123969516142863,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_3","M_1","App","Tnfrsf21",0.00503063555158953,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_4","M_1","App","Tnfrsf21",0.00223593021853683,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_0","M_1","App","Tnfrsf21",0.00965041147910359,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_8","M_1","App","Tnfrsf21",0.00852904425421474,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_10","M_1","App","Tnfrsf21",0.0125023499551995,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_4","M_1","App","Tnfrsf21",0.00879807206388351,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_7","M_1","App","Tnfrsf21",0.00747015697483089,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_13","M_1","App","Tnfrsf21",0.00824837834339341,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_15","M_1","App","Tnfrsf21",0.00451897422248254,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_1","M_4","App","Tnfrsf21",0.00345312569071936,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_2","M_4","App","Tnfrsf21",0.00115403800039838,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_5","M_4","App","Tnfrsf21",0.00265134789732785,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_7","M_4","App","Tnfrsf21",0.000506613444727774,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_3","M_4","App","Tnfrsf21",0.00206044268418037,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_4","M_4","App","Tnfrsf21",0.000914273837848917,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_0","M_4","App","Tnfrsf21",0.00396347136909295,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_8","M_4","App","Tnfrsf21",0.00350058456068254,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_10","M_4","App","Tnfrsf21",0.0051435050821524,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_4","M_4","App","Tnfrsf21",0.0036115796882149,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_7","M_4","App","Tnfrsf21",0.00306405504120169,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_13","M_4","App","Tnfrsf21",0.00338482564541637,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_15","M_4","App","Tnfrsf21",0.00185031514984217,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_1","M_0","App","Tnfrsf21",0.00583543394153992,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_2","M_0","App","Tnfrsf21",0.00195331672622404,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_5","M_0","App","Tnfrsf21",0.00448299872727651,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_7","M_0","App","Tnfrsf21",0.000857875524911181,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_3","M_0","App","Tnfrsf21",0.00348530052228542,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_4","M_0","App","Tnfrsf21",0.00154775088029098,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_0","M_0","App","Tnfrsf21",0.0066955010683315,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_8","M_0","App","Tnfrsf21",0.0059154402889437,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_10","M_0","App","Tnfrsf21",0.00868184475279292,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_4","M_0","App","Tnfrsf21",0.00610253578261353,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_7","M_0","App","Tnfrsf21",0.00517933886008533,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_13","M_0","App","Tnfrsf21",0.0057202842321171,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"O_15","M_0","App","Tnfrsf21",0.00313031930767932,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_1","M_8","App","Tnfrsf21",0.00397676755533274,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_2","M_8","App","Tnfrsf21",0.00132950475130185,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_5","M_8","App","Tnfrsf21",0.00305377845898007,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_7","M_8","App","Tnfrsf21",0.000583699468599389,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_3","M_8","App","Tnfrsf21",0.00237339708661368,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_4","M_8","App","Tnfrsf21",0.00105332387338946,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
"M_0","M_8","App","Tnfrsf21",0.0045641490685692,0,"APP_TNFRSF21","App - Tnfrsf21","APP","Cell-Cell Contact","PMID: 33075465"
