gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
Lbhd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1810009A15Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ints5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ganab,0.08856750257537103,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
B3gat3,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Rom1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eml3,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Gm10353,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mta2,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Tut1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eef1g,0.11526553941414623,0.5713582599031516,1.0,-0.1153988927471435,0.07870161497164291,0.18267926100182236,1.0457817340692972,1.106739124561095
Ahnak,0.001410089550199293,0.0020123814286729692,0.0028677490529391346,2.823969757053308,30.328785898650448,30.421759826271185,0.0,1.3561643963662813
Asrgl1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Incenp,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm50340,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fth1,0.05737874097007224,0.5208065412399778,1.0,-0.04057862001493333,-0.006624681283818366,0.026632140249558966,5.35062994627407,5.327641423618501
Best1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rab3il1,0.009501095540355024,0.08856750257537103,0.2615722360139493,-26.15182089383776,0.0,0.0,0.0,0.0
Fads3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fads2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fads1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Fen1,0.08856750257537103,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Tmem258,0.11521378330238918,0.6784313725490196,1.0,-0.3174553094494967,0.0021600683901196412,0.6575382015959751,0.6902681795032838,0.6885472319145558
Dagla,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Syt7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sdhaf2,0.029867793297539916,0.08856750257537103,0.08856750257537103,0.0,0.0,0.0,0.0,0.0
Cpsf7,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem216,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem138,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyb561a3,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tkfc,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ddb1,0.029867793297539916,0.08856750257537103,0.08856750257537103,0.0,0.0,0.0,0.0,0.0
Vps37c,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Cd5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A430093F15Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cd6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc15a3,0.04734460585853775,0.3053901722632373,0.9699293482575216,-0.03454594699819083,0.083014220121129,0.21516295406289843,1.7025675534560851,1.8010607678566575
Gm10802,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem132a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem109,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Prpf19,0.029867793297539916,0.029867793297539916,0.08856750257537103,0.0,0.0,0.0,0.0,0.0
Ccdc86,0.08856750257537103,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
AW112010,1.5876796062554575e-05,1.5876796062554575e-05,3.175359212510915e-05,-0.6913916219766173,-0.6123669876301582,-0.5279536349198536,2.556154832345675,1.6720683089168848
Ms4a8a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a7,0.0029639058244674285,0.03379836211495692,0.2630889109848705,-0.894278712267426,-0.6269598779154979,-0.2634774409068908,1.883893492381565,1.210848748576871
Gm28935,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a4a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a4c,0.002778685068188869,0.009501095540355024,0.08856750257537103,-28.36777924435337,-26.290011306698624,0.0,0.08205064216185474,0.0
Ms4a4b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a6c,0.00030165912518853697,0.0073033261887751055,0.09788044772564897,-0.2880242165007252,-0.2033273372057408,-0.09363626737500082,1.9778575567155712,1.7176657216908127
BE692007,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm8369,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a6b,0.0037609181263990434,0.04059913045875221,0.26254958688139207,-0.7324002635097706,-0.4911902464189292,-0.23837392138154137,0.9548491444496476,0.6848365768015655
Ms4a4d,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ms4a6d,0.0007144558228149559,0.020131777407319206,0.23797729618163055,-0.657235872519281,-0.4311751080370366,-0.2263460021073093,1.104069530405835,0.8245414394965567
Oosp2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Oosp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mrpl16,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Stx3,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Patl1,0.08856750257537103,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Osbp,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Mpeg1,0.2082876875446535,0.5713582599031516,0.9699293482575216,-0.11558215633187573,-0.038965121927815705,0.023533992585614418,2.217302637905755,2.1595507614188003
Dtx4,0.08856750257537103,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
A330040F15Rik,0.2615722360139493,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Fam111a,0.029867793297539916,0.08856750257537103,1.0,0.0,0.0,0.0,0.0,0.0
Cntf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp91,0.3053901722632373,0.7344923394458999,1.0,-0.14630825405026596,0.07191603452136999,0.2741285416572018,0.8128442853282742,0.8547079957415475
Lpxn,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
