gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
Ccdc6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc16a9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam13c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bicc1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tfam,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ube2d1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cisd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ipmk,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zwint,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Gnaz,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rab36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bcr,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Specc1l,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adora2a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gucd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Upb1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Snrpd3,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrc75b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ggt5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Susd2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cabin1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ddt,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Gstt3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gstt1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gstt2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mif,0.09788044772564897,0.5801863207025759,1.0,-0.12515236620690273,-0.024006401531115662,0.11276840084874239,1.41257892045802,1.3904355597593763
