"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Top3b",0.0716738920585942,-0.773419242628594,0.082,0.043,1
"Spg11",0.0717415571174104,0.846249025295038,0.036,0.011,1
"Prkag2",0.0717469118626421,0.722274722985357,0.044,0.016,1
"Ptafr",0.0718529925560093,-0.174174481584081,0.848,0.62,1
"Tdrd7",0.0718985029321384,-0.724782951367346,0.125,0.076,1
"Ccdc191",0.0719331866968304,1.2641007808893,0.027,0.005,1
"Smc3",0.0719420447816241,-0.69344381004383,0.25,0.168,1
"Mmd",0.0720859043157261,-1.6407392614399,0.082,0.114,1
"Agpat3",0.072184952141074,-0.0461456495104784,0.104,0.06,1
"Tcn2",0.0722104247737703,-0.327185505033108,0.444,0.321,1
"Ndrg3",0.072274053326434,-0.0941328451819263,0.118,0.071,1
"Ankrd13c",0.0723193426770762,-0.423375218779348,0.251,0.168,1
"Mrs2",0.0723401129856178,-0.908265228285792,0.106,0.06,1
"Folr2",0.072444316935186,-4.15300814276045,0.006,0.016,1
"Cops7a",0.0725525688191629,-0.308656571719145,0.15,0.092,1
"Trp53rkb",0.0726140157134316,0.785576784934804,0.044,0.016,1
"Slc16a6",0.072621667021987,-1.20834579870487,0.196,0.13,1
"mt-Nd4",0.0726489482393981,0.00307894298606026,0.984,0.826,1
"Ablim1",0.0726679314506182,2.00527292316327,0.017,0,1
"Dennd6a",0.0726754925641835,-0.106302368794784,0.112,0.065,1
"Lmna",0.072690553964953,-1.12867127086474,0.343,0.342,1
"Ikzf5",0.072755374301078,0.349422122156007,0.102,0.06,1
"Ttc37",0.0729652374751722,-0.211182924037615,0.082,0.043,1
"Ptbp2",0.0730110303229666,-0.56282277197812,0.183,0.12,1
"Plekha2",0.0731812387158144,0.0300825673468355,0.195,0.13,1
"Sdhaf3",0.0732191564306225,0.77025662977062,0.036,0.011,1
"Casc3",0.0733608548914267,-0.974731776667499,0.199,0.13,1
"Srrm2",0.0734162858628031,-0.74949848223563,0.898,0.668,1
"Rrm2b",0.0734695072462733,0.390654550778085,0.081,0.043,1
"Sf3b4",0.0735134371865952,-0.19032226295411,0.217,0.141,1
"Gm38079",0.0735901580567044,-3.82183841962709,0.001,0.005,1
"Entpd2",0.0735901580567044,-3.70448133072786,0.001,0.005,1
"Fgfr2",0.0735901580567044,-4.68272137555059,0.001,0.005,1
"Ces1d",0.0735901580567044,-6.59602392599713,0.001,0.005,1
"Aqp9",0.0735901580567044,-6.282959261326,0.001,0.005,1
"Gm47484",0.0735901580567044,-4.58810470980815,0.001,0.005,1
"Btnl1",0.0735901580567044,-3.61168251365995,0.001,0.005,1
"Pcgf1",0.0736605518798574,-1.21682827668639,0.027,0.005,1
"Sulf1",0.0736789588503877,-3.89527753003211,0.001,0.005,1
"Fcrl5",0.0736789588503877,-3.43300187572211,0.001,0.005,1
"Gm20406",0.0736789588503877,-3.59052719386132,0.001,0.005,1
"Nnmt",0.0736789588503877,-3.55466249875205,0.001,0.005,1
"Ndrg2",0.0736789588503877,-3.58059427868891,0.001,0.005,1
"Zbtb40",0.0737377895494989,1.70045481753098,0.017,0,1
"Pomk",0.0737377895820423,1.58952413799411,0.017,0,1
"Uchl4",0.0737377895820423,1.58324169287962,0.017,0,1
"Hdac9",0.0737417158439338,0.755885030474643,0.036,0.011,1
"Gm50203",0.0737678472453682,-2.98929210339359,0.001,0.005,1
"Acp6",0.0738001792102195,-0.378951597308417,0.052,0.022,1
"Nploc4",0.0739288752059364,-0.292731735367703,0.161,0.103,1
"Zmym1",0.0739374946245535,-1.39603503580481,0.032,0.054,1
"Mreg",0.0739458870767389,-3.21725973945182,0.001,0.005,1
"Pp2d1",0.0739458870767389,-3.35995671610784,0.001,0.005,1
"Ppie",0.0739657907917691,-0.679390083993648,0.149,0.092,1
"Golph3",0.0741073301440432,-0.362305881921919,0.47,0.315,1
"Chkb",0.0741533721370008,-1.05039516223403,0.133,0.082,1
"Lum",0.074171772201706,-2.28274480332169,0.009,0.022,1
"Cgas",0.0741914851736985,0.682970583657962,0.074,0.038,1
"Optn",0.0742422920941706,-1.03270484028439,0.088,0.049,1
"Bclaf3",0.0742508408328747,-1.07699630085786,0.231,0.152,1
"Ddx51",0.0742718511196061,1.01809448688684,0.027,0.005,1
"Raet1e",0.0742727153197161,0.0787696807235694,0.036,0.011,1
"Rpl22l1",0.0746082903074826,-0.159814714615601,0.927,0.712,1
"Ppwd1",0.0747784131672993,-0.292893705813233,0.127,0.076,1
"Lnpk",0.0749355406314883,0.336235613350945,0.074,0.038,1
"Wdr92",0.0749457769429338,1.48887182048191,0.027,0.005,1
"Ppil1",0.0750231452879217,0.317891670040655,0.044,0.016,1
"Ankrd28",0.075125940016009,0.435053947073489,0.088,0.049,1
"Akt1s1",0.0751283063825747,-0.523447709761791,0.082,0.043,1
"Pkd1",0.0751404561067145,0.453730767253647,0.074,0.038,1
"Ahi1",0.0752246474738732,0.202155307244788,0.044,0.016,1
"Trim27",0.0754041542887359,-0.390625795682456,0.181,0.12,1
"Rab3d",0.0754135579246713,0.103850045703109,0.097,0.054,1
"Chmp4b",0.0756088332663348,-0.133943101362797,0.803,0.56,1
"Gstm4",0.075658296681377,0.62134328014474,0.027,0.005,1
"Bach2os",0.0758421602400608,-2.12775297731343,0.044,0.016,1
"Utp3",0.07594505602899,-0.153256967379477,0.549,0.397,1
"1300002E11Rik",0.0759978187625375,-1.44327709031256,0.036,0.011,1
"Nup54",0.0760936316759119,-0.813144574727704,0.205,0.136,1
"Rcan3",0.0762760984258026,0.26603910692027,0.059,0.027,1
"Tmc6",0.0762768210295942,0.123617917331562,0.074,0.038,1
"Azin1",0.0763421090267715,-0.712154759257278,0.476,0.326,1
"Armc8",0.0766792592795172,0.173557815500187,0.117,0.071,1
"Cd4",0.0767281080065917,-1.62519287005752,0.04,0.065,1
"Tbp",0.0768288491430052,-0.898254535500735,0.063,0.092,1
"Gm26982",0.0768556219839094,0.567698073098681,0.044,0.016,1
"Slc39a9",0.0768797988593063,-1.16826251124704,0.073,0.038,1
"Fam193a",0.0768974307909537,-0.69753666707788,0.204,0.136,1
"Gm14305",0.0770484466091267,1.64038637813909,0.017,0,1
"2010013B24Rik",0.0771525063805151,-1.9813194411089,0.013,0.027,1
"Osgin1",0.077178882319704,0.5249872747884,0.051,0.022,1
"Tspyl1",0.0772082942437681,-0.84926863606728,0.266,0.179,1
"Rfc4",0.0773753147908476,0.34431884026261,0.059,0.027,1
"Fam98c",0.077388046800877,-1.06435796217909,0.112,0.065,1
"Prr12",0.0773916076802094,1.22062776780519,0.035,0.011,1
"C2cd3",0.0775802106335654,-0.928911054694537,0.066,0.033,1
"Rbmx",0.0779161822071888,-0.866518644001994,0.059,0.027,1
"Mrps14",0.0780074057039415,-0.348614090966571,0.586,0.413,1
"Tkfc",0.0780913565537308,1.42237507802867,0.026,0.005,1
"Exd2",0.0781309820147826,-1.84726869933088,0.035,0.011,1
"Polr3c",0.0781460167643043,-0.749471871381412,0.14,0.087,1
"Plekhg3",0.0781495078851096,-0.0316682212196717,0.14,0.087,1
"Spindoc",0.0782028393067901,0.858258737985752,0.051,0.022,1
"Foxk2",0.078326641812491,-0.182534626597767,0.089,0.049,1
"Washc4",0.0784302340759648,-0.0031043659504002,0.255,0.179,1
"Hmbox1",0.078609459657884,-0.142495950268001,0.161,0.103,1
"Gopc",0.0788449965646555,-0.267972590833179,0.082,0.043,1
"Snx13",0.0790092861029336,0.160503021637266,0.131,0.082,1
"Riox1",0.0790965416163784,0.713489542053121,0.051,0.022,1
"Apobec3",0.07914426210747,0.205937075959989,0.096,0.054,1
"Vav3",0.0791528408532094,-0.810488295827015,0.242,0.163,1
"Rab3il1",0.0791984556022197,-0.610283808222555,0.145,0.092,1
"Med25",0.0792036538990109,0.0651195314363471,0.097,0.054,1
"Letmd1",0.0792183300934497,0.573338416507462,0.035,0.011,1
"Serhl",0.0792429818800248,0.296252708937631,0.095,0.054,1
"E2f5",0.0793120005074495,0.795457298534101,0.051,0.022,1
"2810001G20Rik",0.0793427205629952,1.8819266553248,0.016,0,1
"Gm43768",0.0793427206333294,1.56641242059207,0.016,0,1
"Plcb3",0.0793695423688922,0.0844646465823913,0.082,0.043,1
"Tex14",0.0794546657875526,1.49209150563521,0.026,0.005,1
"Wnk1",0.0794913840760332,-0.854927294531157,0.696,0.582,1
"Dennd4c",0.07950782448623,-0.223267029221415,0.088,0.049,1
"Exoc5",0.0795112467623261,-0.766106236560853,0.432,0.299,1
"Lrrc45",0.0795718286095959,-1.09711675691461,0.051,0.022,1
"1810024B03Rik",0.0796247339851809,1.02679832098332,0.026,0.005,1
"Ganc",0.0797931894680834,0.479577240871264,0.066,0.033,1
"1810009A15Rik",0.0798045624518606,-0.666420719395437,0.035,0.011,1
"Rnf2",0.0798200094850209,-0.07678182206255,0.158,0.103,1
"Ciao3",0.0798552907668559,0.433740619760483,0.088,0.049,1
"Taf4",0.0800348446095787,-0.652406160156509,0.066,0.033,1
"Rbpj",0.080239239746613,-0.437871985922692,0.646,0.462,1
"Dab2ip",0.0802920446684167,-4.46657108818969,0.003,0.011,1
"Dus3l",0.0803031918023532,-1.51078402999494,0.067,0.033,1
"Bdp1",0.0803632113121905,-1.03285784985794,0.311,0.217,1
"Cbfa2t2",0.0804728993540824,-1.55501920030213,0.043,0.016,1
"Carf",0.0805169199279527,1.71644539366764,0.016,0,1
"Fancm",0.0805169199279527,1.7018295571165,0.016,0,1
"Kpnb1",0.0806224786313569,-0.205039400470931,0.277,0.19,1
"Pmm2",0.0806331764234413,-0.394565354391166,0.166,0.109,1
"Rps27l",0.0806413475015409,-0.0433762651047398,0.9,0.663,1
"Hsd17b7",0.0806876041747641,0.954265603961794,0.035,0.011,1
"Rangrf",0.0806989285581983,-1.76292818764042,0.016,0.033,1
"Trmu",0.0807300510966376,1.12061460799206,0.026,0.005,1
"Trir",0.0807514892680815,-0.340702066378537,0.668,0.473,1
"Tnfrsf11a",0.0807612463491555,-0.258018884458936,0.137,0.087,1
"Fndc4",0.0807800428885722,-3.40849805385559,0.003,0.011,1
"Dimt1",0.0808995804642802,0.519721461120262,0.051,0.022,1
"Lgmn",0.0809676671842888,-0.772313515667883,0.735,0.652,1
"Atp23",0.0813215444241737,0.774296568966419,0.035,0.011,1
"Sun2",0.081421829021417,-0.690541024612991,0.188,0.125,1
"Slc9a6",0.0815423907380647,-1.11003643688484,0.051,0.022,1
"Sphk1",0.081598116897766,0.14059901300561,0.051,0.022,1
"Txnrd3",0.0817095803566519,1.6519902919018,0.016,0,1
"Rbfox2",0.0817095803566519,1.62138723157745,0.016,0,1
"Dph7",0.0817095803929335,1.45994745678609,0.016,0,1
"Platr25",0.0817095803929335,1.82137441029214,0.016,0,1
"Tsc22d3",0.0817285009319432,-1.23435088991657,0.145,0.179,1
"Sap30",0.0817876566799664,-0.270183821947374,0.331,0.239,1
"Arrdc3",0.0818494630204034,-0.59875960807623,0.137,0.087,1
"Nrbf2",0.0818584057756711,-0.698964557169916,0.287,0.196,1
"Gm5547",0.0818778754134525,-1.71707629594181,0.155,0.185,1
"Lipo3",0.0819041826891301,0.0988314812951852,0.073,0.038,1
"Zfp691",0.0819222245424545,0.689073485963173,0.035,0.011,1
"Atpsckmt",0.0819233432038047,-1.02210883238225,0.051,0.022,1
"Dock5",0.0819288451627695,-0.325065555176688,0.172,0.114,1
"Ctu2",0.0820156548678447,-0.827726457640642,0.095,0.054,1
"Leng1",0.0820176624844089,-0.482642370814228,0.066,0.033,1
"Fzd1",0.0821074535454421,0.362932630700666,0.05,0.022,1
"Maco1",0.0822235953074896,-0.557377848316374,0.164,0.109,1
"Gtf2h3",0.0822239114328889,-1.26053443476157,0.035,0.011,1
"Farsb",0.0822841456945374,-1.39646173974032,0.089,0.049,1
"Cluh",0.082442284597151,-0.671229024542994,0.118,0.071,1
"Ccl9",0.0825479577906529,-0.899053902739949,0.303,0.326,1
"Dock10",0.0825568110115012,-1.3783857821807,0.463,0.424,1
"Tpgs2",0.0825831852015713,0.355038400496472,0.066,0.033,1
"Acad9",0.0827177602479457,0.61958798076482,0.043,0.016,1
"Trim37",0.0828113515365855,0.0789582093774133,0.058,0.027,1
"Rasgrp2",0.082881254412564,-0.0120961855017465,0.115,0.071,1
"Ccpg1os",0.0829210247048882,1.68621531311056,0.016,0,1
"Sh2d2a",0.0829210248154482,1.5635262379366,0.016,0,1
"Phgdh",0.0829210248154482,1.50441814268236,0.016,0,1
"Thumpd2",0.0829210248523016,1.63284731412459,0.016,0,1
"Avl9",0.0830428136470831,-0.233529389594095,0.201,0.136,1
"Smagp",0.0831389642336909,-0.363137835391672,0.088,0.049,1
"Chuk",0.083195469311392,-0.290480565938146,0.243,0.168,1
"Pan2",0.0831968596561032,-0.606183136836439,0.051,0.022,1
"Inafm1",0.0834439473612059,0.492991581153682,0.026,0.005,1
"Nuak1",0.0834815673861704,0.913299173924441,0.034,0.011,1
"Ccdc134",0.0835233696179915,0.0173585133287308,0.088,0.049,1
"Gm16124",0.0835477602298014,0.0656455258138164,0.026,0.005,1
"Zfp709",0.0835685354144389,-2.27368496853327,0.026,0.005,1
"Mfap3",0.083773943179956,-0.732676045229412,0.152,0.098,1
"Sec13",0.0838427764516363,-0.171713083816319,0.341,0.239,1
"Wdr62",0.0839926659355244,-1.60425136272958,0.05,0.022,1
"Zfp672",0.0841323714685123,-1.10593130232941,0.088,0.049,1
"Gm20342",0.0841515827694163,1.58337095241315,0.016,0,1
"Cdan1",0.0841515828068516,1.64010123702781,0.016,0,1
"Aldh2",0.0842494445439693,-0.393589109255649,0.509,0.375,1
"Ndufa2",0.0843269961652235,-0.237313524641168,0.901,0.658,1
"Aptx",0.0844006678713225,0.490488971394416,0.079,0.043,1
"Fam53b",0.0845668641710549,0.502560987791063,0.05,0.022,1
"Cby1",0.0846658588530912,0.908356035005213,0.034,0.011,1
"Fam126a",0.0848068974517795,-0.78669176534763,0.122,0.076,1
"Mul1",0.0848239202011883,0.25301612383629,0.155,0.103,1
"Zfp87",0.0848244742066619,-0.651506830363442,0.124,0.076,1
"Hsph1",0.0848497610396908,-0.596597424371409,0.089,0.049,1
"Zfand2b",0.0848851850909691,0.184125206958198,0.164,0.109,1
"Ttbk2",0.0849517715932896,1.09196753650702,0.026,0.005,1
"Gstz1",0.0849870707284834,0.284346213749332,0.034,0.011,1
"Ccdc84",0.0850093008714318,0.122835527569942,0.05,0.022,1
"Ccl2",0.085127129487007,-1.05668726699694,0.269,0.201,1
"Tnfsf15",0.0851890323758438,0.979613130461649,0.071,0.038,1
"Fez2",0.0851968117395636,-1.19893580277872,0.137,0.087,1
"Pgpep1",0.0852142295995017,0.868720423392141,0.034,0.011,1
"Itpa",0.0853974662739937,-0.341452868081118,0.167,0.109,1
"Arhgef5",0.0854015905310963,1.60230580942733,0.016,0,1
"Rpl7l1",0.0854484546510576,-0.625650242937834,0.304,0.212,1
"Sem1",0.0854808425007393,0.0719060877723865,0.981,0.804,1
"Filip1l",0.0855483990095241,-0.464225575019339,0.464,0.337,1
"Abtb1",0.0856348640336431,0.391682127157947,0.051,0.022,1
"Tubg1",0.0858135510811972,0.662185274982384,0.042,0.016,1
"Mboat1",0.0858227122638211,0.539446084442379,0.026,0.005,1
"Mdn1",0.0859438564161515,-0.071520107591132,0.144,0.092,1
"Arid2",0.0859569703796715,-0.799565983212311,0.13,0.082,1
"Cep164",0.0860562032571213,-1.61737971670927,0.081,0.043,1
"Apbb3",0.0860958294041665,-0.556704783934853,0.108,0.065,1
"Romo1",0.0861094714706489,-0.390519432123561,0.694,0.489,1
"Ammecr1",0.0862085948157335,0.668868083226351,0.05,0.022,1
"Sec24d",0.0862188931005493,-1.26098077186647,0.088,0.049,1
"Tmem87a",0.0862964360337092,-0.550549544608946,0.117,0.071,1
"Aim2",0.0863239942606337,-0.704406590602014,0.299,0.207,1
"Gnl2",0.0864068581469932,-0.196340507978943,0.199,0.13,1
"Ppp3cc",0.0864164033024511,0.527932892646786,0.034,0.011,1
"Deaf1",0.0866211968012543,0.195445653221239,0.034,0.011,1
"Cpne8",0.086671391593665,1.49795632186902,0.016,0,1
"Degs2",0.086671391632295,1.50296578551995,0.016,0,1
"Baiap2",0.08680025542348,-0.0399777865417779,0.167,0.114,1
"Btbd2",0.0869272630894002,-0.655050294967761,0.066,0.033,1
"Ccnl1",0.0869409020313538,-0.638931326814682,0.823,0.609,1
"Rnf214",0.0869522135303624,-0.843542768175376,0.094,0.054,1
"Fbxl18",0.0870505309329712,1.1746265487854,0.025,0.005,1
"Dgat2",0.0870694079289222,-0.0856065410638704,0.143,0.092,1
"Slc39a7",0.0871308570090436,-0.135974345807854,0.244,0.168,1
"Wdr55",0.0871614247087621,0.333840506033291,0.079,0.043,1
"Rbm4",0.087174583899901,-0.13500468753366,0.145,0.092,1
"F11r",0.087266950977077,-0.0946668890626414,0.143,0.092,1
"Paip2",0.0873134896226423,-0.370682618047317,0.635,0.467,1
"Hmces",0.087323272957054,0.755719012723121,0.071,0.038,1
"Ccr9",0.0873762151814667,-3.53570025044312,0.025,0.043,1
"Cd22",0.0874066365105606,-0.16374973237675,0.057,0.027,1
"Ndrg1",0.0874179619764155,-0.272258676583466,0.368,0.277,1
"Gm5431",0.0875285371787463,1.09172372949215,0.025,0.005,1
"Ptar1",0.0875527065884181,-0.387688560406196,0.066,0.033,1
"Arf2",0.0876985207792307,-2.06751241422211,0.116,0.147,1
"Tmem185a",0.0877106857032165,0.190912126252859,0.073,0.038,1
"Rabif",0.0878425776966632,0.126876926883692,0.08,0.043,1
"Ergic1",0.0878673077449645,0.373429600757734,0.108,0.065,1
"Prtn3",0.0878691939236621,2.03656660850035,0.033,0.011,1
"Orc5",0.0878993541919814,0.942214169712552,0.025,0.005,1
"Cyb5rl",0.0879613364354021,1.36520325838521,0.016,0,1
"Gm38190",0.0879613364746455,1.50778184305028,0.016,0,1
"Med12l",0.0879613364746455,1.54204067305722,0.016,0,1
"Zfp202",0.0879613364746455,1.93700603702974,0.016,0,1
"Taf6l",0.0880106350169424,0.833260664520043,0.034,0.011,1
"Babam1",0.0881526656063566,-0.316617393879729,0.21,0.141,1
"Styx",0.0882128545204294,0.264505827558547,0.042,0.016,1
"Rnf111",0.0882358859030357,-0.881005134496343,0.352,0.245,1
"Rps9",0.0882831802705995,0.0935685690942831,0.997,0.875,1
"Ift88",0.0883152948917967,0.436185340610511,0.025,0.005,1
"Crtc1",0.088338682314575,-3.69879758527162,0.013,0.027,1
"Sergef",0.0883794654597503,-0.525814144784614,0.087,0.049,1
"Klhl36",0.0884034495057818,0.649441594801604,0.034,0.011,1
"Iqsec1",0.0885038956309416,-0.974770893505674,0.121,0.076,1
"Tmem101",0.0886599716472503,-0.17403243133129,0.073,0.038,1
"Zfp322a",0.0886738090066171,0.0494171818902589,0.073,0.038,1
"Snx11",0.0887794597405367,-1.73527458466485,0.057,0.027,1
"Cmss1",0.0887822154980076,-0.787759326064728,0.065,0.033,1
"Eaf2",0.0888021958260808,-1.84192050683331,0.009,0.022,1
"Tle1",0.088829679844907,-1.99311289832013,0.033,0.054,1
"Tmem39b",0.0888349034530395,0.80724173993283,0.042,0.016,1
"Nedd4l",0.0889128616507194,-0.0801312641950873,0.095,0.054,1
"Riox2",0.0890726486595309,0.206572518508091,0.073,0.038,1
"Clcn3",0.0891355191775199,-1.22713188872061,0.189,0.125,1
"Sugp1",0.0891627295106331,-0.0697969689539053,0.087,0.049,1
"F3",0.08917024998216,1.22813456736351,0.049,0.022,1
"Nlrp1b",0.0892239752887615,-1.51668522172654,0.034,0.011,1
"Als2cl",0.0892717830909442,1.46682182074376,0.015,0,1
"Gm17749",0.0892717831308118,1.63213917158847,0.015,0,1
"Enpp1",0.0892717831308118,1.57913153819064,0.015,0,1
"Oxnad1",0.0892717831308118,1.4822678883513,0.015,0,1
"Tnpo2",0.0892995924450516,-0.55091767277564,0.108,0.065,1
"Poli",0.0893894230778896,0.936501778496638,0.025,0.005,1
"Rpl24",0.0894351098480944,0.079021111020368,0.992,0.864,1
"Erich1",0.0894420609045796,0.605627056220585,0.072,0.038,1
"Sec11c",0.0896211795045236,-0.351604738023099,0.602,0.429,1
"Aaas",0.0896339070131875,-0.635007712417738,0.025,0.005,1
"Gm35082",0.0897126553787388,0.564299328968247,0.034,0.011,1
"Eno3",0.0897616714237446,-0.961135791775018,0.05,0.022,1
"Eif3a",0.0898564554797301,-0.218153363728337,0.874,0.62,1
"Tlnrd1",0.0899276374134626,-0.845084191952785,0.137,0.087,1
"Tstd2",0.0899727338095441,-0.9880602306654,0.087,0.049,1
"Tada3",0.0899808001760601,0.584030426005689,0.078,0.043,1
"Zfp644",0.0900276888122356,-1.0762362202544,0.266,0.185,1
"Phf12",0.0900354246283156,0.17006063859291,0.142,0.092,1
"Arhgap35",0.0900649749852983,1.2868897481156,0.025,0.005,1
"Praf2",0.0901130899607604,-0.0241558327937361,0.065,0.033,1
"Sept7",0.0901324969993163,-0.395942265193702,0.665,0.446,1
"Fbxl2",0.0901709562753642,1.33918871633599,0.033,0.011,1
"Thap1",0.0901748259900655,0.76694741359482,0.064,0.033,1
"Ngdn",0.0901920710426291,-0.160202415450067,0.253,0.174,1
"Mrps6",0.090233643149715,-2.10850634691608,0.08,0.109,1
"Mapkapk5",0.0902751615465548,0.955395358862225,0.025,0.005,1
"Gabarapl1",0.0903600698331129,-0.623870302248526,0.396,0.277,1
"Scd1",0.0903908748024003,-3.44558300416719,0.013,0.027,1
"Nuak2",0.0904588255080253,-0.760836605076858,0.362,0.245,1
"Kmt5c",0.0905654676495524,-1.92573625564782,0.073,0.038,1
"Gm3448",0.0905978715216855,-1.241037303065,0.058,0.027,1
"4933423P22Rik",0.0906030971991323,1.39726063857093,0.015,0,1
"Ifng",0.0906030971991323,1.69882633165531,0.015,0,1
"Inip",0.0906741880444956,0.313503822483884,0.121,0.076,1
"Atp8b4",0.0907188739782149,-0.170912840120723,0.271,0.19,1
"Ndufaf6",0.0907376712583869,0.308276977494943,0.05,0.022,1
"Eif5a2",0.0909275927755806,-0.534338573105317,0.025,0.005,1
"Ttc8",0.0909530515543911,-5.01127431620268,0.003,0.011,1
"Gsto1",0.0909672316239743,-0.452534856309396,0.234,0.163,1
"Rnf44",0.0910386512316894,-0.199116837906694,0.192,0.13,1
"Trmt10c",0.0911323238650553,-0.56975798555789,0.117,0.071,1
"Nop2",0.0912774637685408,0.416048854354639,0.05,0.022,1
"2610318N02Rik",0.0913063232285919,-2.61074520321531,0.003,0.011,1
"Mospd1",0.0913599983056591,0.181498485073647,0.086,0.049,1
"2810408I11Rik",0.0913916874647364,0.938011847717984,0.034,0.011,1
"Dxo",0.0913964885213173,-1.33873929504974,0.102,0.06,1
"Nol6",0.0915112324288771,-0.350374128623558,0.065,0.033,1
"Rab28",0.0915380413995325,-0.0916589640022187,0.137,0.087,1
"Pptc7",0.0916968783312308,-0.383070910922637,0.152,0.098,1
"Pus3",0.0917227552462215,1.3291115191723,0.025,0.005,1
"Lig1",0.0917893169146324,-1.2036132769415,0.065,0.033,1
"Btf3",0.0918420709392419,0.0626941780070718,0.966,0.734,1
"Kdsr",0.0918771272308635,0.298258366504968,0.094,0.054,1
"Hist1h2bc",0.0918783151115295,-2.04953566349,0.107,0.136,1
"Gm13840",0.0919206528192116,0.839052405806751,0.025,0.005,1
"Gdpgp1",0.0919556520427915,1.34522774601023,0.015,0,1
"Polrmt",0.0919556520839412,1.48815524673386,0.015,0,1
"Gm34643",0.0919556520839412,1.53633954979221,0.015,0,1
"Slc25a24",0.0919916423585299,0.358902365982789,0.072,0.038,1
"Gm16225",0.0921349140998399,-2.36429854089266,0.003,0.011,1
"Anp32e",0.0921544136915537,-0.317042504032467,0.333,0.228,1
"Patl1",0.0921597640585778,-0.24309500059093,0.236,0.163,1
"Polm",0.0922274149833158,1.39250038236767,0.025,0.005,1
"Glud1",0.0923675655398952,-0.139647824692017,0.744,0.549,1
"Fcho1",0.0924646405965132,1.06327750146098,0.025,0.005,1
"Nol10",0.0924815700751853,-0.896313721171057,0.117,0.071,1
"Tnfrsf26",0.0926500535183395,0.585987247028255,0.041,0.016,1
"Srebf2",0.0928140678281502,-0.698132883092761,0.345,0.239,1
"Rac3",0.0928194266347996,-2.04607567278244,0.006,0.016,1
"Ptov1",0.0928204380362682,-0.760123410504343,0.146,0.092,1
"Mvb12a",0.0928767753012421,-0.845924196538877,0.276,0.19,1
"Mterf3",0.0929372029502179,-0.331987576595845,0.145,0.092,1
"Ankrd9",0.0930094578272635,0.727725983390379,0.041,0.016,1
"Gm47662",0.0933298292069101,1.47284535376955,0.015,0,1
"Rsl1",0.0933298292069101,1.45432532091292,0.015,0,1
"Prorp",0.0935266107387006,-2.03093996223438,0.025,0.005,1
"Nup35",0.0936616445779116,0.983489225896132,0.025,0.005,1
"Sacs",0.0937086414680856,0.623656251826698,0.041,0.016,1
"Clec16a",0.0938580676737641,-0.956878495631674,0.079,0.043,1
"Btd",0.0939172433434318,-0.00937210853855852,0.05,0.022,1
"Hist1h1b",0.0939310952587445,-3.04902364413591,0.017,0.033,1
"Hnrnpa2b1",0.0940966812485863,-0.566803885781836,0.922,0.777,1
"Gm32031",0.0942499376143097,0.266654588387837,0.049,0.022,1
"Dis3",0.0942585507945255,0.382223645468433,0.049,0.022,1
"Spata5",0.0942609748300419,-0.72554893719835,0.117,0.071,1
"Cgrrf1",0.0943743483338909,-0.514606375651335,0.134,0.087,1
"Eif5a",0.0943798545156785,-0.0417559458657837,0.923,0.679,1
"Mat2a",0.0945139911285624,-0.711274939737005,0.558,0.391,1
"Gpn1",0.0945860526233928,-0.372793099669482,0.072,0.038,1
"Seh1l",0.0946409105305661,-0.265115191846402,0.25,0.168,1
"Prkch",0.0946679374483474,-0.824329157263897,0.137,0.087,1
"Decr1",0.0946860777124586,-0.234082402960047,0.064,0.033,1
"Ankzf1",0.0946879158251843,-1.31081143235894,0.057,0.027,1
"Cdkl2",0.0947260181832977,1.59516844833593,0.015,0,1
"Pank1",0.0947260181832977,1.35628917296157,0.015,0,1
"Unc13a",0.0947260182257761,1.29477359399257,0.015,0,1
"Rpp40",0.0947260182257761,1.47218241645525,0.015,0,1
"Ppm1f",0.0947260182257761,1.35081842508505,0.015,0,1
"Zfp182",0.0947954005604873,0.6416392121981,0.041,0.016,1
"Mtif2",0.0948268906490999,-0.404558086561682,0.101,0.06,1
"Rars2",0.0949917805326756,0.275321389016757,0.049,0.022,1
"Qpctl",0.0950583240675092,1.28067829730272,0.025,0.005,1
"Cyb5d2",0.0950745081154861,1.38625444640254,0.024,0.005,1
"Rdh11",0.0951577696247959,0.268247397761668,0.119,0.076,1
"Nod2",0.0952429246235872,-0.727047195837915,0.25,0.174,1
"Map2k5",0.0952616358777312,0.370658519993765,0.079,0.043,1
"Slc41a1",0.0953161053669955,-0.9241071313225,0.085,0.049,1
"Mocs3",0.095418312089569,0.99911599062309,0.025,0.005,1
"Nek1",0.0954561115022654,0.954972922092273,0.033,0.011,1
"Jrkl",0.0954839563047496,-0.0976095614675616,0.065,0.033,1
"Ank2",0.0954851667507053,1.51863149995082,0.025,0.005,1
"Rpl17",0.0955297555043163,-0.116443715212307,0.992,0.897,1
"Isyna1",0.0955984593105334,-1.39498539131736,0.117,0.071,1
"Tob1",0.0956742402967189,-0.0170920945115922,0.133,0.087,1
"Zfyve9",0.0957815331307712,-0.0525776541602445,0.105,0.065,1
"Wls",0.0960076267066507,-0.629055806676808,0.341,0.234,1
"Msto1",0.0960279745427016,0.219035206494087,0.049,0.022,1
"Fam118a",0.0960328087603934,1.1812452843931,0.025,0.005,1
"Glb1l",0.0960777799037827,0.195384937405685,0.033,0.011,1
"Dstyk",0.0961052897811843,-0.101217141002938,0.107,0.065,1
